date,theme,symbol,name,theme_rank,theme_score,capital_share,capital_share_5d_avg,capital_share_5d_change,turnover_value,turnover_value_5d,strong_stock_ratio,theme_risk_heat,stock_score,bucket,fundamental_pass,fundamental_score,fundamental_data_status,fundamental_source_date,fundamental_reason,risk_heat,liquidity,foreign_5d,trust_5d,margin_change_5d,stock_turnover_rank_in_theme,stock_turnover_share_in_theme,stock_turnover_share_change_5d,theme_leader_flag,theme_second_line_flag,theme_laggard_rebound_flag,overheated_flag
2026-05-21,PCB/載板,3037,欣興,1,80.5,19.6,15.1,5.6,139162.1,528996.4,100.0,58.0,47.3,excluded_overheated,true,70.0,ok,2026-04-29,fundamental checks passed,83.4,100.0,6200,3100,6.0,1,20.9,9.0,true,false,false,true
2026-05-21,PCB/載板,8046,南電,1,80.5,19.6,15.1,5.6,139162.1,528996.4,100.0,58.0,49.9,theme_second_line,true,70.0,ok,2026-04-29,fundamental checks passed,64.2,100.0,3300,1800,8.0,5,11.9,5.2,false,true,false,false
2026-05-21,PCB/載板,3189,景碩,1,80.5,19.6,15.1,5.6,139162.1,528996.4,100.0,58.0,44.9,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,83.2,100.0,0,0,0,3,13.8,4.9,false,true,false,true
2026-05-21,PCB/載板,2368,金像電,1,80.5,19.6,15.1,5.6,139162.1,528996.4,100.0,58.0,48.8,watch,true,100.0,ok,2026-04-29,fundamental checks passed,59.7,100.0,2800,1200,13.8,7,4.8,-0.5,false,false,false,false
2026-05-21,PCB/載板,2383,台光電,1,80.5,19.6,15.1,5.6,139162.1,528996.4,100.0,58.0,46.9,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,70.3,100.0,0,0,0,6,8.5,1.3,false,false,false,true
2026-05-21,PCB/載板,6274,台燿,1,80.5,19.6,15.1,5.6,139162.1,528996.4,100.0,58.0,21.6,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,83.3,46.7,0,0,0,14,0.7,-8.1,false,false,false,true
2026-05-21,PCB/載板,6213,聯茂,1,80.5,19.6,15.1,5.6,139162.1,528996.4,100.0,58.0,47.4,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,60.4,100.0,0,0,0,10,1.5,-0.1,false,false,false,false
2026-05-21,PCB/載板,8358,金居,1,80.5,19.6,15.1,5.6,139162.1,528996.4,100.0,58.0,42.6,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,76.5,100.0,0,0,0,9,1.6,-4.3,false,false,false,true
2026-05-21,PCB/載板,2313,華通,1,80.5,19.6,15.1,5.6,139162.1,528996.4,100.0,58.0,55.1,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,48.2,100.0,0,0,0,4,13.0,1.2,false,true,false,false
2026-05-21,PCB/載板,3044,健鼎,1,80.5,19.6,15.1,5.6,139162.1,528996.4,100.0,58.0,42.7,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,65.6,91.3,0,0,0,11,1.3,0.1,false,false,false,false
