date,theme,symbol,name,theme_rank,theme_score,capital_share,capital_share_5d_avg,capital_share_5d_change,turnover_value,turnover_value_5d,strong_stock_ratio,theme_risk_heat,stock_score,bucket,fundamental_pass,fundamental_score,fundamental_data_status,fundamental_source_date,fundamental_reason,risk_heat,liquidity,foreign_5d,trust_5d,margin_change_5d,stock_turnover_rank_in_theme,stock_turnover_share_in_theme,stock_turnover_share_change_5d,theme_leader_flag,theme_second_line_flag,theme_laggard_rebound_flag,overheated_flag
2026-05-07,記憶體,2408,南亞科,1,88.4,24.0,19.3,5.9,217606.1,821760.8,100.0,64.0,57.6,theme_leader,true,100.0,ok,2026-04-29,fundamental checks passed,55.1,100.0,12000,1800,9.5,1,26.1,0.1,true,false,false,false
2026-05-07,記憶體,2344,華邦電,1,88.4,24.0,19.3,5.9,217606.1,821760.8,100.0,64.0,50.7,theme_second_line,true,100.0,ok,2026-04-29,fundamental checks passed,68.3,100.0,8500,2400,5.2,3,17.6,5.2,false,true,false,false
2026-05-07,記憶體,2337,旺宏,1,88.4,24.0,19.3,5.9,217606.1,821760.8,100.0,64.0,56.8,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,48.0,100.0,0,0,0,2,17.8,-8.0,true,false,false,false
2026-05-07,記憶體,3006,晶豪科,1,88.4,24.0,19.3,5.9,217606.1,821760.8,100.0,64.0,52.2,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,48.0,100.0,0,0,0,7,4.6,1.2,false,false,false,false
2026-05-07,記憶體,3260,威剛,1,88.4,24.0,19.3,5.9,217606.1,821760.8,100.0,64.0,54.4,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,48.0,100.0,0,0,0,5,10.9,0.4,false,true,false,false
2026-05-07,記憶體,8299,群聯,1,88.4,24.0,19.3,5.9,217606.1,821760.8,100.0,64.0,51.8,watch,true,100.0,ok,2026-04-29,fundamental checks passed,59.2,100.0,2600,900,3.5,4,13.0,-1.9,false,false,false,false
2026-05-07,記憶體,8271,宇瞻,1,88.4,24.0,19.3,5.9,217606.1,821760.8,100.0,64.0,18.7,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,56.2,15.6,0,0,0,9,0.1,-0.0,false,false,false,false
2026-05-07,記憶體,8088,品安,1,88.4,24.0,19.3,5.9,217606.1,821760.8,100.0,64.0,18.2,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,54.6,12.9,0,0,0,10,0.1,0.0,false,false,false,false
2026-05-07,記憶體,6531,愛普*,1,88.4,24.0,19.3,5.9,217606.1,821760.8,100.0,64.0,43.2,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,48.0,78.2,0,0,0,8,0.7,-1.1,false,false,false,false
2026-05-07,記憶體,6770,力積電,1,88.4,24.0,19.3,5.9,217606.1,821760.8,100.0,64.0,41.8,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,87.9,100.0,0,0,0,6,9.0,4.1,false,false,true,true
2026-05-07,PCB/載板,3037,欣興,2,72.2,15.4,19.7,-5.4,139976.5,826119.8,100.0,58.0,52.5,theme_leader,true,70.0,ok,2026-04-29,fundamental checks passed,61.2,100.0,6200,3100,6.0,1,16.8,-2.7,true,false,false,false
2026-05-07,PCB/載板,8046,南電,2,72.2,15.4,19.7,-5.4,139976.5,826119.8,100.0,58.0,53.9,watch,true,70.0,ok,2026-04-29,fundamental checks passed,46.5,100.0,3300,1800,8.0,6,8.1,-2.9,false,false,false,false
2026-05-07,PCB/載板,3189,景碩,2,72.2,15.4,19.7,-5.4,139976.5,826119.8,100.0,58.0,52.1,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,51.8,100.0,0,0,0,7,7.4,-2.0,false,false,false,false
2026-05-07,PCB/載板,2368,金像電,2,72.2,15.4,19.7,-5.4,139976.5,826119.8,100.0,58.0,53.0,watch,true,100.0,ok,2026-04-29,fundamental checks passed,44.9,100.0,2800,1200,13.8,10,4.2,0.2,false,false,false,false
2026-05-07,PCB/載板,2383,台光電,2,72.2,15.4,19.7,-5.4,139976.5,826119.8,100.0,58.0,55.0,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,44.3,100.0,0,0,0,5,9.3,0.9,false,true,false,false
2026-05-07,PCB/載板,6274,台燿,2,72.2,15.4,19.7,-5.4,139976.5,826119.8,100.0,58.0,41.7,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,83.0,100.0,0,0,0,8,4.5,-2.3,false,false,false,true
2026-05-07,PCB/載板,6213,聯茂,2,72.2,15.4,19.7,-5.4,139976.5,826119.8,100.0,58.0,46.6,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,63.9,100.0,0,0,0,12,2.1,1.0,false,false,false,false
2026-05-07,PCB/載板,8358,金居,2,72.2,15.4,19.7,-5.4,139976.5,826119.8,100.0,58.0,53.2,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,52.7,100.0,0,0,0,3,11.5,9.6,false,true,false,false
2026-05-07,PCB/載板,2313,華通,2,72.2,15.4,19.7,-5.4,139976.5,826119.8,100.0,58.0,56.0,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,43.5,100.0,0,0,0,4,11.5,-3.8,false,false,false,false
2026-05-07,PCB/載板,3044,健鼎,2,72.2,15.4,19.7,-5.4,139976.5,826119.8,100.0,58.0,49.6,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,53.3,100.0,0,0,0,13,1.7,0.3,false,false,false,false
2026-05-07,PCB/載板,4958,臻鼎-KY,2,72.2,15.4,19.7,-5.4,139976.5,826119.8,100.0,58.0,52.6,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,58.1,100.0,0,0,0,2,14.3,0.4,false,false,false,false
2026-05-07,PCB/載板,2316,楠梓電,2,72.2,15.4,19.7,-5.4,139976.5,826119.8,100.0,58.0,27.7,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,43.5,30.2,0,0,0,15,0.4,0.2,false,false,false,false
2026-05-07,PCB/載板,2367,燿華,2,72.2,15.4,19.7,-5.4,139976.5,826119.8,100.0,58.0,50.8,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,46.8,98.2,0,0,0,14,1.4,-0.2,false,false,false,false
2026-05-07,PCB/載板,1815,富喬,2,72.2,15.4,19.7,-5.4,139976.5,826119.8,100.0,58.0,53.5,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,43.5,100.0,0,0,0,9,4.3,0.3,false,false,false,false
2026-05-07,PCB/載板,5439,高技,2,72.2,15.4,19.7,-5.4,139976.5,826119.8,100.0,58.0,52.5,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,44.5,100.0,0,0,0,11,2.3,1.0,false,false,false,false
2026-05-07,AI伺服器/ODM,2382,廣達,3,60.1,9.3,8.4,1.1,84007.3,370943.7,100.0,56.0,55.8,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,42.0,100.0,0,0,0,4,9.6,-1.0,false,false,false,false
2026-05-07,AI伺服器/ODM,3231,緯創,3,60.1,9.3,8.4,1.1,84007.3,370943.7,100.0,56.0,55.0,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,42.0,100.0,0,0,0,6,7.5,0.5,false,false,false,false
2026-05-07,AI伺服器/ODM,6669,緯穎,3,60.1,9.3,8.4,1.1,84007.3,370943.7,100.0,56.0,56.6,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,42.0,100.0,0,0,0,3,12.0,-6.3,false,false,false,false
2026-05-07,AI伺服器/ODM,2356,英業達,3,60.1,9.3,8.4,1.1,84007.3,370943.7,100.0,56.0,51.4,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,48.1,100.0,0,0,0,8,2.5,1.1,false,false,false,false
2026-05-07,AI伺服器/ODM,2376,技嘉,3,60.1,9.3,8.4,1.1,84007.3,370943.7,100.0,56.0,52.4,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,52.6,100.0,0,0,0,5,9.1,5.4,false,true,false,false
2026-05-07,AI伺服器/ODM,2357,華碩,3,60.1,9.3,8.4,1.1,84007.3,370943.7,100.0,56.0,53.1,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,48.4,100.0,0,0,0,7,7.5,3.7,false,false,true,false
2026-05-07,AI伺服器/ODM,2317,鴻海,3,60.1,9.3,8.4,1.1,84007.3,370943.7,100.0,56.0,65.3,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,44.4,100.0,0,0,0,1,38.9,-3.5,true,false,false,false
2026-05-07,AI伺服器/ODM,2301,光寶科,3,60.1,9.3,8.4,1.1,84007.3,370943.7,100.0,56.0,44.9,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,82.0,100.0,0,0,0,2,12.8,0.1,false,false,false,true
2026-05-07,ASIC/IP,3443,創意,4,57.1,8.5,10.2,-2.2,76946.8,461591.8,100.0,66.0,43.4,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,89.5,100.0,0,0,0,3,15.0,-0.6,false,false,false,true
2026-05-07,ASIC/IP,3661,世芯-KY,4,57.1,8.5,10.2,-2.2,76946.8,461591.8,100.0,66.0,50.8,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,69.7,100.0,0,0,0,2,19.2,3.8,true,false,false,false
