date,theme,symbol,name,theme_rank,theme_score,capital_share,capital_share_5d_avg,capital_share_5d_change,turnover_value,turnover_value_5d,strong_stock_ratio,theme_risk_heat,stock_score,bucket,fundamental_pass,fundamental_score,fundamental_data_status,fundamental_source_date,fundamental_reason,risk_heat,liquidity,foreign_5d,trust_5d,margin_change_5d,stock_turnover_rank_in_theme,stock_turnover_share_in_theme,stock_turnover_share_change_5d,theme_leader_flag,theme_second_line_flag,theme_laggard_rebound_flag,overheated_flag
2026-05-22,PCB/載板,3037,欣興,1,80.7,19.7,16.2,4.4,160273.2,553717.1,100.0,58.0,52.2,excluded_overheated,true,70.0,ok,2026-04-29,fundamental checks passed,72.2,100.0,6200,3100,6.0,1,25.2,13.0,true,false,false,true
2026-05-22,PCB/載板,8046,南電,1,80.7,19.7,16.2,4.4,160273.2,553717.1,100.0,58.0,47.0,excluded_overheated,true,70.0,ok,2026-04-29,fundamental checks passed,71.9,100.0,3300,1800,8.0,4,10.2,3.4,false,true,false,true
2026-05-22,PCB/載板,3189,景碩,1,80.7,19.7,16.2,4.4,160273.2,553717.1,100.0,58.0,41.5,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,83.2,100.0,0,0,0,7,4.3,-5.0,false,false,false,true
2026-05-22,PCB/載板,2368,金像電,1,80.7,19.7,16.2,4.4,160273.2,553717.1,100.0,58.0,49.4,watch,true,100.0,ok,2026-04-29,fundamental checks passed,57.5,100.0,2800,1200,13.8,6,4.7,-0.0,false,false,false,false
2026-05-22,PCB/載板,2383,台光電,1,80.7,19.7,16.2,4.4,160273.2,553717.1,100.0,58.0,47.2,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,70.4,100.0,0,0,0,5,9.5,2.5,false,true,false,true
2026-05-22,PCB/載板,6274,台燿,1,80.7,19.7,16.2,4.4,160273.2,553717.1,100.0,58.0,40.7,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,82.7,100.0,0,0,0,12,1.4,-7.2,false,false,false,true
2026-05-22,PCB/載板,6213,聯茂,1,80.7,19.7,16.2,4.4,160273.2,553717.1,100.0,58.0,45.1,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,68.7,100.0,0,0,0,9,2.0,0.7,false,false,false,false
2026-05-22,PCB/載板,8358,金居,1,80.7,19.7,16.2,4.4,160273.2,553717.1,100.0,58.0,46.6,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,62.8,100.0,0,0,0,13,1.4,-4.7,false,false,false,false
2026-05-22,PCB/載板,2313,華通,1,80.7,19.7,16.2,4.4,160273.2,553717.1,100.0,58.0,48.6,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,74.5,100.0,0,0,0,2,17.0,4.0,true,false,false,true
2026-05-22,PCB/載板,3044,健鼎,1,80.7,19.7,16.2,4.4,160273.2,553717.1,100.0,58.0,48.3,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,45.5,90.3,0,0,0,14,1.1,0.2,false,false,false,false
2026-05-22,PCB/載板,4958,臻鼎-KY,1,80.7,19.7,16.2,4.4,160273.2,553717.1,100.0,58.0,45.9,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,83.1,100.0,0,0,0,3,16.6,4.5,false,true,false,true
2026-05-22,PCB/載板,2316,楠梓電,1,80.7,19.7,16.2,4.4,160273.2,553717.1,100.0,58.0,50.6,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,50.1,100.0,0,0,0,11,1.7,0.5,false,false,false,false
2026-05-22,PCB/載板,2367,燿華,1,80.7,19.7,16.2,4.4,160273.2,553717.1,100.0,58.0,47.8,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,60.3,100.0,0,0,0,8,2.5,0.6,false,false,false,false
2026-05-22,PCB/載板,1815,富喬,1,80.7,19.7,16.2,4.4,160273.2,553717.1,100.0,58.0,46.1,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,65.2,100.0,0,0,0,10,1.8,-7.6,false,false,false,false
2026-05-22,PCB/載板,5439,高技,1,80.7,19.7,16.2,4.4,160273.2,553717.1,100.0,58.0,29.8,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,55.2,46.2,0,0,0,15,0.6,-4.7,false,false,false,false
2026-05-22,記憶體,2408,南亞科,2,74.5,17.1,19.2,-2.7,138724.3,540874.4,100.0,64.0,55.8,excluded_overheated,true,100.0,ok,2026-04-29,fundamental checks passed,71.9,100.0,12000,1800,9.5,1,35.4,13.1,true,false,false,true
2026-05-22,記憶體,2344,華邦電,2,74.5,17.1,19.2,-2.7,138724.3,540874.4,100.0,64.0,45.0,excluded_overheated,true,100.0,ok,2026-04-29,fundamental checks passed,86.6,100.0,8500,2400,5.2,2,17.1,4.0,true,false,false,true
2026-05-22,記憶體,2337,旺宏,2,74.5,17.1,19.2,-2.7,138724.3,540874.4,100.0,64.0,47.6,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,72.1,100.0,0,0,0,3,12.1,3.7,false,true,false,true
2026-05-22,記憶體,3006,晶豪科,2,74.5,17.1,19.2,-2.7,138724.3,540874.4,100.0,64.0,44.0,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,75.9,100.0,0,0,0,7,5.1,1.2,false,false,false,true
2026-05-22,記憶體,3260,威剛,2,74.5,17.1,19.2,-2.7,138724.3,540874.4,100.0,64.0,50.8,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,52.4,100.0,0,0,0,8,4.2,-4.5,false,false,false,false
2026-05-22,記憶體,8299,群聯,2,74.5,17.1,19.2,-2.7,138724.3,540874.4,100.0,64.0,49.2,watch,true,100.0,ok,2026-04-29,fundamental checks passed,64.3,100.0,2600,900,3.5,5,9.8,-23.0,false,false,false,false
2026-05-22,記憶體,8271,宇瞻,2,74.5,17.1,19.2,-2.7,138724.3,540874.4,100.0,64.0,26.9,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,56.2,38.7,0,0,0,9,0.6,0.1,false,false,false,false
2026-05-22,記憶體,8088,品安,2,74.5,17.1,19.2,-2.7,138724.3,540874.4,100.0,64.0,13.8,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,68.7,12.4,0,0,0,10,0.2,0.0,false,false,false,false
2026-05-22,記憶體,6531,愛普*,2,74.5,17.1,19.2,-2.7,138724.3,540874.4,100.0,64.0,40.6,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,87.7,100.0,0,0,0,6,5.5,-0.8,false,false,false,true
2026-05-22,記憶體,6770,力積電,2,74.5,17.1,19.2,-2.7,138724.3,540874.4,100.0,64.0,44.5,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,79.8,100.0,0,0,0,4,9.9,6.3,false,true,false,true
2026-05-22,ASIC/IP,3443,創意,3,70.5,15.2,11.7,4.4,123612.0,350668.7,100.0,66.0,52.2,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2026-04-29,PE or revenue data missing; excluded from qualified candidates,55.4,100.0,0,0,0,2,11.0,-3.3,false,false,false,false
