package,relative_path,size_bytes,size_mb,sha256,duplicate_of,archive_candidate,estimated_compressed_bytes,estimated_compressed_mb,delete_allowed,compress_executed,move_executed,restore_source
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_basic_information_20211129022344_1_original_download_candidate.html,1096933,1.046117,e21dfa8ac7226eaef30b728c1ef85228d09fee57e1cf8884bdfbee2061c771ea,,True,274233,0.261529,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_basic_information_20211129022344_1_original_download_candidate.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_basic_information_20211129022344_2_original_download_candidate.html,1107239,1.055945,1867ac160e22d67a6aecb4bee6089724bc9ab0da343d439325dc301f2be001a8,,True,276809,0.263986,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_basic_information_20211129022344_2_original_download_candidate.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_basic_information_20211129022344_3_original_download_candidate.html,1068217,1.018731,1b0dc72bcacce4bbf803e0ac8bbd80244a06be00e468f7bfc02951cc5b052a33,,True,267054,0.254683,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_basic_information_20211129022344_3_original_download_candidate.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_basic_information_20211129022344_4_original_download_candidate.html,1078254,1.028303,a580a66810816cc6587ee244465998db2bfa36c64f7792eb66ad8072cbb0b9e8,,True,269563,0.257075,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_basic_information_20211129022344_4_original_download_candidate.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_basic_information_20211129022344_5_original_download_candidate.html,1080184,1.030144,42a20c81d3b37f04ff70525d110de3a4c824501a56459c31adaf4ee5d4e35c00,,True,270046,0.257536,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_basic_information_20211129022344_5_original_download_candidate.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_basic_information_20211129022344_7_original_pdf_url.html,1299479,1.23928,8164c93e1d6d2ac7fdbabf662f458cf51f5806f9c3a08763a40a106d589e6bc3,,True,324869,0.309819,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_basic_information_20211129022344_7_original_pdf_url.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_basic_information_20211129022344_8_original_pdf_url.html,1299516,1.239315,6000ff5d4e819649e36342eefd09a1c73db1c0a4d78be8ce630eae5721ab7d52,,True,324879,0.309829,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_basic_information_20211129022344_8_original_pdf_url.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_basic_information_20211129022344__product_detail_0050_Basic_information.html,871732,0.831348,35bac3a6508152f21c98d7096b054739eb3be807c635a2041a3697269dcc25ca,,True,217933,0.207837,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_basic_information_20211129022344__product_detail_0050_Basic_information.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_download_20220526050142_1_original_download_candidate.html,1096933,1.046117,d961c02bc267c6d556b49ca5cdbc828a7ee485606af88f5b9ad871a3baa2d79d,,True,274233,0.261529,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_download_20220526050142_1_original_download_candidate.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_download_20220526050142_2_original_download_candidate.html,1107239,1.055945,feb9429e70d453af659ff5c370ea957ffd82fb8eb4597ae4655d3301cfc85a56,,True,276809,0.263986,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_download_20220526050142_2_original_download_candidate.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_download_20220526050142_3_original_download_candidate.html,1068217,1.018731,53a70c38ae9b87788fe1381bba20349fa26312d82b9d481ec046afe524182e9e,,True,267054,0.254683,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_download_20220526050142_3_original_download_candidate.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_download_20220526050142_4_original_download_candidate.html,1078254,1.028303,9d77c7a65c9db52c5797137140293016d078b03e1fabac5f6f07ae9bff285d37,,True,269563,0.257075,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_download_20220526050142_4_original_download_candidate.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_download_20220526050142_5_original_download_candidate.html,1080184,1.030144,4c32fab037a5c714c94501578ab7ece95857fbd6a8a72f8a9964f65ff3daa535,,True,270046,0.257536,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_download_20220526050142_5_original_download_candidate.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_download_20220526050142_6_original_pdf_url.html,1299846,1.23963,ac823dddd0d60b5fc3565641653787422a8077e46c296ed2f1a06ba222ab32e9,,True,324961,0.309907,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_download_20220526050142_6_original_pdf_url.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_download_20220526050142_7_original_pdf_url.html,1299846,1.23963,d21627a70dabbe2affba3a6415b479312d7f9fc4c94baea11c10159ce2f1868a,,True,324961,0.309907,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_download_20220526050142_7_original_pdf_url.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_download_20220526050142_8_original_pdf_url.html,1299879,1.239661,a332edfa637e60954f7021ae7500dc210d5fa677f179faccfb69c14f88d8b2c6,,True,324969,0.309915,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_download_20220526050142_8_original_pdf_url.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_download_20220526050142__product_detail_0050_download.html,872883,0.832446,6edbca277916332c57dad59682790ef6bfa56503ce417b66cabf7785d1e0fe44,,True,218220,0.208111,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_download_20220526050142__product_detail_0050_download.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_ratio_20220526044621_1_original_download_candidate.html,1096933,1.046117,d80129f29565c6fc2bbc501ed7c75c1297185a0328c1805e6c3594bc5ea17d60,,True,274233,0.261529,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_ratio_20220526044621_1_original_download_candidate.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_ratio_20220526044621_2_original_download_candidate.html,1107239,1.055945,f80e7ce7fb55cb787596963f7ab539bf803e282bc979c465ece83aa6592d5c91,,True,276809,0.263986,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_ratio_20220526044621_2_original_download_candidate.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_ratio_20220526044621_3_original_download_candidate.html,1068217,1.018731,879af0aa2f8125333d3db2d5548afb9a595d6cab48392cd706c7fe627bc659e9,,True,267054,0.254683,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_ratio_20220526044621_3_original_download_candidate.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_ratio_20220526044621_4_original_download_candidate.html,1078254,1.028303,72dfecd6b6f37002895230fc311f9ffcc0d747d48d2a3cd819461b237fb15f1d,,True,269563,0.257075,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_ratio_20220526044621_4_original_download_candidate.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_ratio_20220526044621_5_original_download_candidate.html,1080184,1.030144,240a046e7caacd09bbb3fb2dc57c6b7795c18a98cc081efc5275c2f5556949f2,,True,270046,0.257536,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_ratio_20220526044621_5_original_download_candidate.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_ratio_20220526044621_6_original_download_candidate.html,4443,0.004237,d28de7c8794c0677a7782f384935c62d9852f3e1236942d2aee817b8cca9c018,,True,1110,0.001059,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_ratio_20220526044621_6_original_download_candidate.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_ratio_20220526044621_7_original_pdf_url.html,1299504,1.239304,aea244c666578b3561821a108f4474755a8c72934f4253dac62196c0fe5578ce,,True,324876,0.309826,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_ratio_20220526044621_7_original_pdf_url.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_ratio_20220526044621_8_original_pdf_url.html,1299504,1.239304,2f979d45df1652e98ac54b2b9abf33a3f93699d64e38e5e8ee9ec54506fe6e28,,True,324876,0.309826,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_ratio_20220526044621_8_original_pdf_url.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_ratio_20220526044621__product_detail_0050_ratio.html,897601,0.856019,6a5e23e464417eb8e51be5d8806d77fb5e277d9db04083739bb52c83d796631c,,True,224400,0.214005,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_ratio_20220526044621__product_detail_0050_ratio.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_basic_information_20211129022344_1_original_download_candidate.html,1096933,1.046117,f5244617f6c3539672d02571eabfb47a38de15f4c27411a901e22a7ea0f1690c,,True,274233,0.261529,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_basic_information_20211129022344_1_original_download_candidate.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_basic_information_20211129022344_2_original_download_candidate.html,1107239,1.055945,c92cedaf33b1907c745a4e40adebdf9ade2dc3c61684a9baf31091259ca36dd0,,True,276809,0.263986,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_basic_information_20211129022344_2_original_download_candidate.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_basic_information_20211129022344_3_original_download_candidate.html,1068217,1.018731,d9b9ef6a6e15c61fc81316c0f93b4d34f63b5c558dc55b25396c8a73b85aa6c1,,True,267054,0.254683,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_basic_information_20211129022344_3_original_download_candidate.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_basic_information_20211129022344_4_original_download_candidate.html,1078254,1.028303,b11c00292ddc56f8259262b1c2ebd8bb9eb9007f746dcd5b44a6f45eea123606,,True,269563,0.257075,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_basic_information_20211129022344_4_original_download_candidate.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_basic_information_20211129022344_5_original_download_candidate.html,1080184,1.030144,deb94b48feb969ca3ba4be7405891e3f3b2af84d72a5b5099a7845f1d4fde0ca,,True,270046,0.257536,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_basic_information_20211129022344_5_original_download_candidate.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_basic_information_20211129022344_7_original_pdf_url.html,1300238,1.240004,6817eedc25a3b05565f1e346015d14bb411bed89f2a4c86da2a1fe73bbbbd2e3,,True,325059,0.31,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_basic_information_20211129022344_7_original_pdf_url.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_basic_information_20211129022344_8_original_pdf_url.html,1300238,1.240004,882140e4a687b86c9b82acc3828e2ca315bfe301c93980c075a0388c913f6d97,,True,325059,0.31,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_basic_information_20211129022344_8_original_pdf_url.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_basic_information_20211129022344__product_detail_0050_Basic_information.html,871732,0.831348,35bac3a6508152f21c98d7096b054739eb3be807c635a2041a3697269dcc25ca,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_basic_information_20211129022344__product_detail_0050_Basic_information.html,True,217933,0.207837,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_basic_information_20211129022344__product_detail_0050_Basic_information.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_download_20220526050142_1_original_download_candidate.html,1096933,1.046117,2e71fc333d4c48d74b5913775b919bdcdd2f5e4b1706e183f96da6769c3c5240,,True,274233,0.261529,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_download_20220526050142_1_original_download_candidate.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_download_20220526050142_2_original_download_candidate.html,1107239,1.055945,5ab3d45e0e2e87162820aa0a2554a1a6eaaaf0196e6c1893c061048047bf939f,,True,276809,0.263986,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_download_20220526050142_2_original_download_candidate.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_download_20220526050142_3_original_download_candidate.html,1068217,1.018731,a3bec825f54803128003b69905ee74c97515adad82254c2ecf0c57e57f3e2ade,,True,267054,0.254683,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_download_20220526050142_3_original_download_candidate.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_download_20220526050142_4_original_download_candidate.html,1078254,1.028303,90c4be2abbf5263ff152c1784cdd7613036d47fba4302a9e8e9f80e86917edc3,,True,269563,0.257075,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_download_20220526050142_4_original_download_candidate.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_download_20220526050142_5_original_download_candidate.html,1080184,1.030144,2fc1f2f15c56c8d310a92643017b1df7ae00ffcafea9171682cfa9fee77ffeb1,,True,270046,0.257536,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_download_20220526050142_5_original_download_candidate.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_download_20220526050142_6_original_pdf_url.html,1300621,1.240369,39ef37e6e58abe16a3da5e176931d8aa8723eac14d1fe4777c712fce6ba8f93b,,True,325155,0.310092,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_download_20220526050142_6_original_pdf_url.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_download_20220526050142_7_original_pdf_url.html,1300621,1.240369,df861cae01180229b4aa85bcb6e6eacb2fb7dcbc792e59a13a72ac8ca8a35746,,True,325155,0.310092,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_download_20220526050142_7_original_pdf_url.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_download_20220526050142_8_original_pdf_url.html,1300621,1.240369,10b97707a86006e47ae6b1180b4d8faad1df42caa160295639204d023cb2ca0c,,True,325155,0.310092,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_download_20220526050142_8_original_pdf_url.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_download_20220526050142__product_detail_0050_download.html,872883,0.832446,6edbca277916332c57dad59682790ef6bfa56503ce417b66cabf7785d1e0fe44,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_download_20220526050142__product_detail_0050_download.html,True,218220,0.208111,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_download_20220526050142__product_detail_0050_download.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_ratio_20220526044621_1_original_download_candidate.html,1096933,1.046117,843b3725d0e16e13ea021c94026d0913bff31f875445be14cf26ef87f65e0473,,True,274233,0.261529,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_ratio_20220526044621_1_original_download_candidate.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_ratio_20220526044621_2_original_download_candidate.html,1107239,1.055945,17c7710fc7f195935ec65884f9b483b10eff8c1511f9d6291573ad69003e0848,,True,276809,0.263986,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_ratio_20220526044621_2_original_download_candidate.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_ratio_20220526044621_3_original_download_candidate.html,1068217,1.018731,abde009db1c28500c28fd7116bb450c7c52851d0cf80c3f06c24814802be0f7b,,True,267054,0.254683,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_ratio_20220526044621_3_original_download_candidate.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_ratio_20220526044621_4_original_download_candidate.html,1078254,1.028303,08e115b15ada98be15b6692c1dd7be52405540dc3243c14ea2f626ca9c4afe7b,,True,269563,0.257075,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_ratio_20220526044621_4_original_download_candidate.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_ratio_20220526044621_5_original_download_candidate.html,1080184,1.030144,90cdfee4e755149e593621e150729bfec48d98d0b2700ad44f5716154e2b928a,,True,270046,0.257536,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_ratio_20220526044621_5_original_download_candidate.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_ratio_20220526044621_6_original_download_candidate.html,4443,0.004237,d28de7c8794c0677a7782f384935c62d9852f3e1236942d2aee817b8cca9c018,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_ratio_20220526044621_6_original_download_candidate.html,True,1110,0.001059,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_ratio_20220526044621_6_original_download_candidate.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_ratio_20220526044621_7_original_pdf_url.html,1300600,1.240349,770a3b8f3bb96f44a55f055aa4ae82fb8e12bb83291b5a2ad8d5aed204fd4c6b,,True,325150,0.310087,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_ratio_20220526044621_7_original_pdf_url.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_ratio_20220526044621_8_original_pdf_url.html,1300613,1.240361,0d6e1c286dd0ad1cd1c728f7ab31e3d398bbceda9b649fa2db8288648450bcfc,,True,325153,0.31009,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_ratio_20220526044621_8_original_pdf_url.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_ratio_20220526044621__product_detail_0050_ratio.html,897601,0.856019,6a5e23e464417eb8e51be5d8806d77fb5e277d9db04083739bb52c83d796631c,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_ratio_20220526044621__product_detail_0050_ratio.html,True,224400,0.214005,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_ratio_20220526044621__product_detail_0050_ratio.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2021Q4_yuantaetfs_ratio_20220526044621_1_original_download_candidate.html,1096933,1.046117,c2f800c44e267893b937dbdf2cdf8a13ff26205282d28d55c82413eba45bf4cd,,True,274233,0.261529,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2021Q4_yuantaetfs_ratio_20220526044621_1_original_download_candidate.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2021Q4_yuantaetfs_ratio_20220526044621_2_original_download_candidate.html,1107239,1.055945,e4cfbade93a7636557ddf953b35f81b57b3c264049c3ab5969d5534d80eb2b8b,,True,276809,0.263986,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2021Q4_yuantaetfs_ratio_20220526044621_2_original_download_candidate.html
radar_tw50_0050_archived_html_crawler_201411_202312_20260629,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2021Q4_yuantaetfs_ratio_20220526044621_3_original_download_candidate.html,1068217,1.018731,61061149b86b76ec601c7277faa8c7d3c09773e9136b2c802cf3cccc9b3b9348,,True,267054,0.254683,False,False,False,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2021Q4_yuantaetfs_ratio_20220526044621_3_original_download_candidate.html
