variant_id,period,decision_date,ticker,role,requested_execution_date,market,name,open,high,low,close,source_quality,adjustment_policy,source_url,source_hash,retrieved_at,source_path,exact_key_ready,fill_mode,future_data_violation_count
S07_CD2,P1,2015-08-11,2881,sell,2015-08-12,TWSE,,55.7,55.8,51.7,52.9,official_twse_selected_ticker_month_unadjusted_execution,official_unadjusted_execution_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20150801&stockNo=2881&response=json,6057860cf6386884bfb3cd1dc0c53b420bbbcb68e94ab95914d83c0c16f0efc1,2026-07-15T06:52:36+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_local_audit_bounded_fill_20260715\raw_audit_samples\2881_TWSE_2015-08.json,True,bounded_official_ticker_month_route,0
S07_CD2,P1,2015-08-11,1101,buy,2015-08-12,TWSE,,33.7,34.15,33.6,34.0,official_twse_selected_ticker_month_unadjusted_execution,official_unadjusted_execution_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20150801&stockNo=1101&response=json,be5c37c5bfa0fa8a8a505a3567be7f8455264e7dd4d68995a3a99700eb5929ea,2026-07-15T06:52:38+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_local_audit_bounded_fill_20260715\raw_audit_samples\1101_TWSE_2015-08.json,True,bounded_official_ticker_month_route,0
