variant_id,period,decision_date,ticker,role,requested_execution_date,market,name,open,high,low,close,source_quality,adjustment_policy,source_url,source_hash,retrieved_at,source_path,exact_key_ready,fill_mode,future_data_violation_count
S01_CD3,P2,2023-05-09,2471,sell,2023-05-10,TWSE,,64.7,66.5,64.5,65.4,official_twse_selected_ticker_month_unadjusted_execution,official_unadjusted_execution_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20230501&stockNo=2471&response=json,431daa0d0b4a761ca01b992c52c3594ed1795b3706911010acfb9e5cd5d07c0e,2026-07-15T08:05:18+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_004_20260715\raw_audit_samples\2471_TWSE_2023-05.json,True,bounded_official_ticker_month_route,0
S04_CD2,P1,2016-04-07,2355,sell,2016-04-08,TWSE,,57.6,60.3,57.6,60.2,official_twse_selected_ticker_month_unadjusted_execution,official_unadjusted_execution_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160401&stockNo=2355&response=json,c872b2e907945712918de4347752d5ce194334f082d66958fc26c09ea9647274,2026-07-15T08:05:18+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_004_20260715\raw_audit_samples\2355_TWSE_2016-04.json,True,bounded_official_ticker_month_route,0
S04_CD3,P1,2016-05-12,2355,sell,2016-05-13,TWSE,,62.3,64.3,61.3,63.8,official_twse_selected_ticker_month_unadjusted_execution,official_unadjusted_execution_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160501&stockNo=2355&response=json,339cf4cf59491b6b94269a42e466bf4fb64e1f923f0cb64eb893fde08f0bd9d0,2026-07-15T08:05:18+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_004_20260715\raw_audit_samples\2355_TWSE_2016-05.json,True,bounded_official_ticker_month_route,0
S04_CD3,P1,2016-05-12,2357,buy,2016-05-13,TWSE,,265.5,266.0,258.5,263.0,official_twse_selected_ticker_month_unadjusted_execution,official_unadjusted_execution_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160501&stockNo=2357&response=json,ef1e6231ce43752cf24cc4a33944545faf62f712ead35ad383ccd92e20af2961,2026-07-15T08:05:18+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_004_20260715\raw_audit_samples\2357_TWSE_2016-05.json,True,bounded_official_ticker_month_route,0
S04_CD7,P1,2017-03-27,2428,sell,2017-03-28,TWSE,,67.3,67.8,65.6,67.3,official_twse_selected_ticker_month_unadjusted_execution,official_unadjusted_execution_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20170301&stockNo=2428&response=json,34dcc0f713c79c6b4ffa9cbc6361b664cb14bf62bae5636195fdb80ef1cfcdd1,2026-07-15T08:05:18+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_004_20260715\raw_audit_samples\2428_TWSE_2017-03.json,True,bounded_official_ticker_month_route,0
S04_CD10,P1,2017-12-15,2328,sell,2019-05-09,TWSE,,26.15,26.7,25.3,25.5,official_twse_selected_ticker_month_unadjusted_execution,official_unadjusted_execution_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20190501&stockNo=2328&response=json,c7a607a878dd992871db9ff86d4e44e2ae54539a97339910f979fb6fe82be068,2026-07-15T08:05:18+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_004_20260715\raw_audit_samples\2328_TWSE_2019-05.json,True,bounded_official_ticker_month_route,0
S05_CD2,P2,2023-08-22,6469,sell,2023-08-23,TPEx,,344.0,344.5,337.5,338.0,official_tpex_selected_ticker_month_unadjusted_execution,official_unadjusted_execution_only,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6469&date=2023%2F08%2F01&response=json,26873e7cae6789d9a11dee93c92cfa69aa21071d08a208fb4a622f814d3a33d8,2026-07-15T08:05:18+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_004_20260715\raw_audit_samples\6469_TPEx_2023-08.json,True,bounded_official_ticker_month_route,0
S05_CD3,P1,2016-04-08,2881,sell,2016-04-11,TWSE,,39.4,39.45,39.1,39.25,official_twse_selected_ticker_month_unadjusted_execution,official_unadjusted_execution_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160401&stockNo=2881&response=json,be68903d881d6ac402f3d0779aaf822bc45ce29ed170079d1c8acec22e552806,2026-07-15T08:05:18+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_004_20260715\raw_audit_samples\2881_TWSE_2016-04.json,True,bounded_official_ticker_month_route,0
S05_CD3,P1,2016-04-08,6415,buy,2016-04-11,TWSE,,415.0,434.0,415.0,424.5,official_twse_selected_ticker_month_unadjusted_execution,official_unadjusted_execution_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160401&stockNo=6415&response=json,b3af9682d0bbce82d2d2cbf9b5e55afa1a0daa2714d774fa1f0d0cdea10e05a1,2026-07-15T08:05:18+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_004_20260715\raw_audit_samples\6415_TWSE_2016-04.json,True,bounded_official_ticker_month_route,0
S05_CD5,P1,2016-04-12,2881,sell,2016-04-13,TWSE,,39.65,40.15,39.55,40.0,official_twse_selected_ticker_month_unadjusted_execution,official_unadjusted_execution_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160401&stockNo=2881&response=json,be68903d881d6ac402f3d0779aaf822bc45ce29ed170079d1c8acec22e552806,2026-07-15T08:05:18+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_004_20260715\raw_audit_samples\2881_TWSE_2016-04.json,True,bounded_official_ticker_month_route,0
