variant_id,period,decision_date,ticker,role,requested_execution_date,market,name,open,high,low,close,source_quality,adjustment_policy,source_url,source_hash,retrieved_at,source_path,exact_key_ready,fill_mode,future_data_violation_count
S01_CD2,P1,2018-01-11,6415,sell,2018-01-12,TWSE,矽力*-KY,,,,675.0,official_unadjusted_ohlcv_twse_mi_index_bulk,raw_execution_ohlcv; adjusted_analysis_not_materialized,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20180112&type=ALLBUT0999&response=json,6ab6516bb640f9f3095ffaa155251f2e0833d8c39507a7603c958e69d291b09c,2026-07-10T12:53:49+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_full_lifecycle_minimum_data_acquisition_20260710\compact\official_raw_execution_ohlcv\TWSE\2018.csv.gz,True,local_official_raw_cache_reuse,0
S01_CD2,P2,2025-11-24,6244,sell,2025-11-25,TPEx,茂迪,,,,15.5,official_tpex_raw_execution_ohlcv,unadjusted_execution_only,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2025/11/25&response=json,81f54ccafe4281de6868daf045994bb4194c83f69bb649fdb5fc161d4fb29284,2026-07-11T11:26:09+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\price\TPEx\2025-11-25.csv.gz,True,local_official_raw_cache_reuse,0
S01_CD5,P1,2015-06-08,2385,sell,2015-06-09,TWSE,群光,,,,76.0,official_unadjusted_ohlcv_twse_mi_index_bulk,raw_execution_ohlcv; adjusted_analysis_not_materialized,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150609&type=ALLBUT0999&response=json,368cb78ecb5ccd483db042de1211ce446ff9b4db95ce5e067def9e333b49a3c2,2026-07-10T12:41:36+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_full_lifecycle_minimum_data_acquisition_20260710\compact\official_raw_execution_ohlcv\TWSE\2015.csv.gz,True,local_official_raw_cache_reuse,0
S01_CD5,P2,2023-05-30,5269,sell,2023-05-31,TWSE,祥碩,,,,1175.0,official_twse_raw_execution_ohlcv,unadjusted_execution_only,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20230531&type=ALLBUT0999&response=json,8bb357be32c6572499457614830a59ebfe585544bcd9eebfcb380eb2ec7b4f61,2026-07-11T09:08:31+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_recent_full_feature_data_readiness_acquisition_20260711\checkpoints\price\TWSE\2023-05-31.csv.gz,True,local_official_raw_cache_reuse,0
S01_CD7,P1,2015-09-04,2634,sell,2015-09-07,TWSE,漢翔,,,,36.05,official_unadjusted_ohlcv_twse_mi_index_bulk,raw_execution_ohlcv; adjusted_analysis_not_materialized,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150907&type=ALLBUT0999&response=json,30e5a0dbf3e4fef1ea9efddb10a9e3dab6139c8486f3d909bdfbb6c5b7888252,2026-07-10T12:42:55+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_full_lifecycle_minimum_data_acquisition_20260710\compact\official_raw_execution_ohlcv\TWSE\2015.csv.gz,True,local_official_raw_cache_reuse,0
S01_CD7,P2,2023-06-05,2330,sell,2023-06-06,TWSE,台積電,,,,560.0,official_twse_raw_execution_ohlcv,unadjusted_execution_only,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20230606&type=ALLBUT0999&response=json,cee0b2681f7e3b3dce75a2e45c61a736231f224188099088929bd7f4b5e2e81c,2026-07-11T09:08:33+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2023-06-06.csv.gz,True,local_official_raw_cache_reuse,0
S01_CD10,P1,2015-07-22,3231,sell,2015-07-23,TWSE,緯創,,,,22.2,official_unadjusted_ohlcv_twse_mi_index_bulk,raw_execution_ohlcv; adjusted_analysis_not_materialized,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150723&type=ALLBUT0999&response=json,c4869d190052af75f831990e8b7e7ec649828a04c2b3bccadf60b20bcdb9afe6,2026-07-10T12:42:16+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_full_lifecycle_minimum_data_acquisition_20260710\compact\official_raw_execution_ohlcv\TWSE\2015.csv.gz,True,local_official_raw_cache_reuse,0
S02_CD2,P1,2015-06-08,1722,sell,2015-06-09,TWSE,台肥,,,,50.3,official_unadjusted_ohlcv_twse_mi_index_bulk,raw_execution_ohlcv; adjusted_analysis_not_materialized,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150609&type=ALLBUT0999&response=json,368cb78ecb5ccd483db042de1211ce446ff9b4db95ce5e067def9e333b49a3c2,2026-07-10T12:41:36+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_full_lifecycle_minimum_data_acquisition_20260710\compact\official_raw_execution_ohlcv\TWSE\2015.csv.gz,True,local_official_raw_cache_reuse,0
S02_CD2,P2,2023-06-20,2206,sell,2023-06-21,TWSE,三陽工業,,,,91.1,official_twse_raw_execution_ohlcv,unadjusted_execution_only,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20230621&type=ALLBUT0999&response=json,1969f51a1ade2ce4c3330cd004ee8cd2936c3636f13d0f4bcb80da5e5f991e13,2026-07-11T09:08:37+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2023-06-21.csv.gz,True,local_official_raw_cache_reuse,0
S02_CD3,P1,2015-06-09,1722,sell,2015-06-10,TWSE,台肥,,,,50.3,official_unadjusted_ohlcv_twse_mi_index_bulk,raw_execution_ohlcv; adjusted_analysis_not_materialized,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150610&type=ALLBUT0999&response=json,793017db07afdf89ad9206db9f231ec874561d18a82376937c7ad9a9f20e4c99,2026-07-10T12:41:37+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_full_lifecycle_minimum_data_acquisition_20260710\compact\official_raw_execution_ohlcv\TWSE\2015.csv.gz,True,local_official_raw_cache_reuse,0
