symbol,date,exchange,missing_reason,source_url,checked_at
1815,2022-01-22,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-01-23,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-01-27,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-01-28,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-01-29,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-01-30,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-01-31,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-02-01,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-02-02,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-02-03,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-02-04,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-02-05,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-02-06,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-02-12,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-02-13,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-02-19,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-02-20,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-02-26,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-02-27,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-02-28,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-03-05,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-03-06,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-03-12,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-03-13,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-03-19,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-03-20,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-03-26,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-03-27,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-04-02,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-04-03,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-04-04,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-04-05,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-04-09,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-04-10,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-04-16,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-04-17,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-04-23,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-04-24,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-04-30,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-05-01,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-05-02,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-05-07,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-05-08,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-05-14,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-05-15,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-05-21,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-05-22,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-05-28,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-05-29,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-06-03,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-06-04,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-06-05,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-06-11,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-06-12,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-06-18,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-06-19,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-06-25,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-06-26,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-07-02,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-07-03,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-07-09,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-07-10,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-07-16,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-07-17,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-07-23,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-07-24,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-07-30,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-07-31,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-08-06,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-08-07,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-08-13,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-08-14,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-08-20,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-08-21,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-08-27,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-08-28,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-09-03,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-09-04,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-09-09,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-09-10,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-09-11,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-09-17,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-09-18,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-09-24,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-09-25,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-10-01,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-10-02,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-10-08,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-10-09,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-10-10,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-10-15,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-10-16,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-10-22,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-10-23,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-10-29,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-10-30,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-11-05,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-11-06,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-11-12,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-11-13,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-11-19,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-11-20,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-11-26,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-11-27,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-12-03,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-12-04,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-12-10,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-12-11,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-12-17,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-12-18,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-12-24,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-12-25,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2022-12-31,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2023-01-01,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2023-01-02,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2023-01-07,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2023-01-08,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2023-01-14,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2023-01-15,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2023-01-18,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2023-01-19,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2023-01-20,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
1815,2023-01-21,TPEx,market_closed_or_no_official_rows,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1815&date=2021%2F12%2F01&response=json,2026-06-07T10:21:25+00:00
