route_id,period,ticker,market,target_date,year_month,outcome,http_status,schema_ok,response_rows,accepted_exact_rows,source_url,source_hash,response_bytes,retrieved_at,raw_cache_path,cache_reused,route_error,download_authority,future_data_violation_count
1904_TWSE_2023-08,P2,1904,TWSE,2023-08-07,2023-08,accepted_exact_row,200,True,22,1,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20230801&stockNo=1904&response=json,2f4b7a0af51909825eef66762504241dee228b57d301fe3f6603d275a9a22e76,2855,2026-07-15T08:51:58+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_008_20260715\raw_audit_samples\1904_TWSE_2023-08.json,True,,frontier_exact_leg_only,0
2239_TWSE_2016-04,P1,2239,TWSE,2016-04-07,2016-04,accepted_exact_row,200,True,19,1,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160401&stockNo=2239&response=json,b0df67c4743419297dde03de1fec95fe1a01c75af44d37971ac88738d40fb7c9,2474,2026-07-15T08:51:58+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_008_20260715\raw_audit_samples\2239_TWSE_2016-04.json,True,,frontier_exact_leg_only,0
5425_TPEx_2023-08,P2,5425,TPEx,2023-08-11,2023-08,accepted_exact_row,200,True,22,1,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=5425&date=2023%2F08%2F01&response=json,643b2df2254805fbc8bfe6e6006271a58ba3ab8a04bda2cdf2e5caa06ee92e92,2340,2026-07-15T08:51:59+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_008_20260715\raw_audit_samples\5425_TPEx_2023-08.json,True,,frontier_exact_leg_only,0
3481_TWSE_2017-01,P1,3481,TWSE,2017-01-03,2017-01,accepted_exact_row,200,True,16,1,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20170101&stockNo=3481&response=json,de7cd60b62cea83b237b8d5e216857495be6706640cacb144bbd0724951b6cc9,2364,2026-07-15T08:51:59+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_008_20260715\raw_audit_samples\3481_TWSE_2017-01.json,True,,frontier_exact_leg_only,0
2239_TWSE_2016-04,P1,2239,TWSE,2016-04-08,2016-04,accepted_exact_row,200,True,19,1,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160401&stockNo=2239&response=json,b0df67c4743419297dde03de1fec95fe1a01c75af44d37971ac88738d40fb7c9,2474,2026-07-15T08:51:59+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_008_20260715\raw_audit_samples\2239_TWSE_2016-04.json,True,,frontier_exact_leg_only,0
4971_TPEx_2017-08,P1,4971,TPEx,2017-08-22,2017-08,accepted_exact_row,200,True,23,1,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=4971&date=2017%2F08%2F01&response=json,bd7d6603d0f4846766bed40ddc3c1c9977b2d5b7decfb1d61ee6dd962fb7eb26,2289,2026-07-15T08:51:59+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_008_20260715\raw_audit_samples\4971_TPEx_2017-08.json,True,,frontier_exact_leg_only,0
2105_TWSE_2016-11,P1,2105,TWSE,2016-11-18,2016-11,accepted_exact_row,200,True,22,1,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20161101&stockNo=2105&response=json,eab98f99676b063486a1ef4bfa9a2fce973299836ad761119df33723a7591c2f,2869,2026-07-15T08:51:59+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_008_20260715\raw_audit_samples\2105_TWSE_2016-11.json,True,,frontier_exact_leg_only,0
2883_TWSE_2016-11,P1,2883,TWSE,2016-11-18,2016-11,accepted_exact_row,200,True,22,1,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20161101&stockNo=2883&response=json,bbba4c07b10ced962f2d8bf5ebb6692e20c6751a575abf0963f9016d0264f2e0,2798,2026-07-15T08:51:59+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_008_20260715\raw_audit_samples\2883_TWSE_2016-11.json,True,,frontier_exact_leg_only,0
1227_TWSE_2016-11,P1,1227,TWSE,2016-11-14,2016-11,accepted_exact_row,200,True,22,1,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20161101&stockNo=1227&response=json,412e32dc37ea1ad0786d9ad9f3919d38edd0921d920d235849a03504e3039d68,2768,2026-07-15T08:51:59+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_008_20260715\raw_audit_samples\1227_TWSE_2016-11.json,True,,frontier_exact_leg_only,0
3036_TWSE_2022-08,P1,3036,TWSE,2022-08-15,2022-08,accepted_exact_row,200,True,23,1,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20220801&stockNo=3036&response=json,0c3ef8ee4ed6be95399d2939e32be2e4eed71bba4c04c7383a936bc4f32fe59a,2942,2026-07-15T08:51:59+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_008_20260715\raw_audit_samples\3036_TWSE_2022-08.json,True,,frontier_exact_leg_only,0
3596_TWSE_2016-10,P1,3596,TWSE,2016-10-05,2016-10,accepted_exact_row,200,True,20,1,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20161001&stockNo=3596&response=json,3902e91872a2b7484add6ed2dbfc6009c5651cdadaa4cff1ccfca24b714930cc,2672,2026-07-15T08:51:59+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_008_20260715\raw_audit_samples\3596_TWSE_2016-10.json,True,,frontier_exact_leg_only,0
5347_TPEx_2024-08,P2,5347,TPEx,2024-08-16,2024-08,accepted_exact_row,200,True,22,1,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=5347&date=2024%2F08%2F01&response=json,0b917f078f7f87b8b836654e93fb21659db47757e895c9cfde03244ffbeeeb11,2456,2026-07-15T08:51:59+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_008_20260715\raw_audit_samples\5347_TPEx_2024-08.json,True,,frontier_exact_leg_only,0
1504_TWSE_2016-11,P1,1504,TWSE,2016-11-04,2016-11,accepted_exact_row,200,True,22,1,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20161101&stockNo=1504&response=json,69879af2b1203c8672e05f042af4be136e0661dafb387e4ff3d85cc68b766a95,2846,2026-07-15T08:51:59+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_008_20260715\raw_audit_samples\1504_TWSE_2016-11.json,True,,frontier_exact_leg_only,0
2886_TWSE_2016-11,P1,2886,TWSE,2016-11-04,2016-11,accepted_exact_row,200,True,22,1,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20161101&stockNo=2886&response=json,02c3a0c05c2227747714e5913384c2bc72625a4fcb864b67f7cea6294816b263,2897,2026-07-15T08:51:59+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_008_20260715\raw_audit_samples\2886_TWSE_2016-11.json,True,,frontier_exact_leg_only,0
1536_TWSE_2017-06,P1,1536,TWSE,2017-06-13,2017-06,accepted_exact_row,200,True,23,1,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20170601&stockNo=1536&response=json,68f38260257f357d0718fe19a77bb2fc1f41c559324b80fb237e731e29f40c83,3030,2026-07-15T08:51:59+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_008_20260715\raw_audit_samples\1536_TWSE_2017-06.json,True,,frontier_exact_leg_only,0
6239_TWSE_2017-06,P1,6239,TWSE,2017-06-13,2017-06,accepted_exact_row,200,True,23,1,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20170601&stockNo=6239&response=json,9214507b7b2266017fbcd2e6c660e8e1b1dd6d7fc09c78eaf2e7073522afcfcb,2949,2026-07-15T08:51:59+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_008_20260715\raw_audit_samples\6239_TWSE_2017-06.json,True,,frontier_exact_leg_only,0
2449_TWSE_2016-10,P1,2449,TWSE,2016-10-31,2016-10,accepted_exact_row,200,True,20,1,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20161001&stockNo=2449&response=json,b9fd18250bf6f4159ac808e7a8d734b88325f0f543f4e27672403a7d024c63cc,2688,2026-07-15T08:51:59+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_008_20260715\raw_audit_samples\2449_TWSE_2016-10.json,True,,frontier_exact_leg_only,0
2105_TWSE_2016-10,P1,2105,TWSE,2016-10-31,2016-10,accepted_exact_row,200,True,20,1,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20161001&stockNo=2105&response=json,a1099cdb7b78ba17414e2414a8e9603f2c7c72ad5f7fd27ad081cac0a3d424f7,2682,2026-07-15T08:51:59+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_008_20260715\raw_audit_samples\2105_TWSE_2016-10.json,True,,frontier_exact_leg_only,0
1303_TWSE_2017-05,P1,1303,TWSE,2017-05-08,2017-05,accepted_exact_row,200,True,20,1,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20170501&stockNo=1303&response=json,51ad003d740cea860011fe00c5c42ece4fa3d9159f95496d7a17622a3a1a181d,2693,2026-07-15T08:51:59+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_008_20260715\raw_audit_samples\1303_TWSE_2017-05.json,True,,frontier_exact_leg_only,0
6116_TWSE_2017-05,P1,6116,TWSE,2017-05-08,2017-05,accepted_exact_row,200,True,20,1,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20170501&stockNo=6116&response=json,1423f4c5ea60dda1fe1ab715b968bcae9a78e2edf93af4a19eff12ea90fb1b4e,2625,2026-07-15T08:51:59+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_008_20260715\raw_audit_samples\6116_TWSE_2017-05.json,True,,frontier_exact_leg_only,0
3036_TWSE_2024-04,P2,3036,TWSE,2024-04-26,2024-04,accepted_exact_row,200,True,20,1,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240401&stockNo=3036&response=json,52355dff98848dcb22666334a81464bd1df699b0449476e812d406a735ab5ea0,2828,2026-07-15T08:51:59+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_008_20260715\raw_audit_samples\3036_TWSE_2024-04.json,True,,frontier_exact_leg_only,0
5871_TWSE_2016-02,P1,5871,TWSE,2016-02-22,2016-02,accepted_exact_row,200,True,13,1,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160201&stockNo=5871&response=json,b55da536d4dbb3ce4d6621b7ae24225e34dd09ddcfcf92a28b98e058d677c655,1969,2026-07-15T08:51:59+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_008_20260715\raw_audit_samples\5871_TWSE_2016-02.json,True,,frontier_exact_leg_only,0
2105_TWSE_2016-08,P1,2105,TWSE,2016-08-31,2016-08,accepted_exact_row,200,True,23,1,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160801&stockNo=2105&response=json,500e4cc1847e921c21822da6de0c338f5af3f247500b3c405c9f95b6ada922fb,2958,2026-07-15T08:51:59+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_008_20260715\raw_audit_samples\2105_TWSE_2016-08.json,True,,frontier_exact_leg_only,0
