ticker,date,market,family,classification,reason,blocked_reason
2308,2025-08-01,TWSE,adjusted_analysis_close,accepted_adjusted_analysis_authority_missing,price returns/percentiles require exact event-aware adjusted close; raw close is not substituted,trusted_adjusted_provider_exact_session_absent_or_unavailable_after_bounded_ticker_route
2317,2025-08-01,TWSE,adjusted_analysis_close,accepted_adjusted_analysis_authority_missing,price returns/percentiles require exact event-aware adjusted close; raw close is not substituted,trusted_adjusted_provider_exact_session_absent_or_unavailable_after_bounded_ticker_route
2330,2025-08-01,TWSE,adjusted_analysis_close,accepted_adjusted_analysis_authority_missing,price returns/percentiles require exact event-aware adjusted close; raw close is not substituted,trusted_adjusted_provider_exact_session_absent_or_unavailable_after_bounded_ticker_route
2382,2025-08-01,TWSE,adjusted_analysis_close,accepted_adjusted_analysis_authority_missing,price returns/percentiles require exact event-aware adjusted close; raw close is not substituted,trusted_adjusted_provider_exact_session_absent_or_unavailable_after_bounded_ticker_route
2454,2025-08-01,TWSE,adjusted_analysis_close,accepted_adjusted_analysis_authority_missing,price returns/percentiles require exact event-aware adjusted close; raw close is not substituted,trusted_adjusted_provider_exact_session_absent_or_unavailable_after_bounded_ticker_route
3231,2025-08-01,TWSE,adjusted_analysis_close,accepted_adjusted_analysis_authority_missing,price returns/percentiles require exact event-aware adjusted close; raw close is not substituted,trusted_adjusted_provider_exact_session_absent_or_unavailable_after_bounded_ticker_route
6669,2025-08-01,TWSE,adjusted_analysis_close,accepted_adjusted_analysis_authority_missing,price returns/percentiles require exact event-aware adjusted close; raw close is not substituted,trusted_adjusted_provider_exact_session_absent_or_unavailable_after_bounded_ticker_route
