ticker,name,market,report_period,match_status,market_available_at,accepted_subject,accepted_match_status,blocked_reason,after_close_next_trading_day_policy,quarter_end_date_used,query_response_datetime_used,conservative_deadline_proxy_used,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,not_live_rule,forward_returns_live_rule_usage
1240,茂生農經,TPEx,115Q1,blocked_unmatched_or_ambiguous,,,,accepted_candidate_count=0,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
1240,茂生農經,TPEx,114Q4,accepted,115/03/09 18:57:44,公告本公司董事會決議盈餘轉增資發行新股案,accepted_detail_strict,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
1777,生泰,TPEx,115Q1,accepted,115/05/07 15:15:33,公告本公司115年第1季財務報告業經董事會決議通過,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
1777,生泰,TPEx,114Q4,accepted,115/02/23 17:31:01,公告本公司114年度財務報告業經董事會決議通過,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
2073,雄順,TPEx,115Q1,accepted,115/05/06 16:21:21,公告本公司董事會通過115年第一季財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
2073,雄順,TPEx,114Q4,accepted,115/03/11 16:51:29,公告本公司董事會通過114年度財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
2745,五福,TPEx,115Q1,accepted,115/05/04 15:23:09,公告本公司董事會通過115年度第一季財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
2745,五福,TPEx,114Q4,accepted,115/03/09 14:35:42,公告本公司董事會通過114年度財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
3078,僑威,TPEx,115Q1,accepted,115/05/13 18:46:10,公告本公司董事會通過115年第一季合併財務報告,accepted_subject_strict,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
3078,僑威,TPEx,114Q4,accepted,115/03/12 18:36:05,公告本公司董事會通過114年第四季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
3158,嘉實,TPEx,115Q1,accepted,115/05/05 14:37:50,公告本公司董事會通過115年第1季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
3158,嘉實,TPEx,114Q4,accepted,115/03/12 16:04:40,本公司董事會通過114年度財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
3224,三顧,TPEx,115Q1,accepted,115/05/11 17:27:41,公告本公司115年第1季合併財務報告業經提報董事會通過,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
3224,三顧,TPEx,114Q4,accepted,115/03/12 17:42:11,公告本公司114年度合併財務報告業經提報董事會通過,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
3287,廣寰科,TPEx,115Q1,accepted,115/05/11 17:08:42,公告本公司董事會通過115年第一季合併財報,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
3287,廣寰科,TPEx,114Q4,accepted,115/03/11 15:49:26,公告本公司董事會通過114年度合併財報,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
3349,寶德,TPEx,115Q1,accepted,115/05/13 14:02:28,本公司董事會通過115年第一季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
3349,寶德,TPEx,114Q4,accepted,115/03/10 17:00:43,公告本公司董事會通過114年度財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
3455,由田,TPEx,115Q1,accepted,115/05/13 20:06:47,公告本公司董事會通過115年第1季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
3455,由田,TPEx,114Q4,accepted,115/03/12 18:15:52,公告本公司民國114年度合併財務報告業經董事會決議通過,accepted_subject_strict,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
3521,台鋼建設,TPEx,115Q1,blocked_unmatched_or_ambiguous,,,,accepted_candidate_count=2,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
3521,台鋼建設,TPEx,114Q4,accepted,115/02/09 18:38:48,本公司114年度合併財務報告提報董事會通過,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
3567,逸昌,TPEx,115Q1,blocked_unmatched_or_ambiguous,,,,accepted_candidate_count=0,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
3567,逸昌,TPEx,114Q4,blocked_unmatched_or_ambiguous,,,,accepted_candidate_count=0,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
3632,研勤,TPEx,115Q1,accepted,115/04/30 15:48:09,本公司民國115年度第一季合併財務報告業經董事會決議通過,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
3632,研勤,TPEx,114Q4,accepted,115/03/12 15:32:52,本公司民國114年度合併財務報告業經董事會決議通過,accepted_subject_strict,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
4102,永日,TPEx,115Q1,accepted,115/05/05 16:04:05,公告本公司董事會通過115年第一季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
4102,永日,TPEx,114Q4,accepted,115/03/09 16:18:51,公告本公司董事會通過114年度合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
4139,馬光-KY,TPEx,115Q1,accepted,115/05/07 15:52:46,公告本公司董事會通過115年第一季合併財務報告案,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
4139,馬光-KY,TPEx,114Q4,accepted,115/03/12 19:22:36,公告本公司董事會通過114年度合併財務報告案,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
4192,杏國,TPEx,115Q1,accepted,115/05/05 17:22:53,公告本公司董事會通過115年第一季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
4192,杏國,TPEx,114Q4,accepted,115/03/10 18:54:25,公告本公司董事會通過114年第四季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
4502,健信,TPEx,115Q1,accepted,115/05/12 15:02:48,公告本公司董事會通過115年第一季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
4502,健信,TPEx,114Q4,accepted,115/03/16 15:57:13,公告本公司董事會通過114年度合併財務報告,accepted_subject_strict,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
4550,長佳,TPEx,115Q1,accepted,115/05/12 14:08:07,公告本公司董事會通過115年第一季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
4550,長佳,TPEx,114Q4,accepted,115/03/11 16:23:23,公告本公司董事會通過114年合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
4726,永昕,TPEx,115Q1,accepted,115/05/12 17:10:10,公告本公司董事會通過115年第一季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
4726,永昕,TPEx,114Q4,accepted,115/03/10 16:51:54,公告本公司董事會通過114年度合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
4905,台聯電,TPEx,115Q1,accepted,115/05/06 17:42:24,公告本公司董事會通過115年第1季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
4905,台聯電,TPEx,114Q4,accepted,115/03/12 18:50:05,公告本公司董事會通過114年度合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
4974,亞泰,TPEx,115Q1,blocked_unmatched_or_ambiguous,,,,accepted_candidate_count=0,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
4974,亞泰,TPEx,114Q4,blocked_unmatched_or_ambiguous,,,,accepted_candidate_count=0,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
5213,亞昕,TPEx,115Q1,blocked_unmatched_or_ambiguous,,,,accepted_candidate_count=0,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
5213,亞昕,TPEx,114Q4,accepted,115/02/24 17:16:54,114年度合併財務報告預計提報董事會日期公告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
5302,太欣,TPEx,115Q1,accepted,115/05/15 14:45:27,公告本公司董事會通過115年第1季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
5302,太欣,TPEx,114Q4,accepted,115/03/13 17:36:11,公告本公司董事會通過114年度合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
5364,力麗店,TPEx,115Q1,accepted,115/05/13 17:00:39,公告本公司董事會通過115年第1季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
5364,力麗店,TPEx,114Q4,accepted,115/03/12 15:27:09,公告本公司董事會通過114年合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
5460,同協,TPEx,115Q1,accepted,115/05/11 15:01:38,公告本公司115年第1季合併財務報告提報董事會,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
5460,同協,TPEx,114Q4,accepted,115/03/11 16:17:20,公告本公司114年度合併財務報告提報董事會,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
5514,三豐,TPEx,115Q1,blocked_unmatched_or_ambiguous,,,,accepted_candidate_count=0,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
5514,三豐,TPEx,114Q4,blocked_unmatched_or_ambiguous,,,,accepted_candidate_count=0,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
5878,台名,TPEx,115Q1,accepted,115/05/07 17:20:43,公告本公司董事會通過民國115年第1季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
5878,台名,TPEx,114Q4,accepted,115/03/05 17:46:31,公告本公司董事會通過114年度合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6114,久威,TPEx,115Q1,accepted,115/05/06 18:07:16,公告本公司董事會提報115年第一季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6114,久威,TPEx,114Q4,blocked_unmatched_or_ambiguous,,,,accepted_candidate_count=2,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6150,撼訊,TPEx,115Q1,accepted,115/05/05 15:54:19,本公司董事會通過115年第1季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6150,撼訊,TPEx,114Q4,accepted,115/03/12 14:14:14,本公司董事會通過114年第4季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6185,幃翔,TPEx,115Q1,accepted,115/04/27 13:59:52,本公司董事會通過115年度第1季財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6185,幃翔,TPEx,114Q4,accepted,115/02/23 17:25:30,本公司董事會通過114年度財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6220,岳豐,TPEx,115Q1,blocked_unmatched_or_ambiguous,,,,accepted_candidate_count=2,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6220,岳豐,TPEx,114Q4,accepted,115/03/13 15:24:04,公告本公司董事會通過114年度合併財務報告,accepted_subject_strict,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6248,沛波,TPEx,115Q1,accepted,115/05/08 15:05:53,公告本公司董事會通過115年第一季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
