phase,ticker,name,market,report_period,sample_policy,source_universe_quality,historical_pit_universe_ready,prior_t164_seed_status,planned_routes,expected_route_budget_per_ticker_period,official_asof_required,after_close_next_trading_day_policy_required,unmatched_or_ambiguous_policy,quarter_end_date_available_at_allowed,query_response_datetime_available_at_allowed,conservative_deadline_proxy_allowed_for_official_route,accepted_for_runner_execution,accepted_for_materialization,accepted_for_experiments,accepted_for_formal,diagnostic_only,not_live_rule,forward_returns_live_rule_usage,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay
phase_1_tpex_stratified_50x2,4974,亞泰,TPEx,115Q1,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,4974,亞泰,TPEx,114Q4,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,5213,亞昕,TPEx,115Q1,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,5213,亞昕,TPEx,114Q4,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,5302,太欣,TPEx,115Q1,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,5302,太欣,TPEx,114Q4,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,5364,力麗店,TPEx,115Q1,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,5364,力麗店,TPEx,114Q4,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,5460,同協,TPEx,115Q1,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,5460,同協,TPEx,114Q4,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,5514,三豐,TPEx,115Q1,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,5514,三豐,TPEx,114Q4,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,5878,台名,TPEx,115Q1,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,5878,台名,TPEx,114Q4,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,6114,久威,TPEx,115Q1,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,6114,久威,TPEx,114Q4,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,6150,撼訊,TPEx,115Q1,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,6150,撼訊,TPEx,114Q4,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,6185,幃翔,TPEx,115Q1,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,6185,幃翔,TPEx,114Q4,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,6220,岳豐,TPEx,115Q1,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,6220,岳豐,TPEx,114Q4,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,6248,沛波,TPEx,115Q1,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,6248,沛波,TPEx,114Q4,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,6417,韋僑,TPEx,115Q1,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,6417,韋僑,TPEx,114Q4,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,6492,生華科,TPEx,115Q1,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,6492,生華科,TPEx,114Q4,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,6546,正基,TPEx,115Q1,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,6546,正基,TPEx,114Q4,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,6597,立誠,TPEx,115Q1,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,6597,立誠,TPEx,114Q4,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
