ticker,market,report_period,field,source_route,value_available,policy_status,accepted_for_formal,human_review_required,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,not_live_rule,forward_returns_live_rule_usage
3349,TPEx,114Q4,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
3349,TPEx,114Q4,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
3455,TPEx,115Q1,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
3455,TPEx,115Q1,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
3455,TPEx,114Q4,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
3455,TPEx,114Q4,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
3521,TPEx,115Q1,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
3521,TPEx,115Q1,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
3521,TPEx,114Q4,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
3521,TPEx,114Q4,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
3567,TPEx,115Q1,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
3567,TPEx,115Q1,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
3567,TPEx,114Q4,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
3567,TPEx,114Q4,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
3632,TPEx,115Q1,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
3632,TPEx,115Q1,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
3632,TPEx,114Q4,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
3632,TPEx,114Q4,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
4102,TPEx,115Q1,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
4102,TPEx,115Q1,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
4102,TPEx,114Q4,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
4102,TPEx,114Q4,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
4139,TPEx,115Q1,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
4139,TPEx,115Q1,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
4139,TPEx,114Q4,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
4139,TPEx,114Q4,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
4192,TPEx,115Q1,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
4192,TPEx,115Q1,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
4192,TPEx,114Q4,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
4192,TPEx,114Q4,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
4502,TPEx,115Q1,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
4502,TPEx,115Q1,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
4502,TPEx,114Q4,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
4502,TPEx,114Q4,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
4550,TPEx,115Q1,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
4550,TPEx,115Q1,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
4550,TPEx,114Q4,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
4550,TPEx,114Q4,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
4726,TPEx,115Q1,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
4726,TPEx,115Q1,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
4726,TPEx,114Q4,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
4726,TPEx,114Q4,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
4905,TPEx,115Q1,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
4905,TPEx,115Q1,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
4905,TPEx,114Q4,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
4905,TPEx,114Q4,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
4974,TPEx,115Q1,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
4974,TPEx,115Q1,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
4974,TPEx,114Q4,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
4974,TPEx,114Q4,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
5213,TPEx,115Q1,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
5213,TPEx,115Q1,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
5213,TPEx,114Q4,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
5213,TPEx,114Q4,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
5302,TPEx,115Q1,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
5302,TPEx,115Q1,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
5302,TPEx,114Q4,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
5302,TPEx,114Q4,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
5364,TPEx,115Q1,capex_proxy,t164sb05,False,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
5364,TPEx,115Q1,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
5364,TPEx,114Q4,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
5364,TPEx,114Q4,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
5460,TPEx,115Q1,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
5460,TPEx,115Q1,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
5460,TPEx,114Q4,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
5460,TPEx,114Q4,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
5514,TPEx,115Q1,capex_proxy,t164sb05,False,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
5514,TPEx,115Q1,receivables_trade,t164sb03,False,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
5514,TPEx,114Q4,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
5514,TPEx,114Q4,receivables_trade,t164sb03,False,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
5878,TPEx,115Q1,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
5878,TPEx,115Q1,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
5878,TPEx,114Q4,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
5878,TPEx,114Q4,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6114,TPEx,115Q1,capex_proxy,t164sb05,False,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6114,TPEx,115Q1,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6114,TPEx,114Q4,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6114,TPEx,114Q4,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6150,TPEx,115Q1,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6150,TPEx,115Q1,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6150,TPEx,114Q4,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6150,TPEx,114Q4,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6185,TPEx,115Q1,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6185,TPEx,115Q1,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6185,TPEx,114Q4,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6185,TPEx,114Q4,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6220,TPEx,115Q1,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6220,TPEx,115Q1,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6220,TPEx,114Q4,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6220,TPEx,114Q4,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6248,TPEx,115Q1,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6248,TPEx,115Q1,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6248,TPEx,114Q4,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6248,TPEx,114Q4,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6417,TPEx,115Q1,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6417,TPEx,115Q1,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6417,TPEx,114Q4,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6417,TPEx,114Q4,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6492,TPEx,115Q1,capex_proxy,t164sb05,False,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6492,TPEx,115Q1,receivables_trade,t164sb03,False,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6492,TPEx,114Q4,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6492,TPEx,114Q4,receivables_trade,t164sb03,False,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6546,TPEx,115Q1,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6546,TPEx,115Q1,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6546,TPEx,114Q4,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6546,TPEx,114Q4,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6597,TPEx,115Q1,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6597,TPEx,115Q1,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6597,TPEx,114Q4,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6597,TPEx,114Q4,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6661,TPEx,115Q1,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6661,TPEx,115Q1,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6661,TPEx,114Q4,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6661,TPEx,114Q4,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6725,TPEx,115Q1,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6725,TPEx,115Q1,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6725,TPEx,114Q4,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6725,TPEx,114Q4,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6803,TPEx,115Q1,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6803,TPEx,115Q1,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6803,TPEx,114Q4,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6803,TPEx,114Q4,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6875,TPEx,115Q1,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6875,TPEx,115Q1,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6875,TPEx,114Q4,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6875,TPEx,114Q4,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6968,TPEx,115Q1,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6968,TPEx,115Q1,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6968,TPEx,114Q4,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
6968,TPEx,114Q4,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
7714,TPEx,115Q1,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
7714,TPEx,115Q1,receivables_trade,t164sb03,False,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
7714,TPEx,114Q4,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
7714,TPEx,114Q4,receivables_trade,t164sb03,False,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
7777,TPEx,115Q1,capex_proxy,t164sb05,False,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
7777,TPEx,115Q1,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
7777,TPEx,114Q4,capex_proxy,t164sb05,False,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
7777,TPEx,114Q4,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
8042,TPEx,115Q1,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
8042,TPEx,115Q1,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
8042,TPEx,114Q4,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
8042,TPEx,114Q4,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
8080,TPEx,115Q1,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
8080,TPEx,115Q1,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
8080,TPEx,114Q4,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
8080,TPEx,114Q4,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
8121,TPEx,115Q1,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
8121,TPEx,115Q1,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
8121,TPEx,114Q4,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
8121,TPEx,114Q4,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
8349,TPEx,115Q1,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
8349,TPEx,115Q1,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
8349,TPEx,114Q4,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
8349,TPEx,114Q4,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
8435,TPEx,115Q1,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
8435,TPEx,115Q1,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
8435,TPEx,114Q4,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
8435,TPEx,114Q4,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
8924,TPEx,115Q1,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
8924,TPEx,115Q1,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
8924,TPEx,114Q4,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
8924,TPEx,114Q4,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
9962,TPEx,115Q1,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
9962,TPEx,115Q1,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
9962,TPEx,114Q4,capex_proxy,t164sb05,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
9962,TPEx,114Q4,receivables_trade,t164sb03,True,human_review_proxy_label_required,False,True,False,False,False,False,False,False,True,False
