ticker,name,market,event_type,event_date,source_date,source_url,source_id,source_type,formal_ready,blocked_reason,raw_event_date,notes
8047,星雲,TPEx,resumption,2026-05-14,2026-07-03,https://www.tpex.org.tw/openapi/v1/tpex_spendi_history,tpex_spendi_history,official_suspension_resumption_events,partial_event_row_not_full_master,,1150514,TPEx historical suspended/resumed trading endpoint.
9960,邁達康,TPEx,suspension,2026-04-28,2026-07-03,https://www.tpex.org.tw/openapi/v1/tpex_spendi_history,tpex_spendi_history,official_suspension_resumption_events,partial_event_row_not_full_master,,1150428,TPEx historical suspended/resumed trading endpoint.
9960,邁達康,TPEx,resumption,2026-04-29,2026-07-03,https://www.tpex.org.tw/openapi/v1/tpex_spendi_history,tpex_spendi_history,official_suspension_resumption_events,partial_event_row_not_full_master,,1150429,TPEx historical suspended/resumed trading endpoint.
1591,駿吉-KY,TPEx,tpex_current_trading_status_snapshot,2026-07-03,2026-07-03,https://www.tpex.org.tw/openapi/v1/tpex_cmode,tpex_cmode_current,official_current_status_snapshot,partial_event_or_status_row_not_full_master,,1150703,"TPEx current c-mode status snapshot; not historical full master; flags={""altered"": """", ""periodic"": """", ""managed"": """", ""suspension"": ""Ｙ"", ""financial"": ""Ｙ""}"
3064,泰偉,TPEx,tpex_current_trading_status_snapshot,2026-07-03,2026-07-03,https://www.tpex.org.tw/openapi/v1/tpex_cmode,tpex_cmode_current,official_current_status_snapshot,partial_event_or_status_row_not_full_master,,1150703,"TPEx current c-mode status snapshot; not historical full master; flags={""altered"": ""Ｙ"", ""periodic"": """", ""managed"": """", ""suspension"": """", ""financial"": ""Ｙ""}"
3508,位速,TPEx,tpex_current_trading_status_snapshot,2026-07-03,2026-07-03,https://www.tpex.org.tw/openapi/v1/tpex_cmode,tpex_cmode_current,official_current_status_snapshot,partial_event_or_status_row_not_full_master,,1150703,"TPEx current c-mode status snapshot; not historical full master; flags={""altered"": ""Ｙ"", ""periodic"": """", ""managed"": """", ""suspension"": """", ""financial"": ""Ｙ""}"
3629,地心引力,TPEx,tpex_current_trading_status_snapshot,2026-07-03,2026-07-03,https://www.tpex.org.tw/openapi/v1/tpex_cmode,tpex_cmode_current,official_current_status_snapshot,partial_event_or_status_row_not_full_master,,1150703,"TPEx current c-mode status snapshot; not historical full master; flags={""altered"": ""Ｙ"", ""periodic"": ""Ｙ"", ""managed"": """", ""suspension"": """", ""financial"": ""Ｙ""}"
3632,研勤,TPEx,tpex_current_trading_status_snapshot,2026-07-03,2026-07-03,https://www.tpex.org.tw/openapi/v1/tpex_cmode,tpex_cmode_current,official_current_status_snapshot,partial_event_or_status_row_not_full_master,,1150703,"TPEx current c-mode status snapshot; not historical full master; flags={""altered"": ""Ｙ"", ""periodic"": ""Ｙ"", ""managed"": """", ""suspension"": """", ""financial"": ""Ｙ""}"
3664,安瑞-KY,TPEx,tpex_current_trading_status_snapshot,2026-07-03,2026-07-03,https://www.tpex.org.tw/openapi/v1/tpex_cmode,tpex_cmode_current,official_current_status_snapshot,partial_event_or_status_row_not_full_master,,1150703,"TPEx current c-mode status snapshot; not historical full master; flags={""altered"": ""Ｙ"", ""periodic"": ""Ｙ"", ""managed"": """", ""suspension"": """", ""financial"": ""Ｙ""}"
3710,連展投控,TPEx,tpex_current_trading_status_snapshot,2026-07-03,2026-07-03,https://www.tpex.org.tw/openapi/v1/tpex_cmode,tpex_cmode_current,official_current_status_snapshot,partial_event_or_status_row_not_full_master,,1150703,"TPEx current c-mode status snapshot; not historical full master; flags={""altered"": ""Ｙ"", ""periodic"": """", ""managed"": """", ""suspension"": """", ""financial"": ""Ｙ""}"
4529,淳紳,TPEx,tpex_current_trading_status_snapshot,2026-07-03,2026-07-03,https://www.tpex.org.tw/openapi/v1/tpex_cmode,tpex_cmode_current,official_current_status_snapshot,partial_event_or_status_row_not_full_master,,1150703,"TPEx current c-mode status snapshot; not historical full master; flags={""altered"": ""Ｙ"", ""periodic"": """", ""managed"": """", ""suspension"": """", ""financial"": ""Ｙ""}"
4609,唐鋒,TPEx,tpex_current_trading_status_snapshot,2026-07-03,2026-07-03,https://www.tpex.org.tw/openapi/v1/tpex_cmode,tpex_cmode_current,official_current_status_snapshot,partial_event_or_status_row_not_full_master,,1150703,"TPEx current c-mode status snapshot; not historical full master; flags={""altered"": ""Ｙ"", ""periodic"": ""Ｙ"", ""managed"": """", ""suspension"": """", ""financial"": ""Ｙ""}"
4744,皇將,TPEx,tpex_current_trading_status_snapshot,2026-07-03,2026-07-03,https://www.tpex.org.tw/openapi/v1/tpex_cmode,tpex_cmode_current,official_current_status_snapshot,partial_event_or_status_row_not_full_master,,1150703,"TPEx current c-mode status snapshot; not historical full master; flags={""altered"": ""Ｙ"", ""periodic"": """", ""managed"": """", ""suspension"": """", ""financial"": ""Ｙ""}"
4804,大略-KY,TPEx,tpex_current_trading_status_snapshot,2026-07-03,2026-07-03,https://www.tpex.org.tw/openapi/v1/tpex_cmode,tpex_cmode_current,official_current_status_snapshot,partial_event_or_status_row_not_full_master,,1150703,"TPEx current c-mode status snapshot; not historical full master; flags={""altered"": """", ""periodic"": """", ""managed"": """", ""suspension"": ""Ｙ"", ""financial"": ""Ｙ""}"
5301,寶得利,TPEx,tpex_current_trading_status_snapshot,2026-07-03,2026-07-03,https://www.tpex.org.tw/openapi/v1/tpex_cmode,tpex_cmode_current,official_current_status_snapshot,partial_event_or_status_row_not_full_master,,1150703,"TPEx current c-mode status snapshot; not historical full master; flags={""altered"": ""Ｙ"", ""periodic"": """", ""managed"": """", ""suspension"": """", ""financial"": ""Ｙ""}"
5355,佳總,TPEx,tpex_current_trading_status_snapshot,2026-07-03,2026-07-03,https://www.tpex.org.tw/openapi/v1/tpex_cmode,tpex_cmode_current,official_current_status_snapshot,partial_event_or_status_row_not_full_master,,1150703,"TPEx current c-mode status snapshot; not historical full master; flags={""altered"": ""Ｙ"", ""periodic"": """", ""managed"": """", ""suspension"": """", ""financial"": ""Ｙ""}"
5701,劍湖山,TPEx,tpex_current_trading_status_snapshot,2026-07-03,2026-07-03,https://www.tpex.org.tw/openapi/v1/tpex_cmode,tpex_cmode_current,official_current_status_snapshot,partial_event_or_status_row_not_full_master,,1150703,"TPEx current c-mode status snapshot; not historical full master; flags={""altered"": ""Ｙ"", ""periodic"": """", ""managed"": """", ""suspension"": """", ""financial"": ""Ｙ""}"
6236,中湛,TPEx,tpex_current_trading_status_snapshot,2026-07-03,2026-07-03,https://www.tpex.org.tw/openapi/v1/tpex_cmode,tpex_cmode_current,official_current_status_snapshot,partial_event_or_status_row_not_full_master,,1150703,"TPEx current c-mode status snapshot; not historical full master; flags={""altered"": ""Ｙ"", ""periodic"": """", ""managed"": """", ""suspension"": """", ""financial"": ""Ｙ""}"
8093,保銳,TPEx,tpex_current_trading_status_snapshot,2026-07-03,2026-07-03,https://www.tpex.org.tw/openapi/v1/tpex_cmode,tpex_cmode_current,official_current_status_snapshot,partial_event_or_status_row_not_full_master,,1150703,"TPEx current c-mode status snapshot; not historical full master; flags={""altered"": ""Ｙ"", ""periodic"": """", ""managed"": """", ""suspension"": """", ""financial"": ""Ｙ""}"
8277,商丞,TPEx,tpex_current_trading_status_snapshot,2026-07-03,2026-07-03,https://www.tpex.org.tw/openapi/v1/tpex_cmode,tpex_cmode_current,official_current_status_snapshot,partial_event_or_status_row_not_full_master,,1150703,"TPEx current c-mode status snapshot; not historical full master; flags={""altered"": ""Ｙ"", ""periodic"": """", ""managed"": """", ""suspension"": """", ""financial"": ""Ｙ""}"
8291,尚茂,TPEx,tpex_current_trading_status_snapshot,2026-07-03,2026-07-03,https://www.tpex.org.tw/openapi/v1/tpex_cmode,tpex_cmode_current,official_current_status_snapshot,partial_event_or_status_row_not_full_master,,1150703,"TPEx current c-mode status snapshot; not historical full master; flags={""altered"": ""Ｙ"", ""periodic"": """", ""managed"": """", ""suspension"": """", ""financial"": ""Ｙ""}"
8444,綠河-KY,TPEx,tpex_current_trading_status_snapshot,2026-07-03,2026-07-03,https://www.tpex.org.tw/openapi/v1/tpex_cmode,tpex_cmode_current,official_current_status_snapshot,partial_event_or_status_row_not_full_master,,1150703,"TPEx current c-mode status snapshot; not historical full master; flags={""altered"": ""Ｙ"", ""periodic"": ""Ｙ"", ""managed"": """", ""suspension"": """", ""financial"": ""Ｙ""}"
8933,愛地雅,TPEx,tpex_current_trading_status_snapshot,2026-07-03,2026-07-03,https://www.tpex.org.tw/openapi/v1/tpex_cmode,tpex_cmode_current,official_current_status_snapshot,partial_event_or_status_row_not_full_master,,1150703,"TPEx current c-mode status snapshot; not historical full master; flags={""altered"": ""Ｙ"", ""periodic"": """", ""managed"": """", ""suspension"": """", ""financial"": ""Ｙ""}"
3230,錦明,TPEx,disposition_status_current_window,2026-06-30,2026-06-30,https://www.tpex.org.tw/openapi/v1/tpex_disposal_information,tpex_disposal_information_current,official_current_disposition_window,partial_event_or_status_row_not_full_master,,1150630,"TPEx disposition row; endpoint observed as current-window, not historical full master."
8024,佑華,TPEx,disposition_status_current_window,2026-06-29,2026-06-29,https://www.tpex.org.tw/openapi/v1/tpex_disposal_information,tpex_disposal_information_current,official_current_disposition_window,partial_event_or_status_row_not_full_master,,1150629,"TPEx disposition row; endpoint observed as current-window, not historical full master."
5321,美而快,TPEx,disposition_status_current_window,2026-06-26,2026-06-26,https://www.tpex.org.tw/openapi/v1/tpex_disposal_information,tpex_disposal_information_current,official_current_disposition_window,partial_event_or_status_row_not_full_master,,1150626,"TPEx disposition row; endpoint observed as current-window, not historical full master."
5464,霖宏,TPEx,disposition_status_current_window,2026-06-26,2026-06-26,https://www.tpex.org.tw/openapi/v1/tpex_disposal_information,tpex_disposal_information_current,official_current_disposition_window,partial_event_or_status_row_not_full_master,,1150626,"TPEx disposition row; endpoint observed as current-window, not historical full master."
6683,雍智科技,TPEx,disposition_status_current_window,2026-06-26,2026-06-26,https://www.tpex.org.tw/openapi/v1/tpex_disposal_information,tpex_disposal_information_current,official_current_disposition_window,partial_event_or_status_row_not_full_master,,1150626,"TPEx disposition row; endpoint observed as current-window, not historical full master."
5425,台半,TPEx,disposition_status_current_window,2026-06-25,2026-06-25,https://www.tpex.org.tw/openapi/v1/tpex_disposal_information,tpex_disposal_information_current,official_current_disposition_window,partial_event_or_status_row_not_full_master,,1150625,"TPEx disposition row; endpoint observed as current-window, not historical full master."
5489,彩富,TPEx,disposition_status_current_window,2026-06-25,2026-06-25,https://www.tpex.org.tw/openapi/v1/tpex_disposal_information,tpex_disposal_information_current,official_current_disposition_window,partial_event_or_status_row_not_full_master,,1150625,"TPEx disposition row; endpoint observed as current-window, not historical full master."
6620,漢達,TPEx,disposition_status_current_window,2026-06-25,2026-06-25,https://www.tpex.org.tw/openapi/v1/tpex_disposal_information,tpex_disposal_information_current,official_current_disposition_window,partial_event_or_status_row_not_full_master,,1150625,"TPEx disposition row; endpoint observed as current-window, not historical full master."
3675,德微,TPEx,disposition_status_current_window,2026-06-24,2026-06-24,https://www.tpex.org.tw/openapi/v1/tpex_disposal_information,tpex_disposal_information_current,official_current_disposition_window,partial_event_or_status_row_not_full_master,,1150624,"TPEx disposition row; endpoint observed as current-window, not historical full master."
7712,博盛半導體,TPEx,disposition_status_current_window,2026-06-24,2026-06-24,https://www.tpex.org.tw/openapi/v1/tpex_disposal_information,tpex_disposal_information_current,official_current_disposition_window,partial_event_or_status_row_not_full_master,,1150624,"TPEx disposition row; endpoint observed as current-window, not historical full master."
2061,風青,TPEx,disposition_status_current_window,2026-06-23,2026-06-23,https://www.tpex.org.tw/openapi/v1/tpex_disposal_information,tpex_disposal_information_current,official_current_disposition_window,partial_event_or_status_row_not_full_master,,1150623,"TPEx disposition row; endpoint observed as current-window, not historical full master."
3624,光頡,TPEx,disposition_status_current_window,2026-06-23,2026-06-23,https://www.tpex.org.tw/openapi/v1/tpex_disposal_information,tpex_disposal_information_current,official_current_disposition_window,partial_event_or_status_row_not_full_master,,1150623,"TPEx disposition row; endpoint observed as current-window, not historical full master."
4923,力士,TPEx,disposition_status_current_window,2026-06-23,2026-06-23,https://www.tpex.org.tw/openapi/v1/tpex_disposal_information,tpex_disposal_information_current,official_current_disposition_window,partial_event_or_status_row_not_full_master,,1150623,"TPEx disposition row; endpoint observed as current-window, not historical full master."
5227,立凱-KY,TPEx,disposition_status_current_window,2026-06-23,2026-06-23,https://www.tpex.org.tw/openapi/v1/tpex_disposal_information,tpex_disposal_information_current,official_current_disposition_window,partial_event_or_status_row_not_full_master,,1150623,"TPEx disposition row; endpoint observed as current-window, not historical full master."
5468,凱鈺,TPEx,disposition_status_current_window,2026-06-23,2026-06-23,https://www.tpex.org.tw/openapi/v1/tpex_disposal_information,tpex_disposal_information_current,official_current_disposition_window,partial_event_or_status_row_not_full_master,,1150623,"TPEx disposition row; endpoint observed as current-window, not historical full master."
6693,廣閎科,TPEx,disposition_status_current_window,2026-06-23,2026-06-23,https://www.tpex.org.tw/openapi/v1/tpex_disposal_information,tpex_disposal_information_current,official_current_disposition_window,partial_event_or_status_row_not_full_master,,1150623,"TPEx disposition row; endpoint observed as current-window, not historical full master."
8096,擎亞,TPEx,disposition_status_current_window,2026-06-23,2026-06-23,https://www.tpex.org.tw/openapi/v1/tpex_disposal_information,tpex_disposal_information_current,official_current_disposition_window,partial_event_or_status_row_not_full_master,,1150623,"TPEx disposition row; endpoint observed as current-window, not historical full master."
3163,波若威,TPEx,disposition_status_current_window,2026-06-18,2026-06-18,https://www.tpex.org.tw/openapi/v1/tpex_disposal_information,tpex_disposal_information_current,official_current_disposition_window,partial_event_or_status_row_not_full_master,,1150618,"TPEx disposition row; endpoint observed as current-window, not historical full master."
3441,聯一光,TPEx,disposition_status_current_window,2026-06-18,2026-06-18,https://www.tpex.org.tw/openapi/v1/tpex_disposal_information,tpex_disposal_information_current,official_current_disposition_window,partial_event_or_status_row_not_full_master,,1150618,"TPEx disposition row; endpoint observed as current-window, not historical full master."
6488,環球晶,TPEx,disposition_status_current_window,2026-06-18,2026-06-18,https://www.tpex.org.tw/openapi/v1/tpex_disposal_information,tpex_disposal_information_current,official_current_disposition_window,partial_event_or_status_row_not_full_master,,1150618,"TPEx disposition row; endpoint observed as current-window, not historical full master."
3285,微端,TPEx,disposition_status_current_window,2026-06-17,2026-06-17,https://www.tpex.org.tw/openapi/v1/tpex_disposal_information,tpex_disposal_information_current,official_current_disposition_window,partial_event_or_status_row_not_full_master,,1150617,"TPEx disposition row; endpoint observed as current-window, not historical full master."
4556,旭然,TPEx,disposition_status_current_window,2026-06-17,2026-06-17,https://www.tpex.org.tw/openapi/v1/tpex_disposal_information,tpex_disposal_information_current,official_current_disposition_window,partial_event_or_status_row_not_full_master,,1150617,"TPEx disposition row; endpoint observed as current-window, not historical full master."
4991,環宇-KY,TPEx,disposition_status_current_window,2026-06-17,2026-06-17,https://www.tpex.org.tw/openapi/v1/tpex_disposal_information,tpex_disposal_information_current,official_current_disposition_window,partial_event_or_status_row_not_full_master,,1150617,"TPEx disposition row; endpoint observed as current-window, not historical full master."
5227,立凱-KY,TPEx,disposition_status_current_window,2026-06-17,2026-06-17,https://www.tpex.org.tw/openapi/v1/tpex_disposal_information,tpex_disposal_information_current,official_current_disposition_window,partial_event_or_status_row_not_full_master,,1150617,"TPEx disposition row; endpoint observed as current-window, not historical full master."
5468,凱鈺,TPEx,disposition_status_current_window,2026-06-17,2026-06-17,https://www.tpex.org.tw/openapi/v1/tpex_disposal_information,tpex_disposal_information_current,official_current_disposition_window,partial_event_or_status_row_not_full_master,,1150617,"TPEx disposition row; endpoint observed as current-window, not historical full master."
6613,朋億*,TPEx,disposition_status_current_window,2026-06-17,2026-06-17,https://www.tpex.org.tw/openapi/v1/tpex_disposal_information,tpex_disposal_information_current,official_current_disposition_window,partial_event_or_status_row_not_full_master,,1150617,"TPEx disposition row; endpoint observed as current-window, not historical full master."
7828,創新服務,TPEx,disposition_status_current_window,2026-06-17,2026-06-17,https://www.tpex.org.tw/openapi/v1/tpex_disposal_information,tpex_disposal_information_current,official_current_disposition_window,partial_event_or_status_row_not_full_master,,1150617,"TPEx disposition row; endpoint observed as current-window, not historical full master."
8027,鈦昇,TPEx,disposition_status_current_window,2026-06-17,2026-06-17,https://www.tpex.org.tw/openapi/v1/tpex_disposal_information,tpex_disposal_information_current,official_current_disposition_window,partial_event_or_status_row_not_full_master,,1150617,"TPEx disposition row; endpoint observed as current-window, not historical full master."
8042,金山電,TPEx,disposition_status_current_window,2026-06-17,2026-06-17,https://www.tpex.org.tw/openapi/v1/tpex_disposal_information,tpex_disposal_information_current,official_current_disposition_window,partial_event_or_status_row_not_full_master,,1150617,"TPEx disposition row; endpoint observed as current-window, not historical full master."
4953,緯致,TPEx,code_name_change_candidate,2026-06-01,2026-07-03,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap04_O,tpex_daily_material_information_current,official_current_material_information,partial_event_or_status_row_not_full_master,,1150601,Keyword matched current material information; date-aware but current feed only.
8472,納維康,TPEx,code_name_change_candidate,2026-06-29,2026-07-03,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap04_O,tpex_daily_material_information_current,official_current_material_information,partial_event_or_status_row_not_full_master,,1150629,Keyword matched current material information; date-aware but current feed only.
5904,寶雅,TPEx,code_name_change_candidate,2026-07-02,2026-07-03,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap04_O,tpex_daily_material_information_current,official_current_material_information,partial_event_or_status_row_not_full_master,,1150702,Keyword matched current material information; date-aware but current feed only.
6187,萬潤,TPEx,code_name_change_candidate,2026-07-01,2026-07-03,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap04_O,tpex_daily_material_information_current,official_current_material_information,partial_event_or_status_row_not_full_master,,1150701,Keyword matched current material information; date-aware but current feed only.
6767,台微醫,TPEx,code_name_change_candidate,2026-07-02,2026-07-03,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap04_O,tpex_daily_material_information_current,official_current_material_information,partial_event_or_status_row_not_full_master,,1150702,Keyword matched current material information; date-aware but current feed only.
6182,合晶,TPEx,code_name_change_candidate,2026-07-02,2026-07-03,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap04_O,tpex_daily_material_information_current,official_current_material_information,partial_event_or_status_row_not_full_master,,1150702,Keyword matched current material information; date-aware but current feed only.
5904,寶雅,TPEx,code_name_change_candidate,2026-06-24,2026-07-03,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap04_O,tpex_daily_material_information_current,official_current_material_information,partial_event_or_status_row_not_full_master,,1150624,Keyword matched current material information; date-aware but current feed only.
8421,旭源,TPEx,code_name_change_candidate,2026-07-02,2026-07-03,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap04_O,tpex_daily_material_information_current,official_current_material_information,partial_event_or_status_row_not_full_master,,1150702,Keyword matched current material information; date-aware but current feed only.
8109,博大,TPEx,code_name_change_candidate,2026-07-02,2026-07-03,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap04_O,tpex_daily_material_information_current,official_current_material_information,partial_event_or_status_row_not_full_master,,1150702,Keyword matched current material information; date-aware but current feed only.
