signal_date,entry_date,exit_date,ticker,name,market,route_variant,source_family,timing_variant,entry_open_available,entry_close_available,exit_close_available,path_ready,blocked_reason,adjusted_close_ready,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
2023-03-10,2023-03-13,2023-03-20,8227,巨有科技,TPEx,dynamic80_top1_rs20_31_bonus_proxy,legacy_rs20_operating_mode,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-10,2023-03-13,2023-03-20,8227,巨有科技,TPEx,dynamic80_top1_rs20_7core_context_proxy,legacy_rs20_operating_mode,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-10,2023-03-10,2023-03-17,8227,巨有科技,TPEx,dynamic80_top1_rs20_7core_context_proxy,legacy_rs20_operating_mode,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-10,2023-03-13,2023-03-20,8227,巨有科技,TPEx,dynamic80_top1_rs20_7core_context_proxy,legacy_rs20_operating_mode,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-10,2023-03-13,2023-03-20,8227,巨有科技,TPEx,dynamic80_top1_rs20_proxy,legacy_rs20_operating_mode,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-10,2023-03-10,2023-03-17,8227,巨有科技,TPEx,dynamic80_top1_rs20_proxy,legacy_rs20_operating_mode,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-10,2023-03-13,2023-03-20,8227,巨有科技,TPEx,dynamic80_top1_rs20_proxy,legacy_rs20_operating_mode,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-10,2023-03-13,2023-03-20,8227,巨有科技,TPEx,dynamic80_top3_rs20_risk_tiebreak_proxy,legacy_rs20_operating_mode,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-10,2023-03-10,2023-03-17,8227,巨有科技,TPEx,dynamic80_top3_rs20_risk_tiebreak_proxy,legacy_rs20_operating_mode,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-10,2023-03-13,2023-03-20,8227,巨有科技,TPEx,dynamic80_top3_rs20_risk_tiebreak_proxy,legacy_rs20_operating_mode,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-10,2023-03-13,2023-03-20,3594,磐儀,TPEx,conservative_hurdle_route,regime_switch_hybrid_route,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-10,2023-03-10,2023-03-17,3594,磐儀,TPEx,conservative_hurdle_route,regime_switch_hybrid_route,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-10,2023-03-13,2023-03-20,3594,磐儀,TPEx,conservative_hurdle_route,regime_switch_hybrid_route,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-10,2023-03-13,2023-03-20,3594,磐儀,TPEx,dispersion_route,regime_switch_hybrid_route,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-10,2023-03-10,2023-03-17,3594,磐儀,TPEx,dispersion_route,regime_switch_hybrid_route,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-10,2023-03-13,2023-03-20,3594,磐儀,TPEx,dispersion_route,regime_switch_hybrid_route,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-10,2023-03-13,2023-03-20,3594,磐儀,TPEx,hybrid_pullback_base_mega_override,regime_switch_hybrid_route,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-10,2023-03-10,2023-03-17,3594,磐儀,TPEx,hybrid_pullback_base_mega_override,regime_switch_hybrid_route,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-10,2023-03-13,2023-03-20,3594,磐儀,TPEx,hybrid_pullback_base_mega_override,regime_switch_hybrid_route,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-10,2023-03-13,2023-03-20,2482,連宇,TWSE,market_bias_pool_trend_route,regime_switch_hybrid_route,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-10,2023-03-10,2023-03-17,2482,連宇,TWSE,market_bias_pool_trend_route,regime_switch_hybrid_route,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-10,2023-03-13,2023-03-20,2482,連宇,TWSE,market_bias_pool_trend_route,regime_switch_hybrid_route,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-10,2023-03-13,2023-03-20,2482,連宇,TWSE,pool_breadth_route,regime_switch_hybrid_route,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-10,2023-03-10,2023-03-17,2482,連宇,TWSE,pool_breadth_route,regime_switch_hybrid_route,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-10,2023-03-13,2023-03-20,2482,連宇,TWSE,pool_breadth_route,regime_switch_hybrid_route,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-17,2023-03-20,2023-03-27,3093,港建*,TPEx,dynamic80_top1_rs20_31_bonus_proxy,legacy_rs20_operating_mode,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-17,2023-03-17,2023-03-24,3093,港建*,TPEx,dynamic80_top1_rs20_31_bonus_proxy,legacy_rs20_operating_mode,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-17,2023-03-20,2023-03-27,3093,港建*,TPEx,dynamic80_top1_rs20_31_bonus_proxy,legacy_rs20_operating_mode,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-17,2023-03-20,2023-03-27,3093,港建*,TPEx,dynamic80_top1_rs20_7core_context_proxy,legacy_rs20_operating_mode,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-17,2023-03-17,2023-03-24,3093,港建*,TPEx,dynamic80_top1_rs20_7core_context_proxy,legacy_rs20_operating_mode,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-17,2023-03-20,2023-03-27,3093,港建*,TPEx,dynamic80_top1_rs20_7core_context_proxy,legacy_rs20_operating_mode,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-17,2023-03-20,2023-03-27,3093,港建*,TPEx,dynamic80_top1_rs20_proxy,legacy_rs20_operating_mode,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-17,2023-03-17,2023-03-24,3093,港建*,TPEx,dynamic80_top1_rs20_proxy,legacy_rs20_operating_mode,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-17,2023-03-20,2023-03-27,3093,港建*,TPEx,dynamic80_top1_rs20_proxy,legacy_rs20_operating_mode,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-17,2023-03-20,2023-03-27,3093,港建*,TPEx,dynamic80_top3_rs20_risk_tiebreak_proxy,legacy_rs20_operating_mode,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-17,2023-03-17,2023-03-24,3093,港建*,TPEx,dynamic80_top3_rs20_risk_tiebreak_proxy,legacy_rs20_operating_mode,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-17,2023-03-20,2023-03-27,3093,港建*,TPEx,dynamic80_top3_rs20_risk_tiebreak_proxy,legacy_rs20_operating_mode,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-17,2023-03-20,2023-03-27,3594,磐儀,TPEx,conservative_hurdle_route,regime_switch_hybrid_route,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-17,2023-03-17,2023-03-24,3594,磐儀,TPEx,conservative_hurdle_route,regime_switch_hybrid_route,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-17,2023-03-20,2023-03-27,3594,磐儀,TPEx,conservative_hurdle_route,regime_switch_hybrid_route,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-17,2023-03-20,2023-03-27,3594,磐儀,TPEx,dispersion_route,regime_switch_hybrid_route,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-17,2023-03-17,2023-03-24,3594,磐儀,TPEx,dispersion_route,regime_switch_hybrid_route,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-17,2023-03-20,2023-03-27,3594,磐儀,TPEx,dispersion_route,regime_switch_hybrid_route,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-17,2023-03-20,2023-03-27,3594,磐儀,TPEx,hybrid_pullback_base_mega_override,regime_switch_hybrid_route,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-17,2023-03-17,2023-03-24,3594,磐儀,TPEx,hybrid_pullback_base_mega_override,regime_switch_hybrid_route,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-17,2023-03-20,2023-03-27,3594,磐儀,TPEx,hybrid_pullback_base_mega_override,regime_switch_hybrid_route,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-17,2023-03-20,2023-03-27,3594,磐儀,TPEx,market_bias_pool_trend_route,regime_switch_hybrid_route,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-17,2023-03-17,2023-03-24,3594,磐儀,TPEx,market_bias_pool_trend_route,regime_switch_hybrid_route,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-17,2023-03-20,2023-03-27,3594,磐儀,TPEx,market_bias_pool_trend_route,regime_switch_hybrid_route,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-17,2023-03-20,2023-03-27,3594,磐儀,TPEx,pool_breadth_route,regime_switch_hybrid_route,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-17,2023-03-17,2023-03-24,3594,磐儀,TPEx,pool_breadth_route,regime_switch_hybrid_route,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-17,2023-03-20,2023-03-27,3594,磐儀,TPEx,pool_breadth_route,regime_switch_hybrid_route,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-24,2023-03-27,2023-04-06,2453,凌群,TWSE,dynamic80_top1_rs20_31_bonus_proxy,legacy_rs20_operating_mode,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-24,2023-03-24,2023-03-31,2453,凌群,TWSE,dynamic80_top1_rs20_31_bonus_proxy,legacy_rs20_operating_mode,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-24,2023-03-27,2023-04-06,2453,凌群,TWSE,dynamic80_top1_rs20_31_bonus_proxy,legacy_rs20_operating_mode,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-24,2023-03-27,2023-04-06,2453,凌群,TWSE,dynamic80_top1_rs20_7core_context_proxy,legacy_rs20_operating_mode,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-24,2023-03-24,2023-03-31,2453,凌群,TWSE,dynamic80_top1_rs20_7core_context_proxy,legacy_rs20_operating_mode,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-24,2023-03-27,2023-04-06,2453,凌群,TWSE,dynamic80_top1_rs20_7core_context_proxy,legacy_rs20_operating_mode,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-24,2023-03-27,2023-04-06,2453,凌群,TWSE,dynamic80_top1_rs20_proxy,legacy_rs20_operating_mode,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-24,2023-03-24,2023-03-31,2453,凌群,TWSE,dynamic80_top1_rs20_proxy,legacy_rs20_operating_mode,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-24,2023-03-27,2023-04-06,2453,凌群,TWSE,dynamic80_top1_rs20_proxy,legacy_rs20_operating_mode,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-24,2023-03-27,2023-04-06,2453,凌群,TWSE,dynamic80_top3_rs20_risk_tiebreak_proxy,legacy_rs20_operating_mode,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-24,2023-03-24,2023-03-31,2453,凌群,TWSE,dynamic80_top3_rs20_risk_tiebreak_proxy,legacy_rs20_operating_mode,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-24,2023-03-27,2023-04-06,2453,凌群,TWSE,dynamic80_top3_rs20_risk_tiebreak_proxy,legacy_rs20_operating_mode,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-24,2023-03-27,2023-04-06,3046,建碁,TWSE,conservative_hurdle_route,regime_switch_hybrid_route,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-24,2023-03-24,2023-03-31,3046,建碁,TWSE,conservative_hurdle_route,regime_switch_hybrid_route,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-24,2023-03-27,2023-04-06,3046,建碁,TWSE,conservative_hurdle_route,regime_switch_hybrid_route,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-24,2023-03-27,2023-04-06,3046,建碁,TWSE,dispersion_route,regime_switch_hybrid_route,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-24,2023-03-24,2023-03-31,3046,建碁,TWSE,dispersion_route,regime_switch_hybrid_route,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-24,2023-03-27,2023-04-06,3046,建碁,TWSE,dispersion_route,regime_switch_hybrid_route,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-24,2023-03-27,2023-04-06,3046,建碁,TWSE,hybrid_pullback_base_mega_override,regime_switch_hybrid_route,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-24,2023-03-24,2023-03-31,3046,建碁,TWSE,hybrid_pullback_base_mega_override,regime_switch_hybrid_route,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-24,2023-03-27,2023-04-06,3046,建碁,TWSE,hybrid_pullback_base_mega_override,regime_switch_hybrid_route,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-24,2023-03-27,2023-04-06,2453,凌群,TWSE,market_bias_pool_trend_route,regime_switch_hybrid_route,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-24,2023-03-24,2023-03-31,2453,凌群,TWSE,market_bias_pool_trend_route,regime_switch_hybrid_route,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-24,2023-03-27,2023-04-06,2453,凌群,TWSE,market_bias_pool_trend_route,regime_switch_hybrid_route,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-24,2023-03-27,2023-04-06,2453,凌群,TWSE,pool_breadth_route,regime_switch_hybrid_route,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-24,2023-03-24,2023-03-31,2453,凌群,TWSE,pool_breadth_route,regime_switch_hybrid_route,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-24,2023-03-27,2023-04-06,2453,凌群,TWSE,pool_breadth_route,regime_switch_hybrid_route,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-31,2023-04-06,2023-04-13,6472,保瑞,TPEx,dynamic80_top1_rs20_31_bonus_proxy,legacy_rs20_operating_mode,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-31,2023-03-31,2023-04-07,6472,保瑞,TPEx,dynamic80_top1_rs20_31_bonus_proxy,legacy_rs20_operating_mode,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-31,2023-04-06,2023-04-13,6472,保瑞,TPEx,dynamic80_top1_rs20_31_bonus_proxy,legacy_rs20_operating_mode,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-31,2023-04-06,2023-04-13,6472,保瑞,TPEx,dynamic80_top1_rs20_7core_context_proxy,legacy_rs20_operating_mode,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-31,2023-03-31,2023-04-07,6472,保瑞,TPEx,dynamic80_top1_rs20_7core_context_proxy,legacy_rs20_operating_mode,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-31,2023-04-06,2023-04-13,6472,保瑞,TPEx,dynamic80_top1_rs20_7core_context_proxy,legacy_rs20_operating_mode,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-31,2023-04-06,2023-04-13,6472,保瑞,TPEx,dynamic80_top1_rs20_proxy,legacy_rs20_operating_mode,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-31,2023-03-31,2023-04-07,6472,保瑞,TPEx,dynamic80_top1_rs20_proxy,legacy_rs20_operating_mode,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-31,2023-04-06,2023-04-13,6472,保瑞,TPEx,dynamic80_top1_rs20_proxy,legacy_rs20_operating_mode,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-31,2023-04-06,2023-04-13,6472,保瑞,TPEx,dynamic80_top3_rs20_risk_tiebreak_proxy,legacy_rs20_operating_mode,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-31,2023-03-31,2023-04-07,6472,保瑞,TPEx,dynamic80_top3_rs20_risk_tiebreak_proxy,legacy_rs20_operating_mode,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-31,2023-04-06,2023-04-13,6472,保瑞,TPEx,dynamic80_top3_rs20_risk_tiebreak_proxy,legacy_rs20_operating_mode,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-31,2023-04-06,2023-04-13,6472,保瑞,TPEx,conservative_hurdle_route,regime_switch_hybrid_route,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-31,2023-03-31,2023-04-07,6472,保瑞,TPEx,conservative_hurdle_route,regime_switch_hybrid_route,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-31,2023-04-06,2023-04-13,6472,保瑞,TPEx,conservative_hurdle_route,regime_switch_hybrid_route,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-31,2023-04-06,2023-04-13,6472,保瑞,TPEx,dispersion_route,regime_switch_hybrid_route,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-31,2023-03-31,2023-04-07,6472,保瑞,TPEx,dispersion_route,regime_switch_hybrid_route,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-31,2023-04-06,2023-04-13,6472,保瑞,TPEx,dispersion_route,regime_switch_hybrid_route,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-31,2023-04-06,2023-04-13,6472,保瑞,TPEx,hybrid_pullback_base_mega_override,regime_switch_hybrid_route,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-31,2023-03-31,2023-04-07,6472,保瑞,TPEx,hybrid_pullback_base_mega_override,regime_switch_hybrid_route,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-31,2023-04-06,2023-04-13,6472,保瑞,TPEx,hybrid_pullback_base_mega_override,regime_switch_hybrid_route,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-31,2023-04-06,2023-04-13,6235,華孚,TWSE,market_bias_pool_trend_route,regime_switch_hybrid_route,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-31,2023-03-31,2023-04-07,6235,華孚,TWSE,market_bias_pool_trend_route,regime_switch_hybrid_route,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-31,2023-04-06,2023-04-13,6235,華孚,TWSE,market_bias_pool_trend_route,regime_switch_hybrid_route,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-31,2023-04-06,2023-04-13,6235,華孚,TWSE,pool_breadth_route,regime_switch_hybrid_route,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-31,2023-03-31,2023-04-07,6235,華孚,TWSE,pool_breadth_route,regime_switch_hybrid_route,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-03-31,2023-04-06,2023-04-13,6235,華孚,TWSE,pool_breadth_route,regime_switch_hybrid_route,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-04-07,2023-04-10,2023-04-17,6472,保瑞,TPEx,dynamic80_top1_rs20_31_bonus_proxy,legacy_rs20_operating_mode,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-04-07,2023-04-07,2023-04-14,6472,保瑞,TPEx,dynamic80_top1_rs20_31_bonus_proxy,legacy_rs20_operating_mode,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-04-07,2023-04-10,2023-04-17,6472,保瑞,TPEx,dynamic80_top1_rs20_31_bonus_proxy,legacy_rs20_operating_mode,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-04-07,2023-04-10,2023-04-17,6472,保瑞,TPEx,dynamic80_top1_rs20_7core_context_proxy,legacy_rs20_operating_mode,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-04-07,2023-04-07,2023-04-14,6472,保瑞,TPEx,dynamic80_top1_rs20_7core_context_proxy,legacy_rs20_operating_mode,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-04-07,2023-04-10,2023-04-17,6472,保瑞,TPEx,dynamic80_top1_rs20_7core_context_proxy,legacy_rs20_operating_mode,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-04-07,2023-04-10,2023-04-17,6472,保瑞,TPEx,dynamic80_top1_rs20_proxy,legacy_rs20_operating_mode,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-04-07,2023-04-07,2023-04-14,6472,保瑞,TPEx,dynamic80_top1_rs20_proxy,legacy_rs20_operating_mode,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-04-07,2023-04-10,2023-04-17,6472,保瑞,TPEx,dynamic80_top1_rs20_proxy,legacy_rs20_operating_mode,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-04-07,2023-04-10,2023-04-17,6472,保瑞,TPEx,dynamic80_top3_rs20_risk_tiebreak_proxy,legacy_rs20_operating_mode,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-04-07,2023-04-07,2023-04-14,6472,保瑞,TPEx,dynamic80_top3_rs20_risk_tiebreak_proxy,legacy_rs20_operating_mode,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-04-07,2023-04-10,2023-04-17,6472,保瑞,TPEx,dynamic80_top3_rs20_risk_tiebreak_proxy,legacy_rs20_operating_mode,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-04-07,2023-04-10,2023-04-17,3447,展達,TWSE,conservative_hurdle_route,regime_switch_hybrid_route,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-04-07,2023-04-07,2023-04-14,3447,展達,TWSE,conservative_hurdle_route,regime_switch_hybrid_route,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-04-07,2023-04-10,2023-04-17,3447,展達,TWSE,conservative_hurdle_route,regime_switch_hybrid_route,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-04-07,2023-04-10,2023-04-17,3447,展達,TWSE,dispersion_route,regime_switch_hybrid_route,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-04-07,2023-04-07,2023-04-14,3447,展達,TWSE,dispersion_route,regime_switch_hybrid_route,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
