ticker,market,month,status,selected_row_count,source_url,raw_sha256,raw_path,route_index,route_total,timestamp_utc
1319,TWSE,2023-08,accepted,4,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230801&stockNo=1319&response=json,019c8dd8ae9a2a0f290d1abdb52dc1afb800d722bd402f22ca91286308419497,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\1319_2023-08_TWSE.json,1,170,2026-07-08T07:40:43+00:00
1339,TWSE,2023-10,accepted,4,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231001&stockNo=1339&response=json,e2a97b649500406a91e2ff09fb08c6278be3d3517d62cf57ad62ec04946f1240,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\1339_2023-10_TWSE.json,2,170,2026-07-08T07:40:45+00:00
1513,TWSE,2023-01,accepted,4,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230101&stockNo=1513&response=json,42799d71d4f018099dd637622be457e8c67a2888a086339112ec7d4d00bc17b9,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\1513_2023-01_TWSE.json,3,170,2026-07-08T07:40:46+00:00
1514,TWSE,2023-12,accepted,4,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231201&stockNo=1514&response=json,2beaba33dd3b3de9368d03c28d83d858cd717681b62a1488dbb101c7040b6a72,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\1514_2023-12_TWSE.json,4,170,2026-07-08T07:40:46+00:00
1519,TWSE,2023-08,no_needed_rows,0,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230801&stockNo=1519&response=json,de4ee7e0cd697c3e4fdbb13569a6b89b0c0a3ae0ded3f3d2c665d9e9e079b7e3,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\1519_2023-08_TWSE.json,5,170,2026-07-08T07:40:46+00:00
1519,TWSE,2023-09,accepted,2,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230901&stockNo=1519&response=json,e1944aa43140ec42d5217bd7814b57d88f67db517e30f17aa77016f8a1e05ee8,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\1519_2023-09_TWSE.json,6,170,2026-07-08T07:40:47+00:00
1522,TWSE,2023-09,accepted,3,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230901&stockNo=1522&response=json,c5935a53e46af58d21621ee9ee09ec832b8f1f5246656419540ea0bace75e844,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\1522_2023-09_TWSE.json,7,170,2026-07-08T07:40:47+00:00
1522,TWSE,2023-10,accepted,4,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231001&stockNo=1522&response=json,a4c150d59888cdc0cb77b285e327f1b63a54bafbec53454d4b384e56714b0b36,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\1522_2023-10_TWSE.json,8,170,2026-07-08T07:40:47+00:00
1707,TWSE,2023-01,accepted,3,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230101&stockNo=1707&response=json,3920d75c54376658e7a31ad3a33cd60ca4cdbee817eb2c20d640e9e79ef87084,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\1707_2023-01_TWSE.json,9,170,2026-07-08T07:40:48+00:00
1707,TWSE,2023-02,accepted,1,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230201&stockNo=1707&response=json,a33bbf92a87fb46edf54233ae916d8d30df013a0b75b3840b827e44c72e37770,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\1707_2023-02_TWSE.json,10,170,2026-07-08T07:40:48+00:00
1720,TWSE,2023-01,accepted,4,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230101&stockNo=1720&response=json,dafb7f9d613a9afcfa6e08680a840df48cd8ab42182e2bf2576ad15a4062c7c6,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\1720_2023-01_TWSE.json,11,170,2026-07-08T07:40:48+00:00
1720,TWSE,2023-04,accepted,1,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230401&stockNo=1720&response=json,d8a03cc97b615ae9b1f7ef86b6f47bc320c8b8a15159770e6037ca87726b5277,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\1720_2023-04_TWSE.json,12,170,2026-07-08T07:40:49+00:00
1720,TWSE,2023-05,accepted,3,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230501&stockNo=1720&response=json,200ccd2a2e9dd5ffe59f42da388df79e607e7187437a0aed4687d055cb9537d8,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\1720_2023-05_TWSE.json,13,170,2026-07-08T07:40:49+00:00
2059,TWSE,2023-08,accepted,4,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230801&stockNo=2059&response=json,c6cd63bccd264a56496c5a114562629918de5e8f8c60dbf25d88b4bfa9f26670,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\2059_2023-08_TWSE.json,14,170,2026-07-08T07:40:49+00:00
2206,TWSE,2023-06,accepted,4,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230601&stockNo=2206&response=json,f874f6ecadf5117f4d0123948d6e543991d66bf87a5cfd3327ce17706bc64a18,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\2206_2023-06_TWSE.json,15,170,2026-07-08T07:40:49+00:00
2207,TWSE,2023-05,accepted,4,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230501&stockNo=2207&response=json,25630b1a4b462ccc13b2f51b61d4979ccc2fd46315b780d03244445a46f5cfe1,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\2207_2023-05_TWSE.json,16,170,2026-07-08T07:40:50+00:00
2327,TWSE,2023-01,accepted,4,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230101&stockNo=2327&response=json,025a4055597da3dd4626e19b0540e5f156a0913e0bbcdd7e1104390e1c69e73c,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\2327_2023-01_TWSE.json,17,170,2026-07-08T07:40:50+00:00
2327,TWSE,2023-02,accepted,3,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230201&stockNo=2327&response=json,f02ec96e59792ea233454665ea1d0dd69fbab3828446d257fad5fcbf855c1bda,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\2327_2023-02_TWSE.json,18,170,2026-07-08T07:40:52+00:00
2329,TWSE,2023-08,accepted,4,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230801&stockNo=2329&response=json,5739f2c85e60968585c0d12d6c655d8b27f5d658f3ce7fe3506c30aebe8b7142,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\2329_2023-08_TWSE.json,19,170,2026-07-08T07:40:52+00:00
2329,TWSE,2023-12,accepted,4,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231201&stockNo=2329&response=json,e320b6163d510014dcad82b2d6aa1d76e468fbb94c69ed102b5b79700b2bcf72,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\2329_2023-12_TWSE.json,20,170,2026-07-08T07:40:52+00:00
2330,TWSE,2023-01,accepted,4,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230101&stockNo=2330&response=json,f31ccb73c4141b55fb9bc72b54019f09303b70f28fa258693f6fa38cdabc7597,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\2330_2023-01_TWSE.json,21,170,2026-07-08T07:40:53+00:00
2332,TWSE,2023-08,accepted,2,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230801&stockNo=2332&response=json,72c6cd7a87720765070ecb833fe7ebd3425528fba3344741e72f426dc1ef0f07,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\2332_2023-08_TWSE.json,22,170,2026-07-08T07:40:53+00:00
2332,TWSE,2023-09,accepted,2,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230901&stockNo=2332&response=json,cd559d072fdbee7b862f3a2170b164ed4412aef45c7ddc5e83603fe750e5f124,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\2332_2023-09_TWSE.json,23,170,2026-07-08T07:40:53+00:00
2353,TWSE,2023-12,accepted,3,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231201&stockNo=2353&response=json,494fbebe8664328d6edd284dfa0e03ef621f12eac20964d549a09be87bddf640,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\2353_2023-12_TWSE.json,24,170,2026-07-08T07:40:54+00:00
2353,TWSE,2024-01,accepted,1,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20240101&stockNo=2353&response=json,987406e970c9b80fe7541344fd6ac0de50a75c75a48dafe077e275c59fd3fd4d,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\2353_2024-01_TWSE.json,25,170,2026-07-08T07:40:54+00:00
2363,TWSE,2023-11,accepted,4,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231101&stockNo=2363&response=json,8410c45aaa2a5b12479b04a0e2c4721609e13d0cadb0d89b94c7309b3acde769,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\2363_2023-11_TWSE.json,26,170,2026-07-08T07:40:54+00:00
