ticker,name,market,fiscal_year,quarter,source_date,available_date,source_url,source_route,source_type,formal_exact,raw_source_id,table_index,statement_profile,operating_revenue,gross_profit,operating_income,pretax_income,net_income,eps,total_assets,total_liabilities,equity,roe,gross_margin,operating_margin
2801,彰銀,sii,2020,1,2026-07-03,2020-05-15,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad109067c9096d23c5d92c35e1278581228c065faf210140df5242aa5cd204feb01454cfcee0014abbd5298e3b47bc21f4be9b4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_109q01_response.html,1,bank_or_financial,5137123,,,3099669,2492784,0.25,,,,,,
2812,台中銀,sii,2020,1,2026-07-03,2020-05-15,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad109067c9096d23c5d92c35e1278581228c065faf210140df5242aa5cd204feb01454cfcee0014abbd5298e3b47bc21f4be9b4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_109q01_response.html,1,bank_or_financial,2122793,,,1114811,879690,0.24,,,,,,
2820,華票,sii,2020,1,2026-07-03,2020-05-15,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad109067c9096d23c5d92c35e1278581228c065faf210140df5242aa5cd204feb01454cfcee0014abbd5298e3b47bc21f4be9b4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_109q01_response.html,1,bank_or_financial,232374,,,455383,357069,0.27,,,,,,
2834,臺企銀,sii,2020,1,2026-07-03,2020-05-15,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad109067c9096d23c5d92c35e1278581228c065faf210140df5242aa5cd204feb01454cfcee0014abbd5298e3b47bc21f4be9b4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_109q01_response.html,1,bank_or_financial,4276912,,,1541821,1270346,0.18,,,,,,
2836,高雄銀,sii,2020,1,2026-07-03,2020-05-15,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad109067c9096d23c5d92c35e1278581228c065faf210140df5242aa5cd204feb01454cfcee0014abbd5298e3b47bc21f4be9b4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_109q01_response.html,1,bank_or_financial,643946,,,250185,215482,0.20,,,,,,
2838,聯邦銀,sii,2020,1,2026-07-03,2020-05-15,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad109067c9096d23c5d92c35e1278581228c065faf210140df5242aa5cd204feb01454cfcee0014abbd5298e3b47bc21f4be9b4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_109q01_response.html,1,bank_or_financial,1815400,,,496114,368652,0.13,,,,,,
2845,遠東銀,sii,2020,1,2026-07-03,2020-05-15,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad109067c9096d23c5d92c35e1278581228c065faf210140df5242aa5cd204feb01454cfcee0014abbd5298e3b47bc21f4be9b4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_109q01_response.html,1,bank_or_financial,1471992,,,402247,379433,0.11,,,,,,
2849,安泰銀,sii,2020,1,2026-07-03,2020-05-15,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad109067c9096d23c5d92c35e1278581228c065faf210140df5242aa5cd204feb01454cfcee0014abbd5298e3b47bc21f4be9b4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_109q01_response.html,1,bank_or_financial,926761,,,856587,703550,0.36,,,,,,
2897,王道銀行,sii,2020,1,2026-07-03,2020-05-15,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad109067c9096d23c5d92c35e1278581228c065faf210140df5242aa5cd204feb01454cfcee0014abbd5298e3b47bc21f4be9b4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_109q01_response.html,1,bank_or_financial,925499,,,537352,377630,0.05,,,,,,
5876,上海商銀,sii,2020,1,2026-07-03,2020-05-15,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad109067c9096d23c5d92c35e1278581228c065faf210140df5242aa5cd204feb01454cfcee0014abbd5298e3b47bc21f4be9b4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_109q01_response.html,1,bank_or_financial,7294792,,,5907311,4748921,0.81,,,,,,
2855,統一證,sii,2020,1,2026-07-03,2020-05-15,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad109067c9096d23c5d92c35e1278581228c065faf210140df5242aa5cd204feb01454cfcee0014abbd5298e3b47bc21f4be9b4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_109q01_response.html,2,securities,404349,,-972305,-931269,-920204,-0.67,,,,,,-2.40461829
6005,群益證,sii,2020,1,2026-07-03,2020-05-15,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad109067c9096d23c5d92c35e1278581228c065faf210140df5242aa5cd204feb01454cfcee0014abbd5298e3b47bc21f4be9b4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_109q01_response.html,2,securities,542135,,-935911,-652043,-777492,-0.39,,,,,,-1.72634307
6024,群益期,sii,2020,1,2026-07-03,2020-05-15,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad109067c9096d23c5d92c35e1278581228c065faf210140df5242aa5cd204feb01454cfcee0014abbd5298e3b47bc21f4be9b4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_109q01_response.html,2,securities,629035,,99401,216401,164652,0.92,,,,,,0.15802141
1101,台泥,sii,2020,1,2026-07-03,2020-05-15,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad109067c9096d23c5d92c35e1278581228c065faf210140df5242aa5cd204feb01454cfcee0014abbd5298e3b47bc21f4be9b4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_109q01_response.html,3,special_income_statement,21976200,5780711,4460154,4733876,3481119,0.55,,,,,0.26304416,0.20295383
1102,亞泥,sii,2020,1,2026-07-03,2020-05-15,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad109067c9096d23c5d92c35e1278581228c065faf210140df5242aa5cd204feb01454cfcee0014abbd5298e3b47bc21f4be9b4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_109q01_response.html,3,special_income_statement,13138882,2697942,2021639,1568288,1130599,0.24,,,,,0.20534030,0.15386690
1103,嘉泥,sii,2020,1,2026-07-03,2020-05-15,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad109067c9096d23c5d92c35e1278581228c065faf210140df5242aa5cd204feb01454cfcee0014abbd5298e3b47bc21f4be9b4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_109q01_response.html,3,special_income_statement,495334,-19483,-158911,-205735,-214194,-0.33,,,,,-0.03933306,-0.32081585
1104,環泥,sii,2020,1,2026-07-03,2020-05-15,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad109067c9096d23c5d92c35e1278581228c065faf210140df5242aa5cd204feb01454cfcee0014abbd5298e3b47bc21f4be9b4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_109q01_response.html,3,special_income_statement,1253758,168452,67425,50582,48161,0.07,,,,,0.13435767,0.05377832
