ticker,name,market,fiscal_year,quarter,source_date,available_date,source_url,source_route,source_type,formal_exact,raw_source_id,table_index,statement_profile,operating_revenue,gross_profit,operating_income,pretax_income,net_income,eps,total_assets,total_liabilities,equity,roe,gross_margin,operating_margin
2801,彰銀,sii,2026,1,2026-07-03,2026-05-15,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1098071084b1d15b7c2be8059c3409a337965faf210140df5242aa5cd204feb01454cfcee0014abbd5298e3b47bc21f4be9b4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_115q01_response.html,1,bank_or_financial,7418906,,,6213456,5221136,0.44,,,,,,
2812,台中銀,sii,2026,1,2026-07-03,2026-05-15,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1098071084b1d15b7c2be8059c3409a337965faf210140df5242aa5cd204feb01454cfcee0014abbd5298e3b47bc21f4be9b4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_115q01_response.html,1,bank_or_financial,3375225,,,2897772,2426299,0.40,,,,,,
2820,華票,sii,2026,1,2026-07-03,2026-05-15,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1098071084b1d15b7c2be8059c3409a337965faf210140df5242aa5cd204feb01454cfcee0014abbd5298e3b47bc21f4be9b4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_115q01_response.html,1,bank_or_financial,325602,,,800857,639894,0.48,,,,,,
2834,臺企銀,sii,2026,1,2026-07-03,2026-05-15,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1098071084b1d15b7c2be8059c3409a337965faf210140df5242aa5cd204feb01454cfcee0014abbd5298e3b47bc21f4be9b4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_115q01_response.html,1,bank_or_financial,5508330,,,4324660,3437983,0.35,,,,,,
2836,高雄銀,sii,2026,1,2026-07-03,2026-05-15,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1098071084b1d15b7c2be8059c3409a337965faf210140df5242aa5cd204feb01454cfcee0014abbd5298e3b47bc21f4be9b4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_115q01_response.html,1,bank_or_financial,900701,,,467082,370574,0.20,,,,,,
2838,聯邦銀,sii,2026,1,2026-07-03,2026-05-15,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1098071084b1d15b7c2be8059c3409a337965faf210140df5242aa5cd204feb01454cfcee0014abbd5298e3b47bc21f4be9b4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_115q01_response.html,1,bank_or_financial,2567362,,,1785836,1504930,0.35,,,,,,
2845,遠東銀,sii,2026,1,2026-07-03,2026-05-15,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1098071084b1d15b7c2be8059c3409a337965faf210140df5242aa5cd204feb01454cfcee0014abbd5298e3b47bc21f4be9b4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_115q01_response.html,1,bank_or_financial,1824214,,,1365176,1221472,0.25,,,,,,
2849,安泰銀,sii,2026,1,2026-07-03,2026-05-15,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1098071084b1d15b7c2be8059c3409a337965faf210140df5242aa5cd204feb01454cfcee0014abbd5298e3b47bc21f4be9b4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_115q01_response.html,1,bank_or_financial,873718,,,548491,512292,0.26,,,,,,
2897,王道銀行,sii,2026,1,2026-07-03,2026-05-15,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1098071084b1d15b7c2be8059c3409a337965faf210140df5242aa5cd204feb01454cfcee0014abbd5298e3b47bc21f4be9b4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_115q01_response.html,1,bank_or_financial,838622,,,1540716,1232150,0.28,,,,,,
5876,上海商銀,sii,2026,1,2026-07-03,2026-05-15,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04?parameters=0eb65210d5bdc34ea16e295ccdbad1098071084b1d15b7c2be8059c3409a337965faf210140df5242aa5cd204feb01454cfcee0014abbd5298e3b47bc21f4be9b4afa81caedbae6ad2b2cc9fb052c058ac227a1154318f40f7d39b245c666992af8fd30850b595f9984f08bcb26a48272a317cbd30cfd6183c2450b532cf3c86,mops_spa_redirectToOld/ajax_t163sb04,source_candidate_no_exact_filing_date,false,raw_sources\t163sb04_sii_115q01_response.html,1,bank_or_financial,9109948,,,7800182,6523440,1.05,,,,,,
