publication_date,ticker,market,holding_bucket,holder_count,shares,share_pct,source_quality,market_available_at,available_at_policy,source_url,source_hash,retrieval_time_utc
2026-04-17,5443,TPEx,"1,000,001以上",7,56715171,34.42,official_tdcc_retained_history,2026-04-17,official publication date only; exact time blocked; no prior-week backfill,https://www.tdcc.com.tw/portal/zh/smWeb/qryStock,f81dc165b49f7f7e4fcedfd2223f25e750d6e14172d372b87ab388b51b50d127,2026-07-11T09:54:45+00:00
2026-04-17,6139,TWSE,1-999,20120,2621378,1.11,official_tdcc_retained_history,2026-04-17,official publication date only; exact time blocked; no prior-week backfill,https://www.tdcc.com.tw/portal/zh/smWeb/qryStock,a53d51e391c353449440955ce7e4ba7d3439890501e21b9b86da04f79f0258b8,2026-07-11T09:54:45+00:00
2026-04-17,6139,TWSE,"1,000-5,000",11595,19055981,8.08,official_tdcc_retained_history,2026-04-17,official publication date only; exact time blocked; no prior-week backfill,https://www.tdcc.com.tw/portal/zh/smWeb/qryStock,a53d51e391c353449440955ce7e4ba7d3439890501e21b9b86da04f79f0258b8,2026-07-11T09:54:45+00:00
2026-04-17,6139,TWSE,"5,001-10,000",863,6351325,2.69,official_tdcc_retained_history,2026-04-17,official publication date only; exact time blocked; no prior-week backfill,https://www.tdcc.com.tw/portal/zh/smWeb/qryStock,a53d51e391c353449440955ce7e4ba7d3439890501e21b9b86da04f79f0258b8,2026-07-11T09:54:45+00:00
2026-04-17,6139,TWSE,"10,001-15,000",297,3634850,1.54,official_tdcc_retained_history,2026-04-17,official publication date only; exact time blocked; no prior-week backfill,https://www.tdcc.com.tw/portal/zh/smWeb/qryStock,a53d51e391c353449440955ce7e4ba7d3439890501e21b9b86da04f79f0258b8,2026-07-11T09:54:45+00:00
2026-04-17,6139,TWSE,"15,001-20,000",149,2647153,1.12,official_tdcc_retained_history,2026-04-17,official publication date only; exact time blocked; no prior-week backfill,https://www.tdcc.com.tw/portal/zh/smWeb/qryStock,a53d51e391c353449440955ce7e4ba7d3439890501e21b9b86da04f79f0258b8,2026-07-11T09:54:45+00:00
2026-04-17,6139,TWSE,"20,001-30,000",128,3186289,1.35,official_tdcc_retained_history,2026-04-17,official publication date only; exact time blocked; no prior-week backfill,https://www.tdcc.com.tw/portal/zh/smWeb/qryStock,a53d51e391c353449440955ce7e4ba7d3439890501e21b9b86da04f79f0258b8,2026-07-11T09:54:45+00:00
2026-04-17,6139,TWSE,"30,001-40,000",68,2336879,0.99,official_tdcc_retained_history,2026-04-17,official publication date only; exact time blocked; no prior-week backfill,https://www.tdcc.com.tw/portal/zh/smWeb/qryStock,a53d51e391c353449440955ce7e4ba7d3439890501e21b9b86da04f79f0258b8,2026-07-11T09:54:45+00:00
2026-04-17,6139,TWSE,"40,001-50,000",50,2270916,0.96,official_tdcc_retained_history,2026-04-17,official publication date only; exact time blocked; no prior-week backfill,https://www.tdcc.com.tw/portal/zh/smWeb/qryStock,a53d51e391c353449440955ce7e4ba7d3439890501e21b9b86da04f79f0258b8,2026-07-11T09:54:45+00:00
2026-04-17,6139,TWSE,"50,001-100,000",82,5904132,2.50,official_tdcc_retained_history,2026-04-17,official publication date only; exact time blocked; no prior-week backfill,https://www.tdcc.com.tw/portal/zh/smWeb/qryStock,a53d51e391c353449440955ce7e4ba7d3439890501e21b9b86da04f79f0258b8,2026-07-11T09:54:45+00:00
2026-04-17,6139,TWSE,"100,001-200,000",55,7975907,3.38,official_tdcc_retained_history,2026-04-17,official publication date only; exact time blocked; no prior-week backfill,https://www.tdcc.com.tw/portal/zh/smWeb/qryStock,a53d51e391c353449440955ce7e4ba7d3439890501e21b9b86da04f79f0258b8,2026-07-11T09:54:45+00:00
2026-04-17,6139,TWSE,"200,001-400,000",40,11075155,4.70,official_tdcc_retained_history,2026-04-17,official publication date only; exact time blocked; no prior-week backfill,https://www.tdcc.com.tw/portal/zh/smWeb/qryStock,a53d51e391c353449440955ce7e4ba7d3439890501e21b9b86da04f79f0258b8,2026-07-11T09:54:45+00:00
2026-04-17,6139,TWSE,"400,001-600,000",16,8230686,3.49,official_tdcc_retained_history,2026-04-17,official publication date only; exact time blocked; no prior-week backfill,https://www.tdcc.com.tw/portal/zh/smWeb/qryStock,a53d51e391c353449440955ce7e4ba7d3439890501e21b9b86da04f79f0258b8,2026-07-11T09:54:45+00:00
2026-04-17,6139,TWSE,"600,001-800,000",8,5537457,2.35,official_tdcc_retained_history,2026-04-17,official publication date only; exact time blocked; no prior-week backfill,https://www.tdcc.com.tw/portal/zh/smWeb/qryStock,a53d51e391c353449440955ce7e4ba7d3439890501e21b9b86da04f79f0258b8,2026-07-11T09:54:45+00:00
2026-04-17,6139,TWSE,"800,001-1,000,000",12,10911504,4.63,official_tdcc_retained_history,2026-04-17,official publication date only; exact time blocked; no prior-week backfill,https://www.tdcc.com.tw/portal/zh/smWeb/qryStock,a53d51e391c353449440955ce7e4ba7d3439890501e21b9b86da04f79f0258b8,2026-07-11T09:54:45+00:00
2026-04-17,6139,TWSE,"1,000,001以上",39,143837112,61.05,official_tdcc_retained_history,2026-04-17,official publication date only; exact time blocked; no prior-week backfill,https://www.tdcc.com.tw/portal/zh/smWeb/qryStock,a53d51e391c353449440955ce7e4ba7d3439890501e21b9b86da04f79f0258b8,2026-07-11T09:54:45+00:00
2026-04-17,6139,TWSE,合　計,33522,235575724,100.00,official_tdcc_retained_history,2026-04-17,official publication date only; exact time blocked; no prior-week backfill,https://www.tdcc.com.tw/portal/zh/smWeb/qryStock,a53d51e391c353449440955ce7e4ba7d3439890501e21b9b86da04f79f0258b8,2026-07-11T09:54:45+00:00
