date,ticker,code,name,market,open,high,low,close,volume,turnover_value,adjusted_close,adjusted_close_available,source_date,source_url,source_route,source_type,formal_exact
2024-01-02,3324.TW,3324,雙鴻,TPEx,352.0,360.0,344.0,344.5,5025412,1756803824,,false,2024-01-02,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/01/02&response=json,tpex_daily_quotes,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-03,3324.TW,3324,雙鴻,TPEx,340.5,348.5,337.0,337.5,2819421,961268402,,false,2024-01-03,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/01/03&response=json,tpex_daily_quotes,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-04,3324.TW,3324,雙鴻,TPEx,337.0,338.5,327.0,332.0,3471710,1152304544,,false,2024-01-04,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/01/04&response=json,tpex_daily_quotes,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-05,3324.TW,3324,雙鴻,TPEx,332.0,334.0,323.0,323.0,2560381,838547568,,false,2024-01-05,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/01/05&response=json,tpex_daily_quotes,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-08,3324.TW,3324,雙鴻,TPEx,325.0,328.5,320.0,324.5,1930665,626297416,,false,2024-01-08,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/01/08&response=json,tpex_daily_quotes,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-09,3324.TW,3324,雙鴻,TPEx,328.0,332.0,318.0,318.5,2680253,864513798,,false,2024-01-09,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/01/09&response=json,tpex_daily_quotes,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-10,3324.TW,3324,雙鴻,TPEx,317.0,325.0,317.0,321.5,2012039,645694329,,false,2024-01-10,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/01/10&response=json,tpex_daily_quotes,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-11,3324.TW,3324,雙鴻,TPEx,322.0,334.0,320.0,331.5,2738342,899055966,,false,2024-01-11,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/01/11&response=json,tpex_daily_quotes,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-12,3324.TW,3324,雙鴻,TPEx,332.0,336.5,324.0,333.0,2928447,974580845,,false,2024-01-12,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/01/12&response=json,tpex_daily_quotes,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-15,3324.TW,3324,雙鴻,TPEx,339.0,339.0,330.5,336.0,2056704,686635321,,false,2024-01-15,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/01/15&response=json,tpex_daily_quotes,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-16,3324.TW,3324,雙鴻,TPEx,333.5,340.0,333.0,338.5,2438471,822103439,,false,2024-01-16,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/01/16&response=json,tpex_daily_quotes,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-17,3324.TW,3324,雙鴻,TPEx,338.0,351.0,337.5,342.0,6604248,2278830493,,false,2024-01-17,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/01/17&response=json,tpex_daily_quotes,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-18,3324.TW,3324,雙鴻,TPEx,346.0,349.0,339.5,348.0,4245339,1463989452,,false,2024-01-18,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/01/18&response=json,tpex_daily_quotes,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-19,3324.TW,3324,雙鴻,TPEx,352.0,357.5,347.0,357.5,5894668,2080719002,,false,2024-01-19,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/01/19&response=json,tpex_daily_quotes,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-22,3324.TW,3324,雙鴻,TPEx,369.0,388.5,362.0,386.0,18092080,6793011531,,false,2024-01-22,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/01/22&response=json,tpex_daily_quotes,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-23,3324.TW,3324,雙鴻,TPEx,386.0,387.0,375.0,375.0,6926719,2629841842,,false,2024-01-23,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/01/23&response=json,tpex_daily_quotes,official_daily_trading_pit_from_liquidity_full_sweep,false
