date,ticker,code,name,market,open,high,low,close,volume,turnover_value,adjusted_close,adjusted_close_available,source_date,source_url,source_route,source_type,formal_exact
2024-01-02,8210.TW,8210,勤誠,TWSE,271.5,271.5,248.0,259.0,8844147,2276829797,,false,2024-01-02,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240102&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-03,8210.TW,8210,勤誠,TWSE,255.0,271.0,254.5,265.5,6957754,1846674962,,false,2024-01-03,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240103&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-04,8210.TW,8210,勤誠,TWSE,263.0,271.0,255.0,257.0,5759707,1519724697,,false,2024-01-04,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240104&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-05,8210.TW,8210,勤誠,TWSE,257.5,259.5,245.0,246.0,7506489,1870422169,,false,2024-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-08,8210.TW,8210,勤誠,TWSE,248.0,252.0,242.5,242.5,3009427,741963275,,false,2024-01-08,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240108&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-09,8210.TW,8210,勤誠,TWSE,252.0,266.5,251.5,266.5,12358628,3225466074,,false,2024-01-09,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240109&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-10,8210.TW,8210,勤誠,TWSE,264.0,272.0,260.0,272.0,10898746,2905152943,,false,2024-01-10,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240110&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-11,8210.TW,8210,勤誠,TWSE,272.5,284.0,269.5,278.5,10318952,2870524657,,false,2024-01-11,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240111&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-12,8210.TW,8210,勤誠,TWSE,277.0,279.0,272.0,272.5,4658923,1281994516,,false,2024-01-12,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240112&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-15,8210.TW,8210,勤誠,TWSE,278.5,282.5,269.0,282.0,6236064,1735635084,,false,2024-01-15,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240115&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-16,8210.TW,8210,勤誠,TWSE,281.5,297.0,273.5,293.0,10949921,3132737670,,false,2024-01-16,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240116&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-17,8210.TW,8210,勤誠,TWSE,295.5,302.0,288.5,295.5,8980285,2661772374,,false,2024-01-17,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240117&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-18,8210.TW,8210,勤誠,TWSE,295.0,295.5,279.5,294.5,9032497,2608674730,,false,2024-01-18,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240118&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-19,8210.TW,8210,勤誠,TWSE,298.0,310.0,296.5,310.0,12905892,3936983979,,false,2024-01-19,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240119&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-22,8210.TW,8210,勤誠,TWSE,317.0,323.0,303.5,312.5,15596619,4884092250,,false,2024-01-22,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240122&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit_from_liquidity_full_sweep,false
2024-01-23,8210.TW,8210,勤誠,TWSE,310.0,310.5,302.5,303.0,5560335,1700158007,,false,2024-01-23,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240123&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit_from_liquidity_full_sweep,false
