ticker,market,event_type,effective_date,amount_or_ratio,source_quality,source_url,source_hash,retrieval_time_utc,human_review_required
1727,TWSE,cash_dividend,2023-08-04,0.731022,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/1727.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,69fd540217071748fb61e72540106083f71de0d0cf38d46c019db0c26dc9273b,2026-07-11T08:54:51+00:00,True
1727,TWSE,cash_dividend,2024-07-29,0.286747,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/1727.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,69fd540217071748fb61e72540106083f71de0d0cf38d46c019db0c26dc9273b,2026-07-11T08:54:51+00:00,True
1727,TWSE,cash_dividend,2025-08-05,0.5,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/1727.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,69fd540217071748fb61e72540106083f71de0d0cf38d46c019db0c26dc9273b,2026-07-11T08:54:51+00:00,True
1727,TWSE,cash_dividend,2026-06-30,0.15,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/1727.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,69fd540217071748fb61e72540106083f71de0d0cf38d46c019db0c26dc9273b,2026-07-11T08:54:51+00:00,True
2049,TWSE,cash_dividend,2022-07-12,4.5,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2049.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,6a921567e0d77469a4073c6b397b9abb37139b4a52b5f2ac617d0871265439a9,2026-07-11T08:54:55+00:00,True
2049,TWSE,cash_dividend,2023-07-06,5.5,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2049.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,6a921567e0d77469a4073c6b397b9abb37139b4a52b5f2ac617d0871265439a9,2026-07-11T08:54:55+00:00,True
2049,TWSE,cash_dividend,2024-07-10,2.5,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2049.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,6a921567e0d77469a4073c6b397b9abb37139b4a52b5f2ac617d0871265439a9,2026-07-11T08:54:55+00:00,True
2049,TWSE,cash_dividend,2025-07-17,2.4,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2049.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,6a921567e0d77469a4073c6b397b9abb37139b4a52b5f2ac617d0871265439a9,2026-07-11T08:54:55+00:00,True
2049,TWSE,cash_dividend,2026-07-08,2.0,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2049.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,6a921567e0d77469a4073c6b397b9abb37139b4a52b5f2ac617d0871265439a9,2026-07-11T08:54:55+00:00,True
2303,TWSE,cash_dividend,2023-06-27,3.600463,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2303.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,a7d8fd508c94fe779f80f9e5b1463a76ce0df34afc2704aa75ed5534bbe185e5,2026-07-11T08:54:57+00:00,True
2303,TWSE,cash_dividend,2024-07-02,3.000117,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2303.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,a7d8fd508c94fe779f80f9e5b1463a76ce0df34afc2704aa75ed5534bbe185e5,2026-07-11T08:54:57+00:00,True
2303,TWSE,cash_dividend,2025-06-24,2.850164,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2303.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,a7d8fd508c94fe779f80f9e5b1463a76ce0df34afc2704aa75ed5534bbe185e5,2026-07-11T08:54:57+00:00,True
2303,TWSE,cash_dividend,2026-07-08,2.608083,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2303.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,a7d8fd508c94fe779f80f9e5b1463a76ce0df34afc2704aa75ed5534bbe185e5,2026-07-11T08:54:57+00:00,True
2317,TWSE,cash_dividend,2023-07-04,5.3,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2317.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,10af8163ac2e93b602ee0a0a94f8547ba64f8385a5d9449ae469efa6496e405c,2026-07-11T08:54:58+00:00,True
2317,TWSE,cash_dividend,2024-07-02,5.4,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2317.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,10af8163ac2e93b602ee0a0a94f8547ba64f8385a5d9449ae469efa6496e405c,2026-07-11T08:54:58+00:00,True
2317,TWSE,cash_dividend,2025-07-02,5.799984,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2317.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,10af8163ac2e93b602ee0a0a94f8547ba64f8385a5d9449ae469efa6496e405c,2026-07-11T08:54:58+00:00,True
2317,TWSE,cash_dividend,2026-07-02,7.171792,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2317.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,10af8163ac2e93b602ee0a0a94f8547ba64f8385a5d9449ae469efa6496e405c,2026-07-11T08:54:58+00:00,True
2357,TWSE,cash_dividend,2022-07-29,42.0,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2357.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,f075c009239735aa780b06f42e3c01b212bea134a87eef6099321582ce2f6b65,2026-07-11T08:55:02+00:00,True
2357,TWSE,cash_dividend,2023-07-04,15.0,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2357.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,f075c009239735aa780b06f42e3c01b212bea134a87eef6099321582ce2f6b65,2026-07-11T08:55:02+00:00,True
2357,TWSE,cash_dividend,2024-07-03,17.0,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2357.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,f075c009239735aa780b06f42e3c01b212bea134a87eef6099321582ce2f6b65,2026-07-11T08:55:02+00:00,True
2357,TWSE,cash_dividend,2025-06-26,34.0,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2357.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,f075c009239735aa780b06f42e3c01b212bea134a87eef6099321582ce2f6b65,2026-07-11T08:55:02+00:00,True
2357,TWSE,cash_dividend,2026-07-01,42.0,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2357.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,f075c009239735aa780b06f42e3c01b212bea134a87eef6099321582ce2f6b65,2026-07-11T08:55:02+00:00,True
2408,TWSE,cash_dividend,2023-06-28,2.130363,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2408.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,93d6706ee7a34e294976343b1f2bff9a76b95fe57a1cbb2030fb9d2194fa3e8e,2026-07-11T08:55:07+00:00,True
2408,TWSE,cash_dividend,2026-07-07,1.347149,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2408.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,93d6706ee7a34e294976343b1f2bff9a76b95fe57a1cbb2030fb9d2194fa3e8e,2026-07-11T08:55:07+00:00,True
2412,TWSE,cash_dividend,2023-06-29,4.702,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2412.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,96c28c09d2660244fc0a59813ec1368af1f89977dc61afbba76ad4fe34408406,2026-07-11T08:55:07+00:00,True
2412,TWSE,cash_dividend,2024-07-04,4.758,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2412.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,96c28c09d2660244fc0a59813ec1368af1f89977dc61afbba76ad4fe34408406,2026-07-11T08:55:07+00:00,True
2412,TWSE,cash_dividend,2025-07-03,5.0,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2412.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,96c28c09d2660244fc0a59813ec1368af1f89977dc61afbba76ad4fe34408406,2026-07-11T08:55:07+00:00,True
2412,TWSE,cash_dividend,2026-07-09,5.2,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2412.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,96c28c09d2660244fc0a59813ec1368af1f89977dc61afbba76ad4fe34408406,2026-07-11T08:55:07+00:00,True
2454,TWSE,cash_dividend,2023-06-20,76.00661,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2454.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,344d41c3a48e0f4d8b95d769eaf465c650e9d341c12427925f0368090215c4e3,2026-07-11T08:55:10+00:00,True
2454,TWSE,cash_dividend,2024-01-04,24.6,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2454.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,344d41c3a48e0f4d8b95d769eaf465c650e9d341c12427925f0368090215c4e3,2026-07-11T08:55:10+00:00,True
2454,TWSE,cash_dividend,2024-07-04,30.40531,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2454.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,344d41c3a48e0f4d8b95d769eaf465c650e9d341c12427925f0368090215c4e3,2026-07-11T08:55:10+00:00,True
2454,TWSE,cash_dividend,2025-01-02,29.0,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2454.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,344d41c3a48e0f4d8b95d769eaf465c650e9d341c12427925f0368090215c4e3,2026-07-11T08:55:10+00:00,True
2454,TWSE,cash_dividend,2025-07-03,25.000217,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2454.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,344d41c3a48e0f4d8b95d769eaf465c650e9d341c12427925f0368090215c4e3,2026-07-11T08:55:10+00:00,True
2454,TWSE,cash_dividend,2026-01-06,29.0,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2454.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,344d41c3a48e0f4d8b95d769eaf465c650e9d341c12427925f0368090215c4e3,2026-07-11T08:55:10+00:00,True
2454,TWSE,cash_dividend,2026-07-07,24.500216,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2454.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,344d41c3a48e0f4d8b95d769eaf465c650e9d341c12427925f0368090215c4e3,2026-07-11T08:55:10+00:00,True
2474,TWSE,cash_dividend,2022-09-05,10.21395,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2474.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,e25c1835d8cf9692bce21f5404bef791f7820c999f5d95a2b7efd1fbcf13efd4,2026-07-11T08:55:12+00:00,True
2474,TWSE,cash_dividend,2023-06-29,10.0,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2474.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,e25c1835d8cf9692bce21f5404bef791f7820c999f5d95a2b7efd1fbcf13efd4,2026-07-11T08:55:12+00:00,True
2474,TWSE,cash_dividend,2023-12-07,5.0,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2474.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,e25c1835d8cf9692bce21f5404bef791f7820c999f5d95a2b7efd1fbcf13efd4,2026-07-11T08:55:12+00:00,True
2474,TWSE,cash_dividend,2024-07-04,5.0,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2474.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,e25c1835d8cf9692bce21f5404bef791f7820c999f5d95a2b7efd1fbcf13efd4,2026-07-11T08:55:12+00:00,True
2474,TWSE,cash_dividend,2024-12-10,7.5,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2474.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,e25c1835d8cf9692bce21f5404bef791f7820c999f5d95a2b7efd1fbcf13efd4,2026-07-11T08:55:12+00:00,True
2474,TWSE,cash_dividend,2025-07-03,8.326789,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2474.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,e25c1835d8cf9692bce21f5404bef791f7820c999f5d95a2b7efd1fbcf13efd4,2026-07-11T08:55:12+00:00,True
2474,TWSE,cash_dividend,2025-12-23,3.159583,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2474.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,e25c1835d8cf9692bce21f5404bef791f7820c999f5d95a2b7efd1fbcf13efd4,2026-07-11T08:55:12+00:00,True
2474,TWSE,cash_dividend,2026-07-06,7.113869,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2474.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,e25c1835d8cf9692bce21f5404bef791f7820c999f5d95a2b7efd1fbcf13efd4,2026-07-11T08:55:12+00:00,True
2478,TWSE,cash_dividend,2023-07-06,2.0,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2478.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,c495a2b818606bc3e5ea19e7b6098884de03a9ef873c560c5123d265878613f7,2026-07-11T08:55:12+00:00,True
2478,TWSE,cash_dividend,2024-06-27,1.5,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2478.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,c495a2b818606bc3e5ea19e7b6098884de03a9ef873c560c5123d265878613f7,2026-07-11T08:55:12+00:00,True
2478,TWSE,cash_dividend,2025-06-26,1.81808,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2478.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,c495a2b818606bc3e5ea19e7b6098884de03a9ef873c560c5123d265878613f7,2026-07-11T08:55:12+00:00,True
2478,TWSE,cash_dividend,2026-07-09,2.0,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2478.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,c495a2b818606bc3e5ea19e7b6098884de03a9ef873c560c5123d265878613f7,2026-07-11T08:55:12+00:00,True
2492,TWSE,cash_dividend,2022-08-10,4.509282,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2492.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,a9c842875b84343da671d54b2fac376fdb00ceaeb889c32905f4916ab25cb160,2026-07-11T08:55:13+00:00,True
2492,TWSE,cash_dividend,2023-07-28,2.40495,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2492.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,a9c842875b84343da671d54b2fac376fdb00ceaeb889c32905f4916ab25cb160,2026-07-11T08:55:13+00:00,True
2492,TWSE,cash_dividend,2024-07-10,2.154433,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2492.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,a9c842875b84343da671d54b2fac376fdb00ceaeb889c32905f4916ab25cb160,2026-07-11T08:55:13+00:00,True
2492,TWSE,cash_dividend,2025-07-09,2.40495,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2492.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,a9c842875b84343da671d54b2fac376fdb00ceaeb889c32905f4916ab25cb160,2026-07-11T08:55:13+00:00,True
2492,TWSE,cash_dividend,2026-07-09,2.503091,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2492.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,a9c842875b84343da671d54b2fac376fdb00ceaeb889c32905f4916ab25cb160,2026-07-11T08:55:13+00:00,True
2493,TWSE,cash_dividend,2022-07-12,2.481949,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2493.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,b2c516601d6c38f8b82b08e8f040907df4e2195d2c0c161f73b801779b28b70e,2026-07-11T08:55:13+00:00,True
2493,TWSE,cash_dividend,2023-07-11,3.610108,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2493.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,b2c516601d6c38f8b82b08e8f040907df4e2195d2c0c161f73b801779b28b70e,2026-07-11T08:55:13+00:00,True
2493,TWSE,cash_dividend,2024-07-09,4.512635,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2493.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,b2c516601d6c38f8b82b08e8f040907df4e2195d2c0c161f73b801779b28b70e,2026-07-11T08:55:13+00:00,True
2493,TWSE,cash_dividend,2025-09-04,4.0,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2493.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,b2c516601d6c38f8b82b08e8f040907df4e2195d2c0c161f73b801779b28b70e,2026-07-11T08:55:13+00:00,True
2493,TWSE,split,2025-09-04,1108.0/1000.0,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2493.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,b2c516601d6c38f8b82b08e8f040907df4e2195d2c0c161f73b801779b28b70e,2026-07-11T08:55:13+00:00,True
2493,TWSE,cash_dividend,2026-07-09,4.0,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2493.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,b2c516601d6c38f8b82b08e8f040907df4e2195d2c0c161f73b801779b28b70e,2026-07-11T08:55:13+00:00,True
2615,TWSE,cash_dividend,2022-07-20,10.5,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2615.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,e6bb3f8aec4bd876222ea5aba0eb35587a16779074c0620b4fd2ff799d650f5f,2026-07-11T08:55:17+00:00,True
2615,TWSE,split,2022-07-20,1150.0/1000.0,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2615.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,e6bb3f8aec4bd876222ea5aba0eb35587a16779074c0620b4fd2ff799d650f5f,2026-07-11T08:55:17+00:00,True
2615,TWSE,cash_dividend,2023-07-03,5.0,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2615.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,e6bb3f8aec4bd876222ea5aba0eb35587a16779074c0620b4fd2ff799d650f5f,2026-07-11T08:55:17+00:00,True
2615,TWSE,cash_dividend,2024-06-13,1.5,trusted_nonofficial_yahoo_event_candidate,https://query1.finance.yahoo.com/v8/finance/chart/2615.TW?period1=1657497600&period2=1783641600&interval=1d&events=div%2Csplits,e6bb3f8aec4bd876222ea5aba0eb35587a16779074c0620b4fd2ff799d650f5f,2026-07-11T08:55:17+00:00,True
