family,status,source_path,source_hash,row_count,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
trusted_adjusted_analysis,accepted,,bcf45562c1d4c38a55668a9305524b5ca3c2de4eb0e5b538deb81d120cec3e1e,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,39d55662c7dd52135ae04e104e12dab797908d9412ff93d268f0e25585a73f45,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,5dd6b644518bb4eefb4177a50fcbcef60f4cfd0f6cde5125f8f8b69d268b05dc,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,cd11e0db1308ab156311b2b93c34b25d2527a15d83a874a3aa983a1b389dad04,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,9cda1c2345504faec68ce1b54f9127d698ec904cd0e1333e9321c9b5847b1222,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,a1f0f272760861ff7e5cf0c6a88e2328ac7bea9ed43225970fb72ea708bbdee3,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,c2a343d4aaf89a9647d9948df74655a0d7bf006868ee9c12169b44cf4aa7707d,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,732b13b534efc02659218ddbda5baf7f4023278bcdbf9453f46c651e331fd99d,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,25865df02d020894b5ed84a774fb89ae0381d28dd27ce60e062965c57c5d15cc,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,1d2a1702bfad2ee744a9764fae8fae36c6ce866e428283b289088ee3b001080e,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,2ceb2700e800563a03216a4e81560e6aa1f2fb07e42294eb9fdc72c176265ec3,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,24b8932f9d89efd84afb94da97054535717133dc927e877b1c20efe71d0afcd4,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,00b86eac324a98932970c7a413709cabf7837dd2ab3933e4bf49c9fc4a0b3e20,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,7a24a2b242cc9776893b753f55fcad838146cfa3d3b33e891c99a1f5f63b9549,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,8c5157a6b6a6189103a806322b30ecf0f308e74fa0de426fa7d10709a92470fc,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,8a4c8691f10431ae04ff58609aa1a1d1d02324ee0b26d30837dabbf129321a0e,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,22c56048b18b0190ca7417c0e34cdba3a8010281e226793cba4994fa7f0e32d5,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,1d7de9a534d82e6386cec6b1fc4233ee09979cf632e78925c60c8abb9b823ccd,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,64596132814581dae2c7802d843708268530677ffb36944ed929a3b14b02bf1e,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,df8d2894542c00e576b17139eb306319998ddaa88082be40f0784382cf4e3294,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,1c9f39d17b7fbc78e636bad9c05d62a4fd7baf6dfb903b692ea8a427bd734065,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,36d9020eada3c3bcfd019ed7128769bc5a56c2333170e500b28d2c7d91ca0d1c,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,a4e0ee5f9f46690eadb730b3ef59cfd72a02713032b49dbda1e34d2403c29e39,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,c56d4773eb687649f30e72375553caacc42365f5e0c77b8dd8b30d4c43ee1970,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,8962beca49c464e3c3b60318e5498ab6f09e655d0d06a224390736f55c7cbb78,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,fcd6091cf555b20dffc963aae84e8af572c5bc3855fa7eb0d50c42df9df2cffe,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,b8cda9ba51ad1e24f1884c6464c980b625d3a3cd102ca50a8ec8b5ca726c7e40,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,c0b6d7b088a0ebed23095f1d05aef7337df289a0206dc8eef5bbc4dd05f02725,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,ee85370bc6f8e32e32bcf4f2638a0d330732507244f4bb219c5772f010dece47,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,adedf3fff5de0233970cc1b9ac48dd9a29de6ca0f736131a1cb20c35265c25ac,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,718c0bc64672a6106466a7b3e0519b82a137e8e6759af251982e88a5bc9a5b59,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,d22970e64b7a0aab85a085ab5b318c42d1c0dc6f0adbbe1381e5d7a85915bc30,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,be66bc75ce3e6bb1777d61b899308990202ccadff107cf3bf4f0fefc6657b0a8,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,eb77484a66999d04aeb083c25bd9c034812a10eaa2e1662c57c4d6588c12b8eb,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,9c51bec448431cdcdfde650bca8eb07967294cacdc03ea09a9de0417d8ce0d85,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,e709a327b8e3d3c46b68d0be2722dcc221d0734704475c3a7cd7052a9187eac8,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,55d8babbb4c6f118ee4a2f53dbdaf2e6afec53c5675312113adade9aeffda5f4,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,c4090166c5fa1abb9598026ff21c9c81437e6383420ae0b9960c30f29a6d1eb6,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,3db63c316d343d0f6f2717a4073af55be918b32c952141608e534beb7b45d4a5,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,3e3de0e876f6fd7621bdba0fdeef4a8864f02bdd6208c8f0e90029409bb8e56f,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,4d81d08de2b5de3bb9c9a97e90aa6ac762cd6c99995409b3a89dfac7c3bf9556,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,abe1d2f640042642134bf49462ea16b9c92af7b365f560e57f3624cbacd34edc,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,b169af8d5d98eee48a61f0dcedb836541dbcb1897d3ee2a2b594088fc6108814,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,076879d3c04d1c46f53313ce3bab9189c0ee0328bad73e68649ab468a2c733ef,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,257c7d7a17cc002d0f72dd16e0caf3540ba0d3d97a7cbb8997ca3faf9227f71b,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,0de8997cc8cf321fd74b26676a14d9c0e53be81a2568a5b720594017fe0b5840,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,0fe4fb0a4bff011a7db883da3b81550f97cc08c49b7bc3475b157463526784f3,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,6a4c84b8b2d794ff9981e527278ea9a44d792420752cee4e715818235fd16a2f,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,5e41e6448ba66b4acb61b9fbd52e0978d2e694f675ec65c2f9f00b8223486844,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,2bc9e5908777c87be5dd68647dec85fd7f98fbb606dfea284f3cc8ef31a9b99b,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,214a0495114c7024d910590d2a600b04cffb313ce0c17d58df5bdc87d55273c5,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,6a0f1cfbc6fc090f4f4dfa24acb00d1bbb218e45f1b2f88339d0345e59efc020,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,705028775ea01b8f19a23b9e07ec4e068dd8339ffad283f16027c77d466c415a,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,da1ee63044b0409e2088b6e76c2ecc593342c40591040e40c86a9841f4c8d750,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,6b5ec2271231efe4a85f8a131fa32a053cc619a39970d18af9545dd9c9016e25,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,96648205727655a35b1b698f8720e4ed6e611142937b2299fd14c3bf18fa8d96,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,2ba23895f793f345c769372c972a0315a4cfe0ff9495085767957428b7608851,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,1e6d58bb8078e0a4ea823adb2db8d925cadedfec31bb2609859b84011d2c42b2,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,a525d1e1c534309e4686c39f43bf9e04bbe52fc9c01ec127eabb4cd32bf59cee,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,55267dafd49237a39d1e01ab069f80f2c190b19a3e7f64416ac4144124c1b418,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,f5ba0ebc5b971db67b0eebede348fcaa5b0a09eaf7097cc7f7031dd5c1ef4aa0,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,3f84ebd2e43eb1ce480c86e3a63e6395822b8e6fac52ba14423b849af4d88dec,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,8b5dbd114e27b445e49066472ccf3a0348501f12be29fbc03833aa3fbf673b8b,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,c6a6a008677f3d9e4064aa42de91d35e8c7ac760adb3998031b2fab71737510c,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,e1103f2c198e9a56dbf735441d8341d9f6c5adf06322e2b1c16327792764e3a1,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,e161a97551227feb71d70a866d2e5419b5671e4939863c9c96aeda2e7425af24,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,cca836151e19c0568bcbbb14e8953440607e9b0a04ddf20b54aaadb1f15d4d57,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,469ba2643afd31c36dbdbcc87b5d54814938279304ff4b1d4060260f0f1ce627,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,1f22bc7c6075b1cc6265574335490a92abe6772473377261be3a2e3ae10056e1,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,4ac5957e97b9165a25b9d7c8c039a9fc3786b99277ab517197559580917b39eb,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,349b62b895e4eb562b1de0fc5c0b4a9483f70df0ffc8de689cedbff3808bdb12,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,152eda08323620705a1417be42cdfb4c0574e807364ef9e92d21656026aef836,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,48229709715ad5472ed7d6361ea47c482e303a28a0b88ab0d2f05cc4318fd58e,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,ecb80523eb31122fc2422a2d91b75e691a1588875a0e09a092bc4d1c6fb524bd,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,eef207d2d3c233d01ae8dd817a42d0cf7c4410499faa0628ce3e47b71dcb68dc,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,49668ff39606fc6e02b6977d038bdb83fbbe2506bec1c7d5cf9fce05cc044b82,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,a7356a4f849a07fd3609e6ef751720cb502cbdc967e1d1e4ae606f4745fd35bd,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,a2a16bd240d653c763751bd9d0a6142c948932cb83bbd363e97c263b68b82f7c,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,763aa07fc730b5819452f0a91a47045fb2a57fcbacd1f8c039e94fe4afa500bd,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,9c61980f977e2c52cf18506616d46ca39ca96a0004180b2a317648a066b211fa,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,91da177759a9c982a749605dbfdf157057539829d7937a1adbb156cd46cac500,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,7f07df645905ca584e5ee57f9bda1df0867e37152d85168b31e34f57425287ba,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,0905be1fd5b82bae9b395b333527b62ee5c4f433ce8373e85a1d1a1195249c14,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,236b99b0c32a51d28ff57f2b6859954d380c045e1336d8c738962029d9bbef90,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,dead77da00b60fbc5fc09622502bf209c01f23bedbb69614d1b1cfc411823ba6,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,1847b605c911fa6878ad357eef4de89b710c9311c39efff75f2c29e0417011a0,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,4ae928392f3b314b432d6c70e38dfff10db870fe5a2d1d787226b580f45e1f8a,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,e58f399086bdf901d68209809e03ea477f10d53bcee79aea68b62fdeda57345d,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,d1556ea893eb1a1feea5ae65f14c7970060f3071dc9e6e8f0ae0454f0987d990,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,1781817d1364653c98b09856c9adabfdc4bb6314dbc50de28dc1f81a7e61d24b,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,d06eab1b0ee878923068a3488175f23939b1f9e90e11e438a85fcb4ad62ad848,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,ed1ee8df61fe6df1551cd1650dec45e80249f928422415b8e9514f57adb8fd17,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,30e08d1100ad2f1cdcb7330dd3c4442bfe5813f90b0bba48d9c5cf7b9fa04fa5,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,c84d18a457f06a244c076f57e7b0e49122aa3003ff2ad6cb598fc0c92d417a34,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,9c6ffc4aebe80727debcc645f29e604f740fe004ddb312307dddcd5bb6f381a6,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,bfbe2254ea750d26dac9924798c1f107cc74a9e88c3ba329791098c934c8e702,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,17f66bab1bb59151ab8ef610452d8553c188b03fb9270348aea06fab719ffa21,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,99cfe428163d46f81bd06ed940cac51b3cf803b902342839b28626d6f296443a,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,025f024e1fc3fd70b34ef8fc2ef86ad16011499cc61a34ad6ad067189e360f8d,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,241263b0aeb67d2c751e64b475c52f28ca795dc03f69c9c5cb7186350943c7e7,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,a0241e5e9fd7090bd8d9513be6f438a6e850f19742c7fb13b35e140263b1de45,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,7cb672bee186a0d0f89d32f79a99e2e7d3d6927a5df6176dd52391a940e24502,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,7dc4f5a21118dd4ba9230a5cbff1ee2a7f21be1f8c408091337c733457b07f4a,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,d139575d60136d623ee540ebdf1552969adb884a504cf23116de54d1efe69fa1,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,1993d179a43e7edacb950a1628d782b9e93513f5f77a817506d14532a59a8282,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,65e86dc31b02e29afab89fb3def9f56f72e87f0d4eba999b9539744c144f2926,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,42f425444c57fc5f55de43f458726ca9118cd41d8f44cbb287e1fb84683d583f,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,cac2437def3e42dbac8bd2650baf619cb048173b15fc25aa42b7df9a44db4ac0,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,ed75d2cfb364d0c03de24604aa3a086cb9afb8f582facf4b105e0a869b25e4c6,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,6759c8b5adfe1892b6e47191c0788db40cd939a21e3bf827c462a6c4cdf014b7,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,975f2e56f204803ddfe8021eecdf411f3d8e26ea1e7908f4322189e2ae2fb81a,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,cbe6f3111fea7abf2c9931e1db7b002dbecb07f112699c77a3230dfd3a2d61ff,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,8b34c01aee2ead30d33526325fc761ddfd6534a74025251d71d058d78dd4b8e6,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,e41d6c1b89e6b482dc46159348fbb1f3f7948798b6cb7c459bb4ce1dd5d71869,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,49e772f3ffcc17c84c62f22994154529fbc2acad75230630123042b7f35a31f6,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,4097ea649f9d4b1f09af7fda4dcba556d16594ab85fec2ed0404f488af79db13,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,04ce0d43e7239a14391cb54917aca7a1fc745efc86e68909a7b59ccf4420c27c,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,51ce661126a5845ce09317c7f84edc90e9f50ec035b16833a71f81a0b1c0bc06,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,6a20020e5958accc5a40d7b3706912952e8c5ee16fe4579aace5264a5de12230,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,042de5bf480167959cbb41e3639c189da5cd87b6945eebefa34f4a2d4a83b671,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,a9bc1fca1b5aafbcd4f5cafd051dd26edfbde783c616db2c9441f62017c6f3c5,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,75fed3657c7311089c40e8ffcc5e8c4eae02fbe88853989b70755cc0b9070ba4,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,7a47196580fdf5a0cf69865a134b4bc128c96129990cbc88a9cf771f8380b059,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,72dec8548ef579b799029406e17f8e62230ee2ecf56f9cc78aaae0ec11132012,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,f8034f0ea4423753b46ccbb85fa5b4c12123ccf7e26a83d5260fde960d04354a,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,9b60ccb1347db64578cb5b2e84696ed02a05ba44fa10c3354dba826fe4a73f93,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,a628945f83db6813e5117610ea6640bae9df9f8ad1a81d14ee7a2b20a6622efc,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,6070819038bbddfdb7b8083c8cc0a495d24987f9b85b4bef1c7bfaeb4492f794,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,386ef5825f14d5c5cb9c6c7f48bc9316350fd4fffd2ec3ac3aa90091c35dfafd,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,e9ae08869d4ec4dd9d7f13467c945f41d63056f838ed0d81d3a23bd19c733399,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,210ae807ce11ce7d237665b289cd2b50e58f6a0c71e668804180ae9d2e64f780,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,08da1772902e3edf33efe002885646448ff3954056bbc0477c573b43fe7adc13,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,5f2249a3f5f5515ee0cbf1834730408c2577c9e8e05b5b7a2e02322db99b72b0,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,24a5f6024ed213f8ba94a2d7209c7f332d5bcb4f18b76bace1505079d13e43f4,,False,False,False,False,False,False,False,True,False
trusted_adjusted_analysis,accepted,,b2784eaf41cd2760b7ca2c69f1d6f4fee5f33722890a4e082491075efc7749c5,,False,False,False,False,False,False,False,True,False
