snapshot_date,ticker,name,market,selection_bucket,traded_value_rank_5d,historical_layer1_3_context_exists,corporate_action_adjusted_analysis_review_required,adjusted_analysis_price_current_ready,blocked_reason,requested_source,mass_history_download_allowed
2026-07-09,6781,AES-KY,TWSE,core,122.0,True,True,False,adjusted_analysis_price_current_not_in_source_package|corporate_action_factor_review_required,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,2883,凱基金,TWSE,core,123.0,True,True,False,adjusted_analysis_price_current_not_in_source_package|corporate_action_factor_review_required,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,2351,順德,TWSE,core,124.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,3324,雙鴻,TPEx,core,125.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,4904,遠傳,TWSE,core,126.0,True,True,False,adjusted_analysis_price_current_not_in_source_package|corporate_action_factor_review_required,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,6415,矽力*-KY,TWSE,core,127.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,8996,高力,TWSE,core,128.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,8112,至上,TWSE,core,129.0,True,True,False,adjusted_analysis_price_current_not_in_source_package|corporate_action_factor_review_required,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,2458,義隆,TWSE,core,130.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,3016,嘉晶,TWSE,core,131.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,2464,盟立,TWSE,core,132.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,8033,雷虎,TWSE,core,133.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,2481,強茂,TWSE,core,134.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,3707,漢磊,TPEx,core,135.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,3131,弘塑,TPEx,core,136.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,2885,元大金,TWSE,core,137.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,6138,茂達,TPEx,core,138.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,8096,擎亞,TPEx,core,139.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,3035,智原,TWSE,core,140.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,6525,捷敏-KY,TWSE,core,141.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,5269,祥碩,TWSE,core,142.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,6719,力智,TWSE,core,143.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,2493,揚博,TWSE,core,144.0,False,True,False,adjusted_analysis_price_current_not_in_source_package|no_historical_PIT_fundamental_context|corporate_action_factor_review_required,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,2369,菱生,TWSE,core,145.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,3533,嘉澤,TWSE,core,146.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,1718,中纖,TWSE,core,147.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,6290,良維,TPEx,core,148.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,2324,仁寶,TWSE,core,149.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,3706,神達,TWSE,core,150.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,6727,亞泰金屬,TPEx,core,151.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,3036,文曄,TWSE,core,152.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,3044,健鼎,TWSE,core,153.0,True,True,False,adjusted_analysis_price_current_not_in_source_package|corporate_action_factor_review_required,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,6278,台表科,TWSE,core,154.0,True,True,False,adjusted_analysis_price_current_not_in_source_package|corporate_action_factor_review_required,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,3605,宏致,TWSE,core,155.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,1216,統一,TWSE,core,156.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,2467,志聖,TWSE,core,157.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,8039,台虹,TWSE,core,158.0,True,True,False,adjusted_analysis_price_current_not_in_source_package|corporate_action_factor_review_required,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,8027,鈦昇,TPEx,core,159.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,6672,騰輝電子-KY,TWSE,core,160.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,2376,技嘉,TWSE,core,161.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,6282,康舒,TWSE,core,162.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,8069,元太,TPEx,core,163.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,3491,昇達科,TPEx,core,164.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,2884,玉山金,TWSE,core,165.0,True,True,False,adjusted_analysis_price_current_not_in_source_package|corporate_action_factor_review_required,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,6548,長科*,TPEx,core,166.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,1815,富喬,TPEx,core,167.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,2474,可成,TWSE,core,168.0,True,True,False,adjusted_analysis_price_current_not_in_source_package|corporate_action_factor_review_required,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,2478,大毅,TWSE,core,169.0,True,True,False,adjusted_analysis_price_current_not_in_source_package|corporate_action_factor_review_required,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,6197,佳必琪,TWSE,core,170.0,True,True,False,adjusted_analysis_price_current_not_in_source_package|corporate_action_factor_review_required,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,5425,台半,TPEx,core,171.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,3715,定穎投控,TWSE,core,172.0,True,True,False,adjusted_analysis_price_current_not_in_source_package|corporate_action_factor_review_required,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,2428,興勤,TWSE,core,173.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,5536,聖暉*,TPEx,core,174.0,True,True,False,adjusted_analysis_price_current_not_in_source_package|corporate_action_factor_review_required,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,1519,華城,TWSE,core,175.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,2890,永豐金,TWSE,core,176.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,3413,京鼎,TWSE,core,177.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,6435,大中,TPEx,core,178.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,4966,譜瑞-KY,TPEx,core,179.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,2352,佳世達,TWSE,core,180.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,5314,世紀*,TPEx,core,181.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,7610,聯友金屬-創,TWSE,core,182.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,1504,東元,TWSE,core,183.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,1714,和桐,TWSE,core,184.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,3583,辛耘,TWSE,core,185.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,3406,玉晶光,TWSE,core,186.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,3293,鈊象,TPEx,core,187.0,True,True,False,adjusted_analysis_price_current_not_in_source_package|corporate_action_factor_review_required,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,8016,矽創,TWSE,core,188.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,5439,高技,TPEx,core,189.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,8210,勤誠,TWSE,core,190.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,2353,宏碁,TWSE,core,191.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,3090,日電貿,TWSE,core,192.0,True,True,False,adjusted_analysis_price_current_not_in_source_package|corporate_action_factor_review_required,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,6191,精成科,TWSE,core,193.0,True,True,False,adjusted_analysis_price_current_not_in_source_package|corporate_action_factor_review_required,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,2049,上銀,TWSE,core,194.0,True,True,False,adjusted_analysis_price_current_not_in_source_package|corporate_action_factor_review_required,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,2609,陽明,TWSE,core,195.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,6510,精測,TPEx,core,196.0,True,True,False,adjusted_analysis_price_current_not_in_source_package|corporate_action_factor_review_required,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,8131,福懋科,TWSE,core,197.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,6753,龍德造船,TWSE,core,198.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,3227,原相,TPEx,core,199.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,6505,台塑化,TWSE,core,200.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,6831,邁科,TWSE,core,201.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,3673,TPK-KY,TWSE,core,202.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,7828,創新服務,TPEx,core,203.0,False,False,False,adjusted_analysis_price_current_not_in_source_package|no_historical_PIT_fundamental_context,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,6196,帆宣,TWSE,core,204.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,2886,兆豐金,TWSE,core,205.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,3357,臺慶科,TPEx,core,206.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,2347,聯強,TWSE,core,207.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,3149,正達,TWSE,core,208.0,False,False,False,adjusted_analysis_price_current_not_in_source_package|no_historical_PIT_fundamental_context,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,6207,雷科,TPEx,core,209.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,3317,尼克森,TPEx,core,210.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,2610,華航,TWSE,core,211.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,2615,萬海,TWSE,core,212.0,True,True,False,adjusted_analysis_price_current_not_in_source_package|corporate_action_factor_review_required,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,2451,創見,TWSE,core,213.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,1609,大亞,TWSE,core,214.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,6116,彩晶,TWSE,core,215.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,2406,國碩,TWSE,core,216.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,3023,信邦,TWSE,core,217.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,5386,青雲,TPEx,core,218.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,1590,亞德客-KY,TWSE,core,219.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,4916,事欣科,TWSE,core,220.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,2892,第一金,TWSE,core,221.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,6127,九豪,TPEx,core,222.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,3376,新日興,TWSE,core,223.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,2630,亞航,TWSE,core,224.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,1708,東鹼,TWSE,core,225.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,2363,矽統,TWSE,core,226.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,6121,新普,TPEx,core,227.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,1795,美時,TWSE,core,228.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,6919,康霈*,TWSE,core,229.0,False,False,False,adjusted_analysis_price_current_not_in_source_package|no_historical_PIT_fundamental_context,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,4967,十銓,TWSE,core,230.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,7799,禾榮科,TWSE,core,231.0,False,False,False,adjusted_analysis_price_current_not_in_source_package|no_historical_PIT_fundamental_context,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,1513,中興電,TWSE,core,232.0,True,True,False,adjusted_analysis_price_current_not_in_source_package|corporate_action_factor_review_required,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,3450,聯鈞,TWSE,core,233.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,6202,盛群,TWSE,core,234.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,3702,大聯大,TWSE,core,235.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,5434,崇越,TWSE,core,236.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,6449,鈺邦,TWSE,core,237.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,3680,家登,TPEx,core,238.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,6789,采鈺,TWSE,core,239.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,6739,竹陞科技,TPEx,core,240.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,1514,亞力,TWSE,core,241.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,6691,洋基工程,TWSE,core,242.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,6414,樺漢,TWSE,core,243.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,3055,蔚華科,TWSE,core,244.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
