date,theme,symbol,name,theme_rank,theme_score,capital_share,capital_share_5d_avg,capital_share_5d_change,turnover_value,turnover_value_5d,strong_stock_ratio,theme_risk_heat,stock_score,bucket,fundamental_pass,fundamental_score,fundamental_data_status,fundamental_source_date,fundamental_reason,risk_heat,liquidity,foreign_5d,trust_5d,margin_change_5d,stock_turnover_rank_in_theme,stock_turnover_share_in_theme,stock_turnover_share_change_5d,theme_leader_flag,theme_second_line_flag,theme_laggard_rebound_flag,overheated_flag
2022-11-11,ASIC/IP,3443,創意,1,100.0,32.7,36.1,-4.2,38305.0,154896.7,100.0,89.0,41.0,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,95.5,100.0,0,0,0,3,13.4,-6.5,false,false,false,true
2022-11-11,ASIC/IP,3661,世芯-KY,1,100.0,32.7,36.1,-4.2,38305.0,154896.7,100.0,89.0,48.9,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,78.2,100.0,0,0,0,2,21.2,-3.3,true,false,false,true
2022-11-11,ASIC/IP,3035,智原,1,100.0,32.7,36.1,-4.2,38305.0,154896.7,100.0,89.0,44.9,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,82.7,100.0,0,0,0,4,13.4,0.4,false,true,false,true
2022-11-11,ASIC/IP,6531,愛普*,1,100.0,32.7,36.1,-4.2,38305.0,154896.7,100.0,89.0,40.7,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,77.3,92.1,0,0,0,8,4.8,-2.1,false,false,false,true
2022-11-11,ASIC/IP,3529,力旺,1,100.0,32.7,36.1,-4.2,38305.0,154896.7,100.0,89.0,37.4,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,100.0,100.0,0,0,0,5,6.9,-0.2,false,false,false,true
2022-11-11,ASIC/IP,5274,信驊,1,100.0,32.7,36.1,-4.2,38305.0,154896.7,100.0,89.0,37.2,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,100.0,100.0,0,0,0,6,6.3,1.3,false,false,false,true
2022-11-11,ASIC/IP,2454,聯發科,1,100.0,32.7,36.1,-4.2,38305.0,154896.7,100.0,89.0,47.8,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,91.0,100.0,0,0,0,1,28.8,9.1,true,false,false,true
2022-11-11,ASIC/IP,2379,瑞昱,1,100.0,32.7,36.1,-4.2,38305.0,154896.7,100.0,89.0,39.2,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,91.5,99.4,0,0,0,7,5.2,1.3,false,false,false,true
2022-11-11,PCB/載板,3037,欣興,2,92.8,28.9,27.0,2.4,33781.8,117463.7,86.7,68.6,57.9,excluded_overheated,true,70.0,ok,2021-12-01,fundamental checks passed,81.4,100.0,6200,3100,6.0,1,49.6,9.1,true,false,false,true
2022-11-11,PCB/載板,8046,南電,2,92.8,28.9,27.0,2.4,33781.8,117463.7,86.7,68.6,41.5,excluded_overheated,true,70.0,ok,2021-12-01,fundamental checks passed,90.8,100.0,3300,1800,8.0,3,10.9,-7.6,false,false,false,true
