date,theme,symbol,name,theme_rank,theme_score,capital_share,capital_share_5d_avg,capital_share_5d_change,turnover_value,turnover_value_5d,strong_stock_ratio,theme_risk_heat,stock_score,bucket,fundamental_pass,fundamental_score,fundamental_data_status,fundamental_source_date,fundamental_reason,risk_heat,liquidity,foreign_5d,trust_5d,margin_change_5d,stock_turnover_rank_in_theme,stock_turnover_share_in_theme,stock_turnover_share_change_5d,theme_leader_flag,theme_second_line_flag,theme_laggard_rebound_flag,overheated_flag
2022-07-19,ASIC/IP,3443,創意,1,87.2,37.3,36.8,0.5,18210.9,108396.2,12.5,45.0,58.3,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,33.8,99.0,0,0,0,5,10.9,-5.2,false,false,false,false
2022-07-19,ASIC/IP,3661,世芯-KY,1,87.2,37.3,36.8,0.5,18210.9,108396.2,12.5,45.0,62.3,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,33.8,100.0,0,0,0,2,21.1,-2.4,true,false,false,false
2022-07-19,ASIC/IP,3035,智原,1,87.2,37.3,36.8,0.5,18210.9,108396.2,12.5,45.0,63.3,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,33.8,100.0,0,0,0,1,24.2,6.1,true,false,false,false
2022-07-19,ASIC/IP,6531,愛普*,1,87.2,37.3,36.8,0.5,18210.9,108396.2,12.5,45.0,28.7,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,33.8,22.8,0,0,0,8,2.5,-1.1,false,false,false,false
2022-07-19,ASIC/IP,3529,力旺,1,87.2,37.3,36.8,0.5,18210.9,108396.2,12.5,45.0,59.1,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,33.8,100.0,0,0,0,4,12.1,4.3,false,true,false,false
2022-07-19,ASIC/IP,5274,信驊,1,87.2,37.3,36.8,0.5,18210.9,108396.2,12.5,45.0,43.0,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,33.8,59.6,0,0,0,6,6.5,0.9,false,false,false,false
2022-07-19,ASIC/IP,2454,聯發科,1,87.2,37.3,36.8,0.5,18210.9,108396.2,12.5,45.0,60.6,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,34.4,100.0,0,0,0,3,17.0,-3.0,false,false,false,false
2022-07-19,ASIC/IP,2379,瑞昱,1,87.2,37.3,36.8,0.5,18210.9,108396.2,12.5,45.0,39.9,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,33.8,51.5,0,0,0,7,5.7,0.4,false,false,false,false
2022-07-19,PCB/載板,3037,欣興,2,79.1,26.1,24.5,2.0,12747.0,71827.4,53.3,45.0,68.3,theme_leader,true,70.0,ok,2021-12-01,fundamental checks passed,35.0,100.0,6200,3100,6.0,1,39.3,6.3,true,false,false,false
2022-07-19,PCB/載板,8046,南電,2,79.1,26.1,24.5,2.0,12747.0,71827.4,53.3,45.0,57.8,watch,true,70.0,ok,2021-12-01,fundamental checks passed,33.8,93.5,3300,1800,8.0,2,14.7,-4.5,false,false,false,false
2022-07-19,PCB/載板,3189,景碩,2,79.1,26.1,24.5,2.0,12747.0,71827.4,53.3,45.0,49.3,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,33.8,72.7,0,0,0,4,11.4,-2.0,false,false,false,false
