date,theme,symbol,name,theme_rank,theme_score,capital_share,capital_share_5d_avg,capital_share_5d_change,turnover_value,turnover_value_5d,strong_stock_ratio,theme_risk_heat,stock_score,bucket,fundamental_pass,fundamental_score,fundamental_data_status,fundamental_source_date,fundamental_reason,risk_heat,liquidity,foreign_5d,trust_5d,margin_change_5d,stock_turnover_rank_in_theme,stock_turnover_share_in_theme,stock_turnover_share_change_5d,theme_leader_flag,theme_second_line_flag,theme_laggard_rebound_flag,overheated_flag
2023-05-15,AI伺服器/ODM,2382,廣達,1,87.0,35.0,28.3,8.3,18627.1,83402.2,25.0,45.0,64.8,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,33.8,100.0,0,0,0,1,28.3,13.0,true,false,false,false
2023-05-15,AI伺服器/ODM,3231,緯創,1,87.0,35.0,28.3,8.3,18627.1,83402.2,25.0,45.0,62.5,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,33.8,100.0,0,0,0,2,21.8,-1.9,true,false,false,false
2023-05-15,AI伺服器/ODM,6669,緯穎,1,87.0,35.0,28.3,8.3,18627.1,83402.2,25.0,45.0,45.3,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,33.8,65.6,0,0,0,5,7.0,-12.6,false,false,false,false
2023-05-15,AI伺服器/ODM,2356,英業達,1,87.0,35.0,28.3,8.3,18627.1,83402.2,25.0,45.0,39.3,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,33.8,50.1,0,0,0,7,5.4,3.1,false,false,true,false
2023-05-15,AI伺服器/ODM,2376,技嘉,1,87.0,35.0,28.3,8.3,18627.1,83402.2,25.0,45.0,40.8,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,33.8,54.0,0,0,0,6,5.8,-4.3,false,false,false,false
2023-05-15,AI伺服器/ODM,2357,華碩,1,87.0,35.0,28.3,8.3,18627.1,83402.2,25.0,45.0,50.6,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,65.0,100.0,0,0,0,4,14.6,11.5,false,true,false,true
2023-05-15,AI伺服器/ODM,2317,鴻海,1,87.0,35.0,28.3,8.3,18627.1,83402.2,25.0,45.0,60.3,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,33.8,100.0,0,0,0,3,15.4,-8.0,false,false,false,false
2023-05-15,AI伺服器/ODM,2301,光寶科,1,87.0,35.0,28.3,8.3,18627.1,83402.2,25.0,45.0,25.7,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,35.3,16.3,0,0,0,8,1.7,-0.8,false,false,false,false
2023-05-15,ASIC/IP,3443,創意,2,76.6,27.6,32.5,-6.1,14699.5,93432.0,37.5,45.0,64.3,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,33.8,100.0,0,0,0,2,27.0,-2.8,true,false,false,false
2023-05-15,ASIC/IP,3661,世芯-KY,2,76.6,27.6,32.5,-6.1,14699.5,93432.0,37.5,45.0,64.8,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,33.8,100.0,0,0,0,1,28.4,-2.8,true,false,false,false
