date,theme,symbol,name,theme_rank,theme_score,capital_share,capital_share_5d_avg,capital_share_5d_change,turnover_value,turnover_value_5d,strong_stock_ratio,theme_risk_heat,stock_score,bucket,fundamental_pass,fundamental_score,fundamental_data_status,fundamental_source_date,fundamental_reason,risk_heat,liquidity,foreign_5d,trust_5d,margin_change_5d,stock_turnover_rank_in_theme,stock_turnover_share_in_theme,stock_turnover_share_change_5d,theme_leader_flag,theme_second_line_flag,theme_laggard_rebound_flag,overheated_flag
2022-12-13,ASIC/IP,3443,創意,1,82.4,34.9,34.6,0.3,17624.6,91382.1,12.5,45.0,65.4,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,36.4,100.0,0,0,0,1,32.4,4.6,true,false,false,false
2022-12-13,ASIC/IP,3661,世芯-KY,1,82.4,34.9,34.6,0.3,17624.6,91382.1,12.5,45.0,62.0,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,33.8,100.0,0,0,0,3,20.3,-2.5,false,false,false,false
2022-12-13,ASIC/IP,3035,智原,1,82.4,34.9,34.6,0.3,17624.6,91382.1,12.5,45.0,45.1,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,33.8,64.8,0,0,0,4,7.4,-3.4,false,false,false,false
2022-12-13,ASIC/IP,6531,愛普*,1,82.4,34.9,34.6,0.3,17624.6,91382.1,12.5,45.0,28.4,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,33.8,21.8,0,0,0,8,2.5,-0.8,false,false,false,false
2022-12-13,ASIC/IP,3529,力旺,1,82.4,34.9,34.6,0.3,17624.6,91382.1,12.5,45.0,34.8,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,33.8,38.3,0,0,0,7,4.3,-1.1,false,false,false,false
2022-12-13,ASIC/IP,5274,信驊,1,82.4,34.9,34.6,0.3,17624.6,91382.1,12.5,45.0,35.1,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,33.8,39.1,0,0,0,6,4.4,-1.0,false,false,false,false
2022-12-13,ASIC/IP,2454,聯發科,1,82.4,34.9,34.6,0.3,17624.6,91382.1,12.5,45.0,62.8,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,33.8,100.0,0,0,0,2,22.7,4.3,true,false,false,false
2022-12-13,ASIC/IP,2379,瑞昱,1,82.4,34.9,34.6,0.3,17624.6,91382.1,12.5,45.0,40.5,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,33.8,52.9,0,0,0,5,6.0,-0.1,false,false,false,false
2022-12-13,PCB/載板,3037,欣興,2,59.6,23.3,26.5,-3.9,11793.9,74863.9,13.3,45.0,68.5,theme_leader,true,70.0,ok,2021-12-01,fundamental checks passed,33.8,100.0,6200,3100,6.0,1,38.9,7.0,true,false,false,false
2022-12-13,PCB/載板,8046,南電,2,59.6,23.3,26.5,-3.9,11793.9,74863.9,13.3,45.0,65.4,theme_leader,true,70.0,ok,2021-12-01,fundamental checks passed,33.8,100.0,3300,1800,8.0,2,30.2,1.7,true,false,false,false
2022-12-13,PCB/載板,3189,景碩,2,59.6,23.3,26.5,-3.9,11793.9,74863.9,13.3,45.0,41.7,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,33.8,53.2,0,0,0,3,9.0,-5.0,false,false,false,false
2022-12-13,PCB/載板,2368,金像電,2,59.6,23.3,26.5,-3.9,11793.9,74863.9,13.3,45.0,25.8,watch,true,100.0,ok,2021-12-01,fundamental checks passed,33.8,14.5,2800,1200,13.8,8,2.5,0.1,false,false,false,false
2022-12-13,PCB/載板,2383,台光電,2,59.6,23.3,26.5,-3.9,11793.9,74863.9,13.3,45.0,26.7,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,33.8,16.7,0,0,0,7,2.8,-2.5,false,false,false,false
2022-12-13,PCB/載板,6274,台燿,2,59.6,23.3,26.5,-3.9,11793.9,74863.9,13.3,45.0,20.9,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,34.5,2.9,0,0,0,12,0.5,-0.2,false,false,false,false
2022-12-13,PCB/載板,6213,聯茂,2,59.6,23.3,26.5,-3.9,11793.9,74863.9,13.3,45.0,23.2,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,33.8,8.0,0,0,0,9,1.4,-0.3,false,false,false,false
2022-12-13,PCB/載板,8358,金居,2,59.6,23.3,26.5,-3.9,11793.9,74863.9,13.3,45.0,30.9,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,33.8,26.9,0,0,0,5,4.6,2.0,false,true,false,false
2022-12-13,PCB/載板,2313,華通,2,59.6,23.3,26.5,-3.9,11793.9,74863.9,13.3,45.0,26.8,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,33.8,16.9,0,0,0,6,2.9,-2.8,false,false,false,false
