date,theme,symbol,name,theme_rank,theme_score,capital_share,capital_share_5d_avg,capital_share_5d_change,turnover_value,turnover_value_5d,strong_stock_ratio,theme_risk_heat,stock_score,bucket,fundamental_pass,fundamental_score,fundamental_data_status,fundamental_source_date,fundamental_reason,risk_heat,liquidity,foreign_5d,trust_5d,margin_change_5d,stock_turnover_rank_in_theme,stock_turnover_share_in_theme,stock_turnover_share_change_5d,theme_leader_flag,theme_second_line_flag,theme_laggard_rebound_flag,overheated_flag
2022-09-28,ASIC/IP,3443,創意,1,79.1,35.4,40.5,-6.4,22546.3,108621.5,0.0,45.0,59.5,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,33.8,100.0,0,0,0,4,13.2,-1.8,false,false,false,false
2022-09-28,ASIC/IP,3661,世芯-KY,1,79.1,35.4,40.5,-6.4,22546.3,108621.5,0.0,45.0,63.8,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,33.8,100.0,0,0,0,1,25.4,-1.6,true,false,false,false
2022-09-28,ASIC/IP,3035,智原,1,79.1,35.4,40.5,-6.4,22546.3,108621.5,0.0,45.0,62.0,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,33.8,100.0,0,0,0,2,20.3,-1.5,true,false,false,false
2022-09-28,ASIC/IP,6531,愛普*,1,79.1,35.4,40.5,-6.4,22546.3,108621.5,0.0,45.0,30.4,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,33.8,27.7,0,0,0,8,2.5,0.4,false,false,false,false
2022-09-28,ASIC/IP,3529,力旺,1,79.1,35.4,40.5,-6.4,22546.3,108621.5,0.0,45.0,58.1,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,33.8,100.0,0,0,0,5,9.1,-1.0,false,false,false,false
2022-09-28,ASIC/IP,5274,信驊,1,79.1,35.4,40.5,-6.4,22546.3,108621.5,0.0,45.0,43.9,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,33.8,62.9,0,0,0,7,5.6,-0.2,false,false,false,false
2022-09-28,ASIC/IP,2454,聯發科,1,79.1,35.4,40.5,-6.4,22546.3,108621.5,0.0,45.0,60.9,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,33.8,100.0,0,0,0,3,17.3,4.3,false,true,false,false
2022-09-28,ASIC/IP,2379,瑞昱,1,79.1,35.4,40.5,-6.4,22546.3,108621.5,0.0,45.0,48.4,excluded_missing_fundamental,false,0.0,missing_fundamental_data,2021-12-01,PE or revenue data missing; excluded from qualified candidates,33.8,74.9,0,0,0,6,6.6,1.5,false,false,false,false
2022-09-28,PCB/載板,3037,欣興,2,47.7,19.7,21.6,-2.4,12561.3,58334.3,0.0,45.0,66.4,theme_leader,true,70.0,ok,2021-12-01,fundamental checks passed,33.8,100.0,6200,3100,6.0,1,32.9,5.6,true,false,false,false
2022-09-28,PCB/載板,8046,南電,2,47.7,19.7,21.6,-2.4,12561.3,58334.3,0.0,45.0,61.4,theme_leader,true,70.0,ok,2021-12-01,fundamental checks passed,33.8,100.0,3300,1800,8.0,2,18.7,-1.5,true,false,false,false
