date,ticker,name,market,open,high,low,close,volume,turnover_value,source_route,source_url,source_quality,adjustment_policy
2025-07-14,1102,亞泥,TWSE,41.15,41.3,40.3,40.3,29493568,1196772862,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250701&stockNo=1102&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-07-15,1102,亞泥,TWSE,40.35,40.9,40.3,40.65,18438502,748143459,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250701&stockNo=1102&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-07-16,1102,亞泥,TWSE,40.6,40.6,40.0,40.0,25035699,1006042797,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250701&stockNo=1102&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-07-17,1102,亞泥,TWSE,37.25,38.8,37.0,38.75,41233946,1574895288,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250701&stockNo=1102&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-07-18,1102,亞泥,TWSE,39.45,39.5,38.8,39.05,21752663,850563776,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250701&stockNo=1102&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-07-21,1102,亞泥,TWSE,39.05,39.6,38.8,39.45,11933766,469288230,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250701&stockNo=1102&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-07-22,1102,亞泥,TWSE,39.45,40.1,39.45,39.8,17141984,682998129,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250701&stockNo=1102&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-07-23,1102,亞泥,TWSE,40.0,41.0,39.9,40.95,13378703,542917828,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250701&stockNo=1102&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-07-24,1102,亞泥,TWSE,40.95,41.0,39.95,40.3,8894170,359605608,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250701&stockNo=1102&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-07-25,1102,亞泥,TWSE,40.35,40.9,40.3,40.55,6185802,251536202,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250701&stockNo=1102&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-07-28,1102,亞泥,TWSE,40.85,40.9,40.4,40.7,5813549,236822405,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250701&stockNo=1102&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-07-29,1102,亞泥,TWSE,40.75,40.75,40.1,40.1,2905471,117098486,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250701&stockNo=1102&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-07-30,1102,亞泥,TWSE,40.3,40.65,40.2,40.5,4600641,186155191,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250701&stockNo=1102&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-07-31,1102,亞泥,TWSE,40.15,40.55,40.1,40.5,4024062,162870842,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250701&stockNo=1102&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-05-02,1319,東陽,TWSE,132.0,133.0,129.0,132.5,4413686,578803544,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250501&stockNo=1319&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-05-05,1319,東陽,TWSE,132.5,132.5,119.5,121.0,8461346,1044006814,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250501&stockNo=1319&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-05-06,1319,東陽,TWSE,121.5,125.5,120.5,125.5,3264392,404506637,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250501&stockNo=1319&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-05-07,1319,東陽,TWSE,124.5,125.0,121.5,124.0,3622578,445685179,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250501&stockNo=1319&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-05-08,1319,東陽,TWSE,126.0,126.0,123.0,126.0,3885713,484032374,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250501&stockNo=1319&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-05-09,1319,東陽,TWSE,127.0,127.5,124.0,127.0,2987403,376466738,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250501&stockNo=1319&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-05-12,1319,東陽,TWSE,128.5,128.5,124.5,125.0,3768531,476690000,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250501&stockNo=1319&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-05-13,1319,東陽,TWSE,127.0,131.0,126.0,130.0,5437987,701862780,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250501&stockNo=1319&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-05-14,1319,東陽,TWSE,131.5,132.5,129.5,132.0,4363771,571143865,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250501&stockNo=1319&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-05-15,1319,東陽,TWSE,132.5,134.0,130.0,134.0,3379092,446246288,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250501&stockNo=1319&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-05-16,1319,東陽,TWSE,134.0,134.0,130.5,131.5,3020640,396851194,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250501&stockNo=1319&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-05-19,1319,東陽,TWSE,131.5,132.0,129.5,130.0,2919591,380704699,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250501&stockNo=1319&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-05-20,1319,東陽,TWSE,131.5,132.0,129.5,131.5,1718450,225220253,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250501&stockNo=1319&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-05-21,1319,東陽,TWSE,132.5,137.0,132.0,136.0,4013912,541893429,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250501&stockNo=1319&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-05-22,1319,東陽,TWSE,134.0,135.5,131.0,131.0,3511171,464593406,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250501&stockNo=1319&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-05-23,1319,東陽,TWSE,132.0,135.0,131.5,134.5,2131275,285303760,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250501&stockNo=1319&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-05-26,1319,東陽,TWSE,134.5,136.0,133.5,134.0,1873074,252207570,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250501&stockNo=1319&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-05-27,1319,東陽,TWSE,134.5,135.0,132.0,132.5,1815469,241593893,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250501&stockNo=1319&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-05-28,1319,東陽,TWSE,134.5,134.5,130.5,132.5,2113003,279354872,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250501&stockNo=1319&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-05-29,1319,東陽,TWSE,132.5,133.5,128.5,130.5,5240568,682127362,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250501&stockNo=1319&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-08-01,1808,潤隆,TWSE,124.0,126.0,122.5,123.5,4451057,554110671,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240801&stockNo=1808&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-08-02,1808,潤隆,TWSE,123.0,125.0,118.5,119.0,3914433,472998439,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240801&stockNo=1808&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-08-05,1808,潤隆,TWSE,113.5,114.0,107.5,107.5,5353998,586953102,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240801&stockNo=1808&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-08-06,1808,潤隆,TWSE,112.0,112.0,102.0,105.5,6977443,735922992,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240801&stockNo=1808&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-08-07,1808,潤隆,TWSE,106.5,111.0,106.0,111.0,3794402,414292651,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240801&stockNo=1808&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-08-08,1808,潤隆,TWSE,108.0,110.0,105.0,107.0,2336957,250527780,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240801&stockNo=1808&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-08-09,1808,潤隆,TWSE,108.0,110.5,108.0,109.0,2173800,237802200,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240801&stockNo=1808&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-08-12,1808,潤隆,TWSE,111.0,117.0,110.5,115.5,4171563,479203188,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240801&stockNo=1808&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-08-13,1808,潤隆,TWSE,118.0,119.0,113.5,115.5,3662815,423979704,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240801&stockNo=1808&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-08-14,1808,潤隆,TWSE,116.0,119.0,115.5,118.5,2601346,306685605,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240801&stockNo=1808&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-08-15,1808,潤隆,TWSE,119.5,124.0,118.0,121.5,4307712,525181430,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240801&stockNo=1808&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-08-16,1808,潤隆,TWSE,123.0,126.5,121.5,124.5,4750174,590917381,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240801&stockNo=1808&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-08-19,1808,潤隆,TWSE,125.0,125.5,122.5,124.0,2267667,280919365,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240801&stockNo=1808&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-08-20,1808,潤隆,TWSE,124.5,125.0,121.5,123.0,3019438,370875245,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240801&stockNo=1808&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-08-21,1808,潤隆,TWSE,123.0,123.0,118.5,120.5,2610452,315226022,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240801&stockNo=1808&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-08-22,1808,潤隆,TWSE,119.5,120.0,115.0,117.0,7661462,898071138,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240801&stockNo=1808&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-08-23,1808,潤隆,TWSE,117.0,117.0,115.0,116.0,2445975,283654637,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240801&stockNo=1808&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-08-26,1808,潤隆,TWSE,117.5,119.0,116.0,116.5,1464457,172000738,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240801&stockNo=1808&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-08-27,1808,潤隆,TWSE,116.5,117.5,115.5,116.5,1696052,197348064,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240801&stockNo=1808&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-08-28,1808,潤隆,TWSE,117.0,119.0,117.0,118.5,1573381,186151033,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240801&stockNo=1808&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-08-29,1808,潤隆,TWSE,118.0,119.5,117.5,119.5,1205249,142982611,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240801&stockNo=1808&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-08-30,1808,潤隆,TWSE,120.0,131.0,120.0,131.0,18090822,2331680436,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240801&stockNo=1808&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-01-02,2014,中鴻,TWSE,26.2,26.35,26.0,26.05,6307489,164729550,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240101&stockNo=2014&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-01-03,2014,中鴻,TWSE,25.85,25.95,25.55,25.7,7180736,184556015,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240101&stockNo=2014&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-01-04,2014,中鴻,TWSE,26.05,26.45,25.9,26.25,12682251,332235038,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240101&stockNo=2014&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-01-05,2014,中鴻,TWSE,26.3,26.3,26.0,26.1,6381286,166626084,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240101&stockNo=2014&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
